,FA_20231206_2H_yeast_1.3.ser#1,FA_20231206_2H_yeast_1.3.ser#2,FA_20231206_2H_yeast_1.3.ser#3,FA_20231206_2H_yeast_1.3.ser#4,FA_20231206_2H_yeast_1.3.ser#5,FA_20231206_2H_yeast_1.3.ser#6,FA_20231206_2H_yeast_1.3.ser#7,FA_20231206_2H_yeast_1.3.ser#8,FA_20231206_2H_yeast_1.3.ser#9,FA_20231206_2H_yeast_1.3.ser#10,FA_20231206_2H_yeast_1.3.ser#11,FA_20231206_2H_yeast_1.3.ser#12,FA_20231206_2H_yeast_1.3.ser#13,FA_20231206_2H_yeast_1.3.ser#14,FA_20231206_2H_yeast_1.3.ser#15,FA_20231206_2H_yeast_1.3.ser#16,FA_20231206_2H_yeast_1.3.ser#17,FA_20231206_2H_yeast_1.3.ser#18,FA_20231206_2H_yeast_1.3.ser#19,FA_20231206_2H_yeast_1.3.ser#20,FA_20231206_2H_yeast_1.3.ser#21,FA_20231206_2H_yeast_1.3.ser#22,FA_20231206_2H_yeast_1.3.ser#23,FA_20231206_2H_yeast_1.3.ser#24,FA_20231206_2H_yeast_1.3.ser#25,FA_20231206_2H_yeast_1.3.ser#26,FA_20231206_2H_yeast_1.3.ser#27,FA_20231206_2H_yeast_1.3.ser#28,FA_20231206_2H_yeast_1.3.ser#29,FA_20231206_2H_yeast_1.3.ser#30,FA_20231206_2H_yeast_1.3.ser#31,FA_20231206_2H_yeast_1.3.ser#32,FA_20231206_2H_yeast_1.3.ser#33,FA_20231206_2H_yeast_1.3.ser#34,FA_20231206_2H_yeast_1.3.ser#35,FA_20231206_2H_yeast_1.3.ser#36,FA_20231206_2H_yeast_1.3.ser#37,FA_20231206_2H_yeast_1.3.ser#38,FA_20231206_2H_yeast_1.3.ser#39,FA_20231206_2H_yeast_1.3.ser#40,FA_20231206_2H_yeast_1.3.ser#41,FA_20231206_2H_yeast_1.3.ser#42,FA_20231206_2H_yeast_1.3.ser#43,FA_20231206_2H_yeast_1.3.ser#44,FA_20231206_2H_yeast_1.3.ser#45,FA_20231206_2H_yeast_1.3.ser#46,FA_20231206_2H_yeast_1.3.ser#47,FA_20231206_2H_yeast_1.3.ser#48,FA_20231206_2H_yeast_1.3.ser#49,FA_20231206_2H_yeast_1.3.ser#50,FA_20231206_2H_yeast_1.3.ser#51,FA_20231206_2H_yeast_1.3.ser#52,FA_20231206_2H_yeast_1.3.ser#53,FA_20231206_2H_yeast_1.3.ser#54,FA_20231206_2H_yeast_1.3.ser#55,FA_20231206_2H_yeast_1.3.ser#56,FA_20231206_2H_yeast_1.3.ser#57,FA_20231206_2H_yeast_1.3.ser#58,FA_20231206_2H_yeast_1.3.ser#59,FA_20231206_2H_yeast_1.3.ser#60,FA_20231206_2H_yeast_1.3.ser#61,FA_20231206_2H_yeast_1.3.ser#62,FA_20231206_2H_yeast_1.3.ser#63,FA_20231206_2H_yeast_1.3.ser#64,FA_20231206_2H_yeast_1.3.ser#65,FA_20231206_2H_yeast_1.3.ser#66,FA_20231206_2H_yeast_1.3.ser#67,FA_20231206_2H_yeast_1.3.ser#68,FA_20231206_2H_yeast_1.3.ser#69,FA_20231206_2H_yeast_1.3.ser#70,FA_20231206_2H_yeast_1.3.ser#71,FA_20231206_2H_yeast_1.3.ser#72,FA_20231206_2H_yeast_1.3.ser#73,FA_20231206_2H_yeast_1.3.ser#74,FA_20231206_2H_yeast_1.3.ser#75,FA_20231206_2H_yeast_1.3.ser#76,FA_20231206_2H_yeast_1.3.ser#77,FA_20231206_2H_yeast_1.3.ser#78,FA_20231206_2H_yeast_1.3.ser#79,FA_20231206_2H_yeast_1.3.ser#80,FA_20231206_2H_yeast_1.3.ser#81,FA_20231206_2H_yeast_1.3.ser#82,FA_20231206_2H_yeast_1.3.ser#83,FA_20231206_2H_yeast_1.3.ser#84,FA_20231206_2H_yeast_1.3.ser#85,FA_20231206_2H_yeast_1.3.ser#86,FA_20231206_2H_yeast_1.3.ser#87,FA_20231206_2H_yeast_1.3.ser#88,FA_20231206_2H_yeast_1.3.ser#89,FA_20231206_2H_yeast_1.3.ser#90,FA_20231206_2H_yeast_1.3.ser#91,FA_20231206_2H_yeast_1.3.ser#92,FA_20231206_2H_yeast_1.3.ser#93,FA_20231206_2H_yeast_1.3.ser#94,FA_20231206_2H_yeast_1.3.ser#95,FA_20231206_2H_yeast_1.3.ser#96,FA_20231206_2H_yeast_1.3.ser#97,FA_20231206_2H_yeast_1.3.ser#98,FA_20231206_2H_yeast_1.3.ser#99,FA_20231206_2H_yeast_1.3.ser#100
1.70677,-142.780,-93.7856,15.4335,-160.720,251.338,-47.7247,156.899,208.177,-51.4509,414.202,227.982,469.478,224.198,-195.792,313.276,44.2618,50.9342,444.006,353.226,437.004,558.589,16.8047,363.497,514.852,421.294,335.813,354.390,529.063,304.724,314.107,377.540,110.056,450.705,239.100,349.151,580.769,360.259,351.700,355.255,452.398,367.089,392.482,730.254,298.852,259.316,581.405,798.789,447.110,287.226,672.338,321.777,465.226,512.205,420.560,626.263,327.020,476.401,722.997,394.914,494.112,696.478,820.694,365.430,404.039,635.338,534.970,725.834,790.534,680.055,560.776,618.867,564.718,495.827,730.694,755.751,706.729,715.506,753.405,731.982,734.176,541.335,428.787,573.854,843.167,679.573,766.373,551.776,768.967,602.069,836.633,775.321,730.764,835.517,622.625,557.423,1074.74,552.377,1027.49,1026.41,733.747
1.71085,-133.099,-71.4839,-3.62421,-136.491,287.937,-32.0333,179.151,228.471,-77.9317,420.514,207.824,492.019,251.811,-168.826,309.421,85.6433,35.3022,418.159,338.889,422.686,565.170,7.23657,376.314,523.917,446.538,344.608,355.930,531.857,355.499,343.131,382.335,144.708,456.286,274.471,388.272,590.619,371.289,387.964,385.314,437.043,342.120,410.026,731.583,334.294,308.384,568.173,805.622,481.289,303.374,684.867,333.128,500.730,506.636,463.470,647.496,327.161,515.124,737.477,422.442,488.475,708.853,848.612,398.909,410.994,643.360,554.348,742.363,824.548,697.472,603.044,610.948,608.787,531.544,759.180,772.779,720.825,762.079,776.034,746.660,780.956,561.656,468.346,602.926,850.871,710.056,799.447,614.920,769.005,634.417,868.729,813.996,753.589,854.980,634.295,579.605,1105.95,575.489,1028.43,1057.27,778.880
1.71492,-123.418,-49.1823,-12.9503,-112.263,324.537,-16.3419,201.403,248.764,-97.2697,426.825,187.667,514.560,279.423,-130.529,305.566,127.025,19.6703,382.396,324.552,408.368,571.751,-2.33160,389.132,532.983,471.782,353.403,357.469,534.652,406.273,372.155,387.130,179.360,461.867,309.842,427.393,606.544,382.319,424.228,415.372,421.688,317.151,427.570,732.912,369.737,357.452,554.942,812.455,515.469,319.521,685.768,344.479,536.235,501.067,506.380,668.730,337.876,553.847,751.956,449.970,493.462,731.930,876.531,432.389,417.949,651.381,573.726,758.892,858.563,714.888,645.312,612.116,652.855,567.260,778.853,789.807,734.920,808.653,798.663,778.432,827.737,581.978,507.905,631.997,858.575,740.539,832.522,687.953,769.044,666.765,910.595,852.671,776.413,874.442,645.964,601.786,1137.15,598.602,1029.37,1088.13,824.012
1.71899,-113.737,-31.3563,-13.7612,-85.5686,342.704,2.94101,212.735,269.058,-113.632,430.638,177.802,533.293,297.512,-70.7474,283.879,176.928,10.8921,340.849,303.215,402.867,591.258,-1.75256,409.025,537.523,493.839,368.768,361.837,525.635,459.460,394.205,404.580,210.485,468.446,355.429,454.698,637.279,421.849,476.922,456.487,424.818,303.884,443.855,745.155,410.886,413.674,560.446,823.453,553.986,352.396,682.187,363.187,564.760,499.216,549.982,687.943,355.861,600.950,766.435,473.770,521.024,771.953,917.156,485.349,431.018,674.002,607.122,787.171,875.748,732.502,691.948,619.722,707.128,625.559,794.487,826.867,758.670,847.521,804.675,815.903,889.498,594.673,539.329,640.783,875.475,781.984,853.839,767.578,778.047,688.512,973.224,887.307,799.824,910.880,679.080,638.108,1161.32,638.378,1035.90,1106.37,872.761
1.72306,-104.056,-13.5302,-4.84064,-67.9788,360.871,22.2239,224.068,289.352,-122.851,434.451,180.938,552.026,315.601,0.365967,262.191,226.831,12.0831,309.217,281.879,397.367,610.765,9.41492,428.918,542.062,515.895,384.134,377.517,516.619,512.646,416.254,422.030,241.609,475.025,401.016,482.002,674.089,461.379,529.616,497.601,427.948,290.616,460.140,769.302,452.035,469.896,565.951,834.451,592.504,385.270,672.793,381.895,593.285,502.940,593.584,707.156,391.469,648.053,780.915,497.571,559.211,811.975,957.781,538.310,453.870,706.354,640.517,815.449,892.934,750.115,738.585,636.415,761.399,683.857,810.122,863.927,782.419,886.389,810.688,861.922,951.260,607.368,570.753,649.569,892.374,823.430,875.156,847.203,787.051,710.259,1035.85,921.943,823.235,947.318,712.196,674.431,1185.49,678.155,1042.42,1124.60,921.510
1.72714,-94.3748,4.29578,15.4335,-58.3557,379.038,41.5068,219.754,309.645,-124.927,424.938,189.762,570.759,333.689,77.1454,230.346,287.222,21.9971,296.179,260.542,407.350,630.272,26.9796,448.811,546.602,538.635,410.761,403.097,507.602,565.833,438.304,451.162,273.111,493.585,446.603,509.688,704.824,513.014,582.310,538.716,443.069,289.559,476.425,806.596,493.184,526.118,571.455,857.209,631.022,418.144,666.668,400.959,610.643,511.893,637.185,726.370,447.124,695.800,795.394,521.993,592.085,852.667,998.407,591.270,487.523,747.223,693.138,843.727,910.120,786.551,785.221,674.313,815.671,750.968,829.060,909.807,815.080,907.645,817.225,904.201,1013.02,641.598,602.837,653.775,909.602,864.875,897.103,927.446,796.054,732.006,1099.09,956.579,841.956,983.756,745.311,728.159,1218.55,717.932,1048.95,1142.84,970.258
1.73121,-84.6937,22.1218,35.7076,-57.8370,397.205,60.7897,215.440,329.939,-119.861,415.425,198.586,589.492,351.778,153.925,198.500,347.613,41.8802,299.669,239.206,427.655,649.778,62.1917,468.704,551.142,561.374,437.389,439.990,498.586,619.020,460.353,480.293,304.614,512.145,492.190,537.374,741.635,564.650,635.004,579.830,458.190,288.502,492.710,843.889,534.334,582.339,576.960,879.966,669.540,451.018,660.544,420.023,628.000,526.421,680.787,745.583,513.352,743.547,809.874,546.415,624.959,893.359,1039.03,644.230,521.176,797.824,745.758,872.006,927.305,822.987,831.858,721.299,869.943,818.078,856.812,955.689,847.741,928.901,823.762,946.480,1074.78,675.827,634.920,668.450,926.830,906.320,919.050,1007.69,805.058,753.753,1162.33,991.215,870.057,1020.19,778.427,781.886,1251.61,757.709,1055.47,1161.07,1019.01
1.73528,-65.0578,27.8529,62.9256,-57.1287,393.009,67.6734,206.073,366.363,-113.306,391.580,219.192,591.091,360.718,215.241,171.057,420.403,66.3326,314.676,229.323,448.284,674.456,119.794,488.940,565.525,586.676,471.290,488.196,497.885,661.350,496.850,527.434,340.337,548.427,531.797,568.872,795.977,619.312,694.271,628.860,483.428,305.124,522.971,893.831,560.348,639.918,600.954,917.668,700.586,520.093,664.473,448.521,641.403,545.480,732.053,759.409,581.068,796.828,832.457,573.891,673.215,931.709,1084.32,699.944,565.834,845.992,817.403,913.796,962.121,872.854,888.418,778.225,933.379,880.645,891.356,1003.87,884.115,937.773,836.421,972.732,1146.57,721.721,665.025,692.069,949.641,939.333,952.702,1080.31,832.909,807.100,1214.38,1047.66,927.516,1058.90,822.454,839.104,1300.68,820.672,1072.71,1184.88,1064.14
1.73935,-45.4218,33.5840,90.1436,-56.4203,388.813,74.5571,196.707,402.787,-99.6088,367.735,239.798,592.689,369.659,276.556,154.448,493.194,90.7849,346.210,219.440,479.235,699.133,195.043,509.176,579.908,622.907,505.192,536.402,497.185,703.680,533.348,574.575,382.108,584.708,571.405,606.468,856.394,673.974,753.536,677.889,508.666,321.746,553.231,943.774,586.363,697.497,624.947,955.371,731.632,589.168,680.030,482.715,654.806,570.116,783.319,773.235,648.783,860.421,855.040,611.307,721.472,970.059,1129.60,755.657,610.493,894.160,889.048,955.586,996.936,922.721,944.978,844.238,996.815,943.211,925.900,1052.05,920.489,946.645,857.476,998.984,1218.35,767.615,705.683,736.626,977.707,972.346,996.432,1152.93,860.760,860.446,1266.42,1104.11,994.353,1097.60,866.480,896.322,1349.75,883.635,1089.95,1208.68,1109.27
1.74343,-31.9295,34.2001,117.362,-42.6241,384.617,81.4408,191.741,439.211,-78.7687,343.889,260.404,582.865,378.599,337.872,158.832,576.472,120.845,389.314,214.648,519.863,724.457,276.690,540.367,594.970,668.703,544.725,596.629,502.269,746.010,575.823,622.446,434.588,632.971,611.011,646.732,910.736,716.530,812.802,727.673,539.900,359.482,611.694,993.716,613.121,755.075,648.941,993.073,762.678,658.243,702.612,522.248,673.792,600.327,834.585,798.510,706.586,933.684,872.471,654.728,769.728,1013.76,1175.52,811.370,666.564,928.945,960.693,997.964,1031.75,982.000,1001.54,918.771,1060.25,996.966,965.402,1100.22,965.775,964.324,891.649,1025.24,1290.14,814.855,759.753,806.050,1018.58,1005.99,1043.94,1225.55,888.612,913.793,1318.47,1160.55,1056.50,1145.35,918.973,953.540,1416.59,946.598,1116.37,1232.48,1146.14
1.74750,-7.51520,45.0462,144.580,-19.7234,380.421,88.3245,194.599,475.636,-50.7859,320.044,281.010,573.040,387.540,399.188,181.275,659.751,160.874,432.417,220.037,570.814,749.781,368.925,571.559,610.032,725.429,595.520,656.855,518.924,788.340,630.256,670.317,499.163,681.233,650.619,699.194,971.154,759.086,872.068,777.456,583.123,397.218,670.158,1043.66,639.880,812.654,672.935,1030.78,793.725,727.318,736.823,567.478,703.946,636.115,885.851,823.784,764.388,1017.26,900.206,708.089,817.985,1068.17,1221.44,867.083,732.419,953.999,1032.34,1040.34,1066.57,1041.28,1058.10,1002.39,1123.69,1050.72,996.091,1148.40,1011.06,999.614,939.815,1051.49,1361.92,862.095,824.377,885.943,1069.96,1039.64,1111.61,1298.17,916.463,967.140,1370.51,1217.00,1118.65,1193.11,989.525,1010.76,1483.43,1009.56,1142.79,1256.29,1183.01
1.75157,33.9645,72.3031,172.811,15.1270,376.948,101.536,209.353,513.603,-18.6365,296.754,317.867,568.546,413.273,460.740,216.132,749.803,210.872,480.479,234.971,630.798,783.722,473.734,608.685,634.824,789.442,655.466,727.923,548.595,856.727,689.172,728.165,586.796,739.229,700.940,759.659,1051.57,802.399,932.093,833.270,636.090,443.094,745.492,1102.53,678.052,874.920,708.515,1079.75,833.206,812.880,781.934,622.200,743.173,680.383,940.575,862.751,821.750,1113.51,946.186,774.288,873.103,1132.83,1279.43,940.583,806.017,982.296,1099.18,1100.15,1101.58,1112.91,1121.50,1089.99,1181.83,1090.34,1014.11,1193.09,1076.40,1042.06,1003.20,1092.34,1450.01,923.691,904.172,972.162,1122.33,1080.45,1189.35,1368.32,956.336,1037.61,1411.56,1280.31,1180.99,1251.80,1067.41,1071.24,1551.94,1089.19,1179.48,1289.91,1214.54
1.75564,75.4442,109.790,201.043,59.0820,373.475,114.748,239.754,551.571,20.6558,273.464,354.724,576.237,439.006,522.292,269.048,839.855,270.840,528.541,260.085,690.781,828.004,578.543,645.810,670.478,853.455,726.675,798.991,589.836,925.113,760.046,797.696,686.524,797.226,751.261,832.323,1138.06,845.712,992.117,901.145,701.047,501.180,820.827,1161.40,728.133,937.186,744.096,1128.72,872.688,898.443,838.674,682.619,793.566,730.227,995.298,912.492,879.112,1220.08,1002.47,850.427,928.220,1208.19,1347.59,1014.08,889.399,1010.59,1166.01,1169.35,1136.60,1184.54,1184.89,1177.59,1239.98,1129.96,1023.32,1237.77,1141.73,1102.12,1074.98,1133.20,1538.10,1006.82,994.520,1058.38,1185.21,1131.38,1277.17,1438.47,996.209,1108.08,1452.61,1343.62,1243.34,1310.49,1154.33,1131.72,1620.45,1168.82,1224.81,1323.54,1246.07
1.75972,116.924,156.868,229.275,107.589,387.351,144.377,273.089,589.539,67.0908,266.276,398.081,602.966,465.491,584.552,329.638,940.395,341.192,591.891,303.865,756.571,882.411,695.264,689.099,725.366,923.617,805.862,887.500,650.842,1013.52,838.890,874.284,794.315,869.949,815.537,913.625,1218.86,903.905,1070.85,976.809,782.490,567.152,909.004,1234.66,793.349,1013.76,786.333,1191.41,926.149,984.722,910.918,749.089,855.593,783.324,1056.01,972.335,948.810,1331.80,1069.06,931.536,999.274,1294.25,1424.64,1087.58,977.671,1033.82,1232.85,1233.27,1167.41,1256.17,1248.29,1265.18,1298.12,1161.31,1037.49,1282.46,1221.92,1177.77,1151.30,1191.15,1626.52,1102.29,1091.90,1166.19,1258.60,1198.12,1380.74,1508.62,1051.16,1178.55,1494.28,1406.93,1306.27,1390.31,1255.36,1192.20,1688.96,1248.44,1281.12,1357.16,1282.07
1.76379,158.404,214.175,257.506,156.097,401.226,174.007,314.247,627.507,120.669,272.414,454.440,650.003,491.975,646.812,401.063,1040.93,421.513,665.157,368.007,832.683,947.159,811.985,743.344,801.977,1004.71,896.311,987.322,731.132,1101.94,929.692,962.553,914.202,954.653,891.772,1007.13,1305.73,974.204,1161.71,1064.53,875.925,645.335,997.180,1319.82,870.474,1102.17,840.402,1265.86,991.179,1071.00,994.790,821.255,928.786,847.573,1127.80,1050.14,1036.13,1443.53,1145.95,1012.64,1080.95,1391.02,1511.86,1161.08,1065.94,1066.78,1299.69,1297.19,1207.83,1327.81,1311.69,1352.78,1356.27,1192.67,1051.65,1327.15,1302.11,1262.23,1227.63,1249.10,1714.94,1219.29,1199.84,1274.01,1342.49,1281.73,1484.30,1578.77,1115.89,1249.03,1535.94,1470.24,1369.20,1470.13,1356.39,1252.68,1757.47,1328.07,1346.07,1390.79,1326.34
1.76786,199.187,274.667,275.082,201.860,431.512,219.959,369.747,684.779,178.078,303.035,524.527,709.638,530.240,726.351,492.536,1150.62,517.567,753.388,445.989,911.175,1024.73,937.847,806.119,885.885,1098.50,1005.77,1095.84,835.556,1200.46,1035.70,1064.51,1042.85,1054.57,972.727,1119.87,1402.54,1064.68,1271.67,1169.33,985.581,740.004,1096.91,1410.98,967.338,1208.47,902.792,1354.72,1072.97,1173.13,1088.14,909.678,1021.89,921.421,1209.17,1142.06,1140.68,1550.73,1222.35,1104.47,1165.81,1489.38,1604.58,1231.34,1163.97,1116.28,1371.05,1376.62,1253.44,1405.61,1374.23,1427.31,1416.11,1222.50,1070.15,1384.17,1378.93,1345.20,1304.89,1312.38,1806.10,1353.25,1314.83,1395.83,1435.90,1380.48,1590.84,1652.79,1194.17,1344.04,1585.97,1547.53,1423.02,1570.79,1464.61,1340.35,1838.11,1425.47,1417.48,1441.61,1385.64
1.77193,229.047,335.158,292.657,247.622,461.797,265.911,425.247,742.052,242.630,355.866,607.615,781.457,580.535,817.222,602.068,1260.31,630.236,858.146,544.333,999.989,1119.53,1074.30,890.806,991.517,1203.21,1133.99,1223.20,966.977,1310.57,1153.67,1178.15,1183.58,1178.44,1065.64,1252.95,1511.50,1179.37,1401.85,1294.23,1115.22,855.024,1208.72,1521.99,1076.11,1334.51,988.849,1455.34,1174.05,1286.72,1193.12,1009.49,1133.60,1013.86,1308.99,1251.95,1262.85,1657.93,1309.05,1196.29,1261.29,1598.44,1697.30,1301.60,1262.00,1182.00,1442.41,1456.04,1318.28,1483.42,1436.77,1492.76,1475.96,1261.14,1097.47,1441.19,1455.76,1428.17,1382.16,1375.66,1902.54,1497.96,1440.37,1517.66,1539.81,1489.34,1697.37,1726.82,1288.76,1439.05,1645.78,1624.81,1486.21,1671.46,1572.84,1428.01,1918.76,1522.87,1497.52,1492.43,1458.71
1.77601,248.669,380.943,310.232,293.385,509.431,319.559,496.883,815.687,319.831,434.239,698.558,867.999,646.118,928.868,728.754,1390.98,758.690,988.522,662.190,1099.13,1227.69,1217.14,1007.68,1126.11,1326.15,1280.52,1368.96,1128.77,1424.30,1291.57,1303.96,1348.51,1329.52,1175.00,1413.98,1644.89,1321.55,1547.71,1435.21,1272.84,994.465,1336.40,1656.30,1205.73,1476.33,1094.87,1572.13,1290.55,1417.76,1306.82,1128.41,1259.73,1124.88,1430.47,1376.20,1402.64,1771.14,1416.78,1300.13,1367.84,1717.53,1801.46,1372.49,1369.82,1263.13,1532.99,1530.77,1399.55,1561.23,1499.32,1553.66,1535.81,1308.05,1133.05,1515.86,1523.67,1494.07,1459.43,1438.94,2011.88,1637.97,1572.95,1639.49,1654.24,1604.74,1824.06,1801.46,1401.88,1534.06,1715.15,1721.48,1567.19,1772.12,1681.06,1515.68,1999.41,1620.28,1589.10,1539.57,1541.08
1.78008,257.369,416.499,327.807,339.148,557.065,373.207,568.518,904.140,411.318,534.821,802.502,954.542,723.732,1059.40,873.499,1521.64,903.758,1142.04,813.985,1208.58,1359.97,1377.64,1161.07,1282.43,1474.59,1453.33,1533.56,1317.56,1557.33,1449.40,1449.24,1541.67,1504.57,1312.27,1603.47,1806.64,1504.08,1721.87,1596.29,1458.44,1154.26,1492.29,1826.34,1355.19,1637.89,1224.57,1716.36,1426.34,1571.73,1432.14,1273.91,1411.93,1254.49,1570.40,1518.41,1560.05,1894.67,1541.69,1413.90,1485.01,1847.33,1905.62,1443.38,1477.63,1360.48,1623.57,1614.89,1490.44,1639.04,1561.86,1614.56,1595.65,1363.76,1177.44,1590.52,1591.58,1559.98,1536.69,1502.22,2131.78,1777.98,1716.08,1761.31,1779.17,1730.26,1950.74,1876.10,1524.78,1629.07,1794.29,1818.15,1663.80,1872.78,1789.28,1603.34,2080.05,1717.68,1689.31,1595.12,1623.45
1.78415,259.470,439.267,346.396,377.514,602.712,422.237,646.347,995.063,508.906,657.892,922.968,1043.11,817.386,1200.56,1034.50,1660.39,1067.93,1312.90,991.656,1330.52,1515.31,1560.63,1349.61,1458.21,1648.07,1647.95,1728.10,1535.03,1707.25,1633.88,1622.75,1758.13,1707.56,1477.94,1817.86,1996.99,1712.59,1924.85,1782.50,1680.50,1339.99,1679.90,2029.61,1538.89,1824.12,1391.73,1887.05,1588.63,1746.74,1578.31,1453.35,1592.97,1412.21,1726.46,1670.95,1729.59,2037.75,1685.49,1545.69,1622.99,1984.92,2017.83,1520.21,1589.11,1471.62,1736.58,1718.40,1587.14,1736.45,1634.28,1665.62,1647.75,1420.58,1236.51,1676.21,1658.75,1617.81,1627.08,1566.57,2263.48,1933.92,1873.94,1889.68,1915.49,1866.95,2094.65,1964.75,1660.32,1745.70,1888.91,1925.32,1770.38,1970.23,1899.20,1702.97,2170.70,1808.20,1801.59,1668.57,1705.82
1.78822,250.650,451.805,364.985,415.879,648.358,463.058,724.175,1085.99,613.636,794.288,1043.43,1131.69,923.070,1341.72,1206.33,1799.14,1242.08,1500.30,1189.69,1462.77,1694.78,1761.28,1574.66,1655.71,1847.06,1868.86,1941.50,1779.50,1884.19,1838.28,1823.51,2002.81,1934.52,1679.50,2060.71,2223.79,1961.45,2156.14,1996.85,1938.54,1554.22,1903.77,2268.59,1758.32,2037.97,1598.34,2093.01,1777.92,1959.97,1751.60,1666.96,1800.06,1595.95,1900.96,1841.44,1916.74,2204.89,1853.33,1694.05,1778.67,2122.52,2140.20,1607.19,1700.59,1592.49,1849.59,1831.32,1683.83,1833.87,1706.70,1707.59,1699.85,1486.21,1304.40,1761.91,1725.92,1675.64,1717.46,1630.92,2405.75,2089.85,2042.35,2018.05,2062.32,2003.64,2238.55,2063.29,1795.86,1862.32,1999.81,2032.49,1886.34,2067.69,2009.12,1802.60,2261.34,1898.71,1922.51,1758.85,1788.19
1.79230,225.446,448.997,382.965,453.676,680.451,498.920,793.529,1184.01,714.051,935.404,1162.27,1218.48,1033.02,1492.08,1376.35,1933.96,1414.15,1681.91,1409.36,1607.72,1893.42,1965.89,1817.53,1860.91,2051.75,2106.90,2164.56,2041.57,2084.29,2064.86,2054.46,2271.05,2174.96,1920.42,2323.89,2487.05,2241.33,2420.29,2243.87,2224.56,1802.03,2156.35,2532.88,2009.51,2284.39,1836.25,2338.67,1995.90,2204.51,1952.87,1915.70,2020.89,1818.85,2093.21,2031.69,2115.57,2383.21,2046.50,1854.21,1940.33,2271.49,2271.47,1713.45,1826.34,1722.89,1981.82,1953.04,1781.13,1931.28,1792.79,1746.15,1759.89,1556.25,1380.55,1847.60,1793.09,1733.48,1807.85,1695.27,2562.34,2244.44,2221.98,2145.77,2213.30,2139.91,2381.20,2183.05,1950.96,1978.33,2128.62,2138.45,1997.41,2155.52,2122.99,1902.24,2351.06,1988.15,2042.17,1862.99,1870.04
1.79637,200.242,446.190,400.946,491.472,703.870,521.099,847.236,1267.21,800.181,1076.52,1281.12,1305.28,1142.96,1623.56,1535.55,2051.30,1576.25,1853.61,1629.03,1752.66,2092.06,2159.91,2060.39,2066.11,2256.43,2344.93,2387.62,2303.63,2303.69,2291.44,2304.87,2545.35,2415.40,2189.25,2599.27,2770.56,2533.32,2696.57,2510.99,2530.56,2070.19,2429.07,2809.06,2288.49,2550.54,2113.61,2611.77,2240.86,2471.99,2181.28,2191.02,2260.32,2067.76,2296.52,2239.89,2314.40,2578.72,2256.84,2030.94,2112.62,2420.46,2412.90,1836.64,1968.39,1863.02,2114.06,2084.16,1878.43,2028.70,1888.00,1784.71,1835.04,1643.91,1465.52,1933.29,1860.26,1791.31,1898.23,1759.62,2718.93,2399.03,2401.61,2273.49,2364.29,2276.18,2523.84,2312.69,2106.06,2094.34,2267.20,2244.41,2108.48,2243.36,2227.82,2001.87,2440.77,2077.58,2153.19,1975.55,1951.89
1.80044,166.734,436.136,417.862,523.673,709.895,531.906,884.809,1321.86,865.626,1190.01,1378.42,1374.18,1236.87,1724.93,1672.39,2132.80,1708.34,2001.34,1819.64,1873.30,2261.72,2327.03,2270.16,2244.49,2436.64,2563.14,2583.46,2541.96,2516.09,2494.48,2542.75,2801.75,2640.61,2454.35,2856.48,3049.14,2817.56,2965.40,2780.87,2833.32,2347.50,2696.50,3079.05,2578.38,2827.55,2402.93,2894.78,2504.14,2747.83,2424.34,2470.91,2504.30,2332.94,2501.45,2454.83,2509.76,2781.75,2471.80,2214.08,2291.32,2570.66,2564.28,1978.79,2121.75,2001.02,2273.33,2215.09,1989.25,2149.15,1997.36,1823.93,1925.07,1743.41,1562.92,2015.49,1945.35,1840.61,1997.89,1835.36,2871.33,2549.47,2582.39,2407.75,2514.73,2405.39,2649.80,2442.96,2257.18,2203.01,2405.58,2337.55,2212.32,2325.58,2314.32,2100.50,2519.85,2154.06,2252.86,2088.37,2027.03
1.80451,133.225,426.083,425.047,546.769,698.573,529.031,896.304,1341.93,897.738,1263.53,1436.73,1414.65,1302.70,1784.76,1762.28,2161.87,1790.58,2092.87,1962.73,1949.21,2379.68,2434.14,2414.19,2372.18,2562.19,2725.04,2722.73,2722.43,2693.76,2637.73,2730.01,3005.73,2825.89,2683.56,3060.84,3291.26,3061.44,3189.74,3022.61,3100.10,2604.47,2935.73,3321.26,2848.43,3084.83,2680.41,3158.20,2767.43,3012.20,2661.59,2739.40,2748.27,2603.70,2706.37,2658.99,2694.55,2974.47,2676.46,2397.23,2470.02,2720.86,2715.67,2131.10,2284.89,2139.02,2432.60,2346.02,2100.07,2269.61,2115.84,1872.24,2036.26,1860.54,1660.32,2097.69,2030.43,1889.92,2097.54,1911.11,2999.06,2678.38,2745.58,2531.54,2647.66,2517.73,2755.60,2563.33,2398.53,2301.90,2534.19,2411.30,2306.78,2398.75,2382.76,2199.13,2584.11,2213.15,2323.73,2192.78,2093.90
