,FA_20240301_2H_yeast_1.3.2.1r#1,FA_20240301_2H_yeast_1.3.3.1r#2,FA_20240301_2H_yeast_1.3.4.1r#3,FA_20240301_2H_yeast_1.3.5.1r#4,FA_20240301_2H_yeast_1.3.6.1r#5,FA_20240301_2H_yeast_1.3.7.1r#6,FA_20240301_2H_yeast_1.3.8.1r#7,FA_20240301_2H_yeast_1.3.9.1r#8,FA_20240301_2H_yeast_1.3.10.1r#9,FA_20240301_2H_yeast_1.3.11.1r#10,FA_20240301_2H_yeast_1.3.12.1r#11,FA_20240301_2H_yeast_1.3.13.1r#12,FA_20240301_2H_yeast_1.3.14.1r#13,FA_20240301_2H_yeast_1.3.15.1r#14,FA_20240301_2H_yeast_1.3.16.1r#15,FA_20240301_2H_yeast_1.3.17.1r#16,FA_20240301_2H_yeast_1.3.18.1r#17,FA_20240301_2H_yeast_1.3.19.1r#18,FA_20240301_2H_yeast_1.3.20.1r#19,FA_20240301_2H_yeast_1.3.21.1r#20,FA_20240301_2H_yeast_1.3.22.1r#21,FA_20240301_2H_yeast_1.3.23.1r#22,FA_20240301_2H_yeast_1.3.24.1r#23,FA_20240301_2H_yeast_1.3.25.1r#24,FA_20240301_2H_yeast_1.3.26.1r#25,FA_20240301_2H_yeast_1.3.27.1r#26,FA_20240301_2H_yeast_1.3.28.1r#27,FA_20240301_2H_yeast_1.3.29.1r#28,FA_20240301_2H_yeast_1.3.30.1r#29,FA_20240301_2H_yeast_1.3.31.1r#30,FA_20240301_2H_yeast_1.3.32.1r#31,FA_20240301_2H_yeast_1.3.33.1r#32,FA_20240301_2H_yeast_1.3.34.1r#33,FA_20240301_2H_yeast_1.3.35.1r#34,FA_20240301_2H_yeast_1.3.36.1r#35,FA_20240301_2H_yeast_1.3.37.1r#36,FA_20240301_2H_yeast_1.3.38.1r#37,FA_20240301_2H_yeast_1.3.39.1r#38,FA_20240301_2H_yeast_1.3.40.1r#39,FA_20240301_2H_yeast_1.3.41.1r#40,FA_20240301_2H_yeast_1.3.42.1r#41,FA_20240301_2H_yeast_1.3.43.1r#42,FA_20240301_2H_yeast_1.3.44.1r#43,FA_20240301_2H_yeast_1.3.45.1r#44,FA_20240301_2H_yeast_1.3.46.1r#45,FA_20240301_2H_yeast_1.3.47.1r#46,FA_20240301_2H_yeast_1.3.48.1r#47,FA_20240301_2H_yeast_1.3.49.1r#48,FA_20240301_2H_yeast_1.3.50.1r#49,FA_20240301_2H_yeast_1.3.51.1r#50,FA_20240301_2H_yeast_1.3.52.1r#51,FA_20240301_2H_yeast_1.3.53.1r#52,FA_20240301_2H_yeast_1.3.54.1r#53,FA_20240301_2H_yeast_1.3.55.1r#54,FA_20240301_2H_yeast_1.3.56.1r#55,FA_20240301_2H_yeast_1.3.57.1r#56,FA_20240301_2H_yeast_1.3.58.1r#57,FA_20240301_2H_yeast_1.3.59.1r#58,FA_20240301_2H_yeast_1.3.60.1r#59
4.60836,4.58888e+7,5.16053e+7,5.01572e+7,4.90637e+7,5.13648e+7,5.60750e+7,5.25476e+7,5.42124e+7,5.24607e+7,5.34101e+7,5.40990e+7,5.47745e+7,5.36221e+7,5.29548e+7,5.27260e+7,4.99342e+7,5.38977e+7,5.07658e+7,5.18547e+7,4.91940e+7,5.38034e+7,4.96278e+7,4.60900e+7,4.77460e+7,4.83064e+7,5.07312e+7,5.24375e+7,5.35390e+7,6.09504e+7,6.00539e+7,5.73298e+7,6.41003e+7,5.74821e+7,5.37405e+7,5.44238e+7,5.27012e+7,5.52017e+7,5.45768e+7,5.76114e+7,5.86001e+7,6.04627e+7,5.85145e+7,5.22078e+7,6.03081e+7,5.75821e+7,5.95190e+7,5.79797e+7,5.84673e+7,5.69555e+7,5.23089e+7,5.42333e+7,5.41060e+7,5.37736e+7,5.56387e+7,5.60104e+7,5.06025e+7,5.03818e+7,5.22356e+7,5.75169e+7
4.61040,4.73300e+7,5.32972e+7,5.17722e+7,5.06564e+7,5.28433e+7,5.76307e+7,5.40518e+7,5.57155e+7,5.40431e+7,5.49304e+7,5.56958e+7,5.61613e+7,5.51475e+7,5.44504e+7,5.40405e+7,5.12526e+7,5.51739e+7,5.20471e+7,5.31478e+7,5.03580e+7,5.49680e+7,5.06523e+7,4.72644e+7,4.87537e+7,4.94200e+7,5.19266e+7,5.35329e+7,5.47405e+7,6.22261e+7,6.12053e+7,5.86110e+7,6.55732e+7,5.86925e+7,5.47277e+7,5.56457e+7,5.38476e+7,5.64370e+7,5.59792e+7,5.92562e+7,6.01313e+7,6.20064e+7,6.01535e+7,5.38666e+7,6.18963e+7,5.91872e+7,6.10441e+7,5.96074e+7,6.01149e+7,5.84243e+7,5.38935e+7,5.56071e+7,5.55029e+7,5.53026e+7,5.72565e+7,5.73489e+7,5.18828e+7,5.16927e+7,5.36493e+7,5.90319e+7
4.61243,4.88588e+7,5.50427e+7,5.34746e+7,5.23367e+7,5.44054e+7,5.92469e+7,5.56499e+7,5.73188e+7,5.57046e+7,5.65288e+7,5.73549e+7,5.76081e+7,5.67349e+7,5.60203e+7,5.54065e+7,5.26331e+7,5.65078e+7,5.33763e+7,5.44979e+7,5.15793e+7,5.61685e+7,5.17369e+7,4.84851e+7,4.98214e+7,5.05866e+7,5.31533e+7,5.46671e+7,5.59664e+7,6.35414e+7,6.24016e+7,5.99367e+7,6.70799e+7,5.99440e+7,5.57473e+7,5.69015e+7,5.50436e+7,5.77186e+7,5.74564e+7,6.09625e+7,6.17381e+7,6.36101e+7,6.18674e+7,5.55939e+7,6.35477e+7,6.08772e+7,6.26310e+7,6.12871e+7,6.18345e+7,5.99648e+7,5.55547e+7,5.70593e+7,5.69685e+7,5.69009e+7,5.89598e+7,5.87498e+7,5.32359e+7,5.30688e+7,5.51183e+7,6.06037e+7
4.61447,5.04814e+7,5.68450e+7,5.52669e+7,5.41067e+7,5.60556e+7,6.09310e+7,5.73468e+7,5.90240e+7,5.74472e+7,5.82092e+7,5.90799e+7,5.91210e+7,5.83886e+7,5.76681e+7,5.68293e+7,5.40812e+7,5.79024e+7,5.47558e+7,5.59064e+7,5.28618e+7,5.74093e+7,5.28855e+7,4.97556e+7,5.09532e+7,5.18068e+7,5.44113e+7,5.58449e+7,5.72185e+7,6.48990e+7,6.36468e+7,6.13088e+7,6.86230e+7,6.12393e+7,5.68035e+7,5.81943e+7,5.62933e+7,5.90467e+7,5.90134e+7,6.27353e+7,6.34253e+7,6.52766e+7,6.36622e+7,5.73908e+7,6.52679e+7,6.26534e+7,6.42873e+7,6.30220e+7,6.36273e+7,6.15789e+7,5.72954e+7,5.85936e+7,5.85058e+7,5.85705e+7,6.07513e+7,6.02173e+7,5.46684e+7,5.45156e+7,5.66473e+7,6.22362e+7
4.61651,5.22035e+7,5.87085e+7,5.71519e+7,5.59692e+7,5.77990e+7,6.26913e+7,5.91475e+7,6.08323e+7,5.92730e+7,5.99755e+7,6.08755e+7,6.07064e+7,6.01124e+7,5.93972e+7,5.83147e+7,5.56026e+7,5.93606e+7,5.61886e+7,5.73750e+7,5.42094e+7,5.86955e+7,5.41013e+7,5.10796e+7,5.21525e+7,5.30814e+7,5.57009e+7,5.70705e+7,5.84993e+7,6.63009e+7,6.49447e+7,6.27300e+7,7.02063e+7,6.25804e+7,5.79008e+7,5.95274e+7,5.76013e+7,6.04222e+7,6.06559e+7,6.45798e+7,6.51973e+7,6.70095e+7,6.55444e+7,5.92587e+7,6.70627e+7,6.45176e+7,6.60204e+7,6.48164e+7,6.54952e+7,6.32693e+7,5.91186e+7,6.02137e+7,6.01176e+7,6.03131e+7,6.26327e+7,6.17557e+7,5.61867e+7,5.60390e+7,5.82412e+7,6.39338e+7
4.61854,5.40304e+7,6.06397e+7,5.91323e+7,5.79266e+7,5.96411e+7,6.45362e+7,6.10566e+7,6.27444e+7,6.11853e+7,6.18313e+7,6.27467e+7,6.23709e+7,6.19102e+7,6.12102e+7,5.98690e+7,5.72035e+7,6.08858e+7,5.76789e+7,5.89056e+7,5.56262e+7,6.00330e+7,5.53876e+7,5.24611e+7,5.34228e+7,5.44112e+7,5.70227e+7,5.83480e+7,5.98118e+7,6.77490e+7,6.62994e+7,6.42035e+7,7.18344e+7,6.39692e+7,5.90438e+7,6.09038e+7,5.89720e+7,6.18461e+7,6.23896e+7,6.65016e+7,6.70584e+7,6.88132e+7,6.75205e+7,6.12000e+7,6.89379e+7,6.64719e+7,6.78370e+7,6.66755e+7,6.74402e+7,6.50391e+7,6.10279e+7,6.19235e+7,6.18068e+7,6.21302e+7,6.46057e+7,6.33688e+7,5.77972e+7,5.76455e+7,5.99051e+7,6.57009e+7
4.62058,5.59670e+7,6.26460e+7,6.12107e+7,5.99823e+7,6.15882e+7,6.64742e+7,6.30789e+7,6.47605e+7,6.31880e+7,6.37806e+7,6.46994e+7,6.41219e+7,6.37858e+7,6.31093e+7,6.14987e+7,5.88900e+7,6.24813e+7,5.92314e+7,6.05006e+7,5.71168e+7,6.14281e+7,5.67473e+7,5.39043e+7,5.47674e+7,5.57970e+7,5.83778e+7,5.96808e+7,6.11600e+7,6.92445e+7,6.77149e+7,6.57328e+7,7.35126e+7,6.54073e+7,6.02371e+7,6.23261e+7,6.04096e+7,6.33203e+7,6.42208e+7,6.85063e+7,6.90128e+7,7.06926e+7,6.95968e+7,6.32181e+7,7.08994e+7,6.85187e+7,6.97431e+7,6.86047e+7,6.94652e+7,6.68925e+7,6.30272e+7,6.37269e+7,6.35768e+7,6.40234e+7,6.66720e+7,6.50605e+7,5.95061e+7,5.93420e+7,6.16447e+7,6.75422e+7
4.62262,5.80178e+7,6.47361e+7,6.33903e+7,6.21396e+7,6.36471e+7,6.85133e+7,6.52186e+7,6.68813e+7,6.52860e+7,6.58270e+7,6.67395e+7,6.59667e+7,6.57428e+7,6.50967e+7,6.32106e+7,6.06684e+7,6.41506e+7,6.08519e+7,6.21630e+7,5.86855e+7,6.28873e+7,5.81838e+7,5.54133e+7,5.61897e+7,5.72401e+7,5.97678e+7,6.10716e+7,6.25482e+7,7.07893e+7,6.91950e+7,6.73218e+7,7.52465e+7,6.68962e+7,6.14851e+7,6.37964e+7,6.19181e+7,6.48466e+7,6.61557e+7,7.05996e+7,7.10650e+7,7.26529e+7,7.17799e+7,6.53174e+7,7.29529e+7,7.06609e+7,7.17445e+7,7.06104e+7,7.15741e+7,6.88341e+7,6.51210e+7,6.56284e+7,6.54316e+7,6.59944e+7,6.88335e+7,6.68349e+7,6.13192e+7,6.11354e+7,6.34659e+7,6.94627e+7
4.62465,6.01870e+7,6.69198e+7,6.56742e+7,6.44026e+7,6.58251e+7,7.06613e+7,6.74802e+7,6.91074e+7,6.74848e+7,6.79748e+7,6.88736e+7,6.79126e+7,6.77852e+7,6.71741e+7,6.50118e+7,6.25447e+7,6.58976e+7,6.25468e+7,6.38961e+7,6.03368e+7,6.44169e+7,5.97006e+7,5.69926e+7,5.76927e+7,5.87424e+7,6.11951e+7,6.25225e+7,6.39811e+7,7.23851e+7,7.07436e+7,6.89742e+7,7.70418e+7,6.84372e+7,6.27919e+7,6.53162e+7,6.35010e+7,6.64277e+7,6.82006e+7,7.27876e+7,7.32199e+7,7.47001e+7,7.40762e+7,6.75035e+7,7.51043e+7,7.29015e+7,7.38461e+7,7.26990e+7,7.37714e+7,7.08695e+7,6.73139e+7,6.76328e+7,6.73759e+7,6.80457e+7,7.10923e+7,6.86962e+7,6.32416e+7,6.30325e+7,6.53750e+7,7.14672e+7
4.62669,6.24789e+7,6.92072e+7,6.80659e+7,6.67755e+7,6.81299e+7,7.29256e+7,6.98678e+7,7.14405e+7,6.97907e+7,7.02286e+7,7.11082e+7,6.99669e+7,6.99177e+7,6.93436e+7,6.69093e+7,6.45248e+7,6.77260e+7,6.43234e+7,6.57036e+7,6.20753e+7,6.60230e+7,6.13015e+7,5.86465e+7,5.92798e+7,6.03065e+7,6.26626e+7,6.40351e+7,6.54638e+7,7.40345e+7,7.23643e+7,7.06938e+7,7.89040e+7,7.00317e+7,6.41615e+7,6.68864e+7,6.51614e+7,6.80662e+7,7.03618e+7,7.50766e+7,7.54829e+7,7.68401e+7,7.64918e+7,6.97831e+7,7.73595e+7,7.52438e+7,7.60530e+7,7.48771e+7,7.60626e+7,7.30044e+7,6.96108e+7,6.97455e+7,6.94150e+7,7.01805e+7,7.34512e+7,7.06490e+7,6.52780e+7,6.50399e+7,6.73784e+7,7.35608e+7
4.62873,6.48975e+7,7.16086e+7,7.05691e+7,6.92632e+7,7.05693e+7,7.53128e+7,7.23852e+7,7.38828e+7,7.22105e+7,7.25936e+7,7.34501e+7,7.21368e+7,7.21453e+7,7.16077e+7,6.89104e+7,6.66143e+7,6.96404e+7,6.61891e+7,6.75900e+7,6.39054e+7,6.77110e+7,6.29908e+7,6.03796e+7,6.09542e+7,6.19359e+7,6.41742e+7,6.56104e+7,6.70014e+7,7.57403e+7,7.40606e+7,7.24840e+7,8.08379e+7,7.16812e+7,6.55973e+7,6.85072e+7,6.69017e+7,6.97652e+7,7.26457e+7,7.74732e+7,7.78605e+7,7.90794e+7,7.90324e+7,7.21642e+7,7.97243e+7,7.76914e+7,7.83700e+7,7.71518e+7,7.84542e+7,7.52449e+7,7.20165e+7,7.19723e+7,7.15551e+7,7.24029e+7,7.59132e+7,7.26988e+7,6.74325e+7,6.71635e+7,6.94830e+7,7.57486e+7
4.63076,6.74473e+7,7.41344e+7,7.31874e+7,7.18709e+7,7.31510e+7,7.78291e+7,7.50363e+7,7.64376e+7,7.47516e+7,7.50756e+7,7.59061e+7,7.44294e+7,7.44743e+7,7.39692e+7,7.10224e+7,6.88188e+7,7.16456e+7,6.81513e+7,6.95598e+7,6.58315e+7,6.94861e+7,6.47730e+7,6.21968e+7,6.27192e+7,6.36348e+7,6.57347e+7,6.72491e+7,6.85990e+7,7.75062e+7,7.58354e+7,7.43480e+7,8.28478e+7,7.33874e+7,6.71026e+7,7.01790e+7,6.87241e+7,7.15280e+7,7.50582e+7,7.99848e+7,8.03596e+7,8.14247e+7,8.17033e+7,7.46554e+7,8.22049e+7,8.02479e+7,8.08023e+7,7.95302e+7,8.09529e+7,7.75972e+7,7.45359e+7,7.43193e+7,7.38025e+7,7.47182e+7,7.84820e+7,7.48518e+7,6.97085e+7,6.94086e+7,7.16957e+7,7.80357e+7
4.63280,7.01330e+7,7.67945e+7,7.59246e+7,7.46045e+7,7.58822e+7,8.04802e+7,7.78249e+7,7.91090e+7,7.74213e+7,7.76810e+7,7.84831e+7,7.68512e+7,7.69114e+7,7.64317e+7,7.32523e+7,7.11436e+7,7.37470e+7,7.02176e+7,7.16181e+7,6.78578e+7,7.13530e+7,6.66526e+7,6.41026e+7,6.45781e+7,6.54085e+7,6.73495e+7,6.89516e+7,7.02617e+7,7.93359e+7,7.76916e+7,7.62889e+7,8.49371e+7,7.51520e+7,6.86802e+7,7.19019e+7,7.06300e+7,7.33580e+7,7.76055e+7,8.26193e+7,8.29882e+7,8.38831e+7,8.45095e+7,7.72666e+7,8.48078e+7,8.29174e+7,8.33552e+7,8.20194e+7,8.35661e+7,8.00675e+7,7.71736e+7,7.67930e+7,7.61643e+7,7.71330e+7,8.11616e+7,7.71149e+7,7.21088e+7,7.17798e+7,7.40235e+7,8.04271e+7
4.63483,7.29594e+7,7.95982e+7,7.87844e+7,7.74698e+7,7.87697e+7,8.32713e+7,8.07546e+7,8.19021e+7,8.02271e+7,8.04168e+7,8.11880e+7,7.94086e+7,7.94643e+7,7.89992e+7,7.56072e+7,7.35941e+7,7.59507e+7,7.23951e+7,7.37702e+7,6.99884e+7,7.33158e+7,6.86342e+7,6.61021e+7,6.65342e+7,6.72627e+7,6.90247e+7,7.07180e+7,7.19945e+7,8.12337e+7,7.96314e+7,7.83097e+7,8.71082e+7,7.69770e+7,7.03327e+7,7.36763e+7,7.26207e+7,7.52588e+7,8.02939e+7,8.53850e+7,8.57550e+7,8.64622e+7,8.74554e+7,8.00080e+7,8.75396e+7,8.57041e+7,8.60348e+7,8.46268e+7,8.63012e+7,8.26622e+7,7.99341e+7,7.94001e+7,7.86478e+7,7.96548e+7,8.39562e+7,7.94960e+7,7.46361e+7,7.42811e+7,7.64732e+7,8.29277e+7
4.63687,7.59313e+7,8.25536e+7,8.17707e+7,8.04735e+7,8.18189e+7,8.62078e+7,8.38292e+7,8.48225e+7,8.31760e+7,8.32903e+7,8.40279e+7,8.21077e+7,8.21412e+7,8.16764e+7,7.80938e+7,7.61752e+7,7.82637e+7,7.46907e+7,7.60218e+7,7.22271e+7,7.53784e+7,7.07221e+7,6.82002e+7,6.85906e+7,6.92034e+7,7.07673e+7,7.25486e+7,7.38023e+7,8.32038e+7,8.16564e+7,8.04134e+7,8.93631e+7,7.88644e+7,7.20627e+7,7.55035e+7,7.46971e+7,7.72342e+7,8.31297e+7,8.82908e+7,8.86692e+7,8.91700e+7,9.05457e+7,8.28906e+7,9.04079e+7,8.86130e+7,8.88477e+7,8.73600e+7,8.91659e+7,8.53873e+7,8.28218e+7,8.21472e+7,8.12603e+7,8.22922e+7,8.68702e+7,8.20034e+7,7.72928e+7,7.69162e+7,7.90512e+7,8.55428e+7
4.63891,7.90538e+7,8.56677e+7,8.48873e+7,8.36219e+7,8.50348e+7,8.92945e+7,8.70527e+7,8.78764e+7,8.62749e+7,8.63091e+7,8.70094e+7,8.49539e+7,8.49503e+7,8.44679e+7,8.07186e+7,7.88921e+7,8.06934e+7,7.71107e+7,7.83786e+7,7.45778e+7,7.75443e+7,7.29207e+7,7.04014e+7,7.07503e+7,7.12370e+7,7.25843e+7,7.44441e+7,7.56898e+7,8.52502e+7,8.37679e+7,8.26031e+7,9.17029e+7,8.08164e+7,7.38724e+7,7.73852e+7,7.68604e+7,7.92881e+7,8.61196e+7,9.13459e+7,9.17403e+7,9.20148e+7,9.37847e+7,8.59256e+7,9.34202e+7,9.16493e+7,9.18011e+7,9.02264e+7,9.21675e+7,8.82494e+7,8.58412e+7,8.50411e+7,8.40090e+7,8.50545e+7,8.99080e+7,8.46459e+7,8.00814e+7,7.96885e+7,8.17636e+7,8.82772e+7
4.64094,8.23314e+7,8.89460e+7,8.81379e+7,8.69219e+7,8.84207e+7,9.25364e+7,9.04289e+7,9.10701e+7,8.95300e+7,8.94804e+7,9.01393e+7,8.79526e+7,8.78998e+7,8.73787e+7,8.34875e+7,8.17494e+7,8.32477e+7,7.96612e+7,8.08466e+7,7.70441e+7,7.98164e+7,7.52339e+7,7.27106e+7,7.30158e+7,7.33696e+7,7.44829e+7,7.64056e+7,7.76613e+7,8.73770e+7,8.59666e+7,8.48819e+7,9.41281e+7,8.28351e+7,7.57639e+7,7.93243e+7,7.91114e+7,8.14247e+7,8.92709e+7,9.45594e+7,9.49780e+7,9.50053e+7,9.71771e+7,8.91245e+7,9.65848e+7,9.48190e+7,9.49027e+7,9.32338e+7,9.53135e+7,9.12553e+7,8.89967e+7,8.80884e+7,8.69015e+7,8.79519e+7,9.30743e+7,8.74324e+7,8.30047e+7,8.26012e+7,8.46159e+7,9.11363e+7
4.64298,8.57682e+7,9.23923e+7,9.15263e+7,9.03798e+7,9.19794e+7,9.59381e+7,9.39622e+7,9.44100e+7,9.29471e+7,9.28112e+7,9.34238e+7,9.11086e+7,9.09974e+7,9.04139e+7,8.64058e+7,8.47517e+7,8.59345e+7,8.23477e+7,8.34318e+7,7.96295e+7,8.21974e+7,7.76656e+7,7.51317e+7,7.53895e+7,7.56069e+7,7.64703e+7,7.84347e+7,7.97210e+7,8.95879e+7,8.82529e+7,8.72530e+7,9.66388e+7,8.49227e+7,7.77390e+7,8.13239e+7,8.14516e+7,8.36483e+7,9.25910e+7,9.79401e+7,9.83916e+7,9.81503e+7,1.00728e+8,9.24986e+7,9.99098e+7,9.81286e+7,9.81605e+7,9.63898e+7,9.86105e+7,9.44121e+7,9.22936e+7,9.12958e+7,8.99447e+7,9.09947e+7,9.63740e+7,9.03719e+7,8.60658e+7,8.56580e+7,8.76129e+7,9.41252e+7
4.64502,8.93672e+7,9.60084e+7,9.50563e+7,9.40020e+7,9.57122e+7,9.95040e+7,9.76567e+7,9.79022e+7,9.65312e+7,9.63076e+7,9.68687e+7,9.44260e+7,9.42496e+7,9.35783e+7,8.94783e+7,8.79028e+7,8.87617e+7,8.51754e+7,8.61401e+7,8.23375e+7,8.46892e+7,8.02195e+7,7.76684e+7,7.78738e+7,7.79543e+7,7.85536e+7,8.05340e+7,8.18726e+7,9.18863e+7,9.06267e+7,8.97192e+7,9.92349e+7,8.70811e+7,7.97993e+7,8.33881e+7,8.38822e+7,8.59638e+7,9.60878e+7,1.01496e+8,1.01990e+8,1.01459e+8,1.04443e+8,9.60587e+7,1.03404e+8,1.01585e+8,1.01583e+8,9.97023e+7,1.02065e+8,9.77276e+7,9.57372e+7,9.46697e+7,9.31460e+7,9.41933e+7,9.98121e+7,9.34730e+7,8.92687e+7,8.88627e+7,9.07589e+7,9.72494e+7
4.64705,9.31306e+7,9.97946e+7,9.87314e+7,9.77940e+7,9.96198e+7,1.03238e+8,1.01516e+8,1.01552e+8,1.00286e+8,9.99747e+7,1.00479e+8,9.79088e+7,9.76619e+7,9.68769e+7,9.27090e+7,9.12058e+7,9.17366e+7,8.81487e+7,8.89771e+7,8.51711e+7,8.72934e+7,8.28988e+7,8.03237e+7,8.04703e+7,8.04170e+7,8.07390e+7,8.27069e+7,8.41194e+7,9.42756e+7,9.30878e+7,9.22831e+7,1.01916e+8,8.93124e+7,8.19462e+7,8.55211e+7,8.64051e+7,8.83759e+7,9.97694e+7,1.05235e+8,1.05782e+8,1.04940e+8,1.08328e+8,9.98148e+7,1.07074e+8,1.05196e+8,1.05177e+8,1.03179e+8,1.05683e+8,1.01210e+8,9.93337e+7,9.82166e+7,9.65121e+7,9.75583e+7,1.03394e+8,9.67444e+7,9.26175e+7,9.22195e+7,9.40577e+7,1.00515e+8
4.64909,9.70593e+7,1.03749e+8,1.02555e+8,1.01761e+8,1.03702e+8,1.07143e+8,1.05545e+8,1.05365e+8,1.04216e+8,1.03816e+8,1.04259e+8,1.01560e+8,1.01238e+8,1.00314e+8,9.61010e+7,9.46632e+7,9.48656e+7,9.12714e+7,9.19481e+7,8.81332e+7,9.00109e+7,8.57065e+7,8.30997e+7,8.31810e+7,8.29993e+7,8.30322e+7,8.49576e+7,8.64643e+7,9.67590e+7,9.56360e+7,9.49468e+7,1.04681e+8,9.16180e+7,8.41806e+7,8.77267e+7,8.90223e+7,9.08899e+7,1.03644e+8,1.09163e+8,1.09774e+8,1.08603e+8,1.12389e+8,1.03776e+8,1.10929e+8,1.08969e+8,1.08951e+8,1.06829e+8,1.09469e+8,1.04867e+8,1.03090e+8,1.01943e+8,1.00050e+8,1.01100e+8,1.07124e+8,1.00194e+8,9.61175e+7,9.57332e+7,9.75128e+7,1.03926e+8
4.65112,1.01152e+8,1.07867e+8,1.06529e+8,1.05906e+8,1.07957e+8,1.11220e+8,1.09744e+8,1.09345e+8,1.08322e+8,1.07834e+8,1.08213e+8,1.05382e+8,1.04980e+8,1.03895e+8,9.96566e+7,9.82759e+7,9.81539e+7,9.45465e+7,9.50576e+7,9.12264e+7,9.28424e+7,8.86453e+7,8.59977e+7,8.60074e+7,8.57051e+7,8.54381e+7,8.72910e+7,8.89096e+7,9.93395e+7,9.82710e+7,9.77116e+7,1.07530e+8,9.39993e+7,8.65030e+7,9.00086e+7,9.17358e+7,9.35111e+7,1.07719e+8,1.13285e+8,1.13973e+8,1.12455e+8,1.16632e+8,1.07949e+8,1.14975e+8,1.12911e+8,1.12912e+8,1.10659e+8,1.13428e+8,1.08707e+8,1.07012e+8,1.05853e+8,1.03767e+8,1.04827e+8,1.11008e+8,1.03830e+8,9.97741e+7,9.94089e+7,1.01128e+8,1.07491e+8
4.65316,1.05407e+8,1.12144e+8,1.10656e+8,1.10231e+8,1.12383e+8,1.15470e+8,1.14115e+8,1.13494e+8,1.12604e+8,1.12029e+8,1.12340e+8,1.09377e+8,1.08889e+8,1.07623e+8,1.03377e+8,1.02044e+8,1.01605e+8,9.79759e+7,9.83092e+7,9.44526e+7,9.57879e+7,9.17168e+7,8.90177e+7,8.89507e+7,8.85375e+7,8.79607e+7,8.97124e+7,9.14574e+7,1.02020e+8,1.00993e+8,1.00578e+8,1.10461e+8,9.64572e+7,8.89135e+7,9.23694e+7,9.45482e+7,9.62452e+7,1.12003e+8,1.17604e+8,1.18384e+8,1.16505e+8,1.21063e+8,1.12340e+8,1.19217e+8,1.17029e+8,1.17066e+8,1.14676e+8,1.17564e+8,1.12739e+8,1.11107e+8,1.09955e+8,1.07668e+8,1.08748e+8,1.15051e+8,1.07660e+8,1.03593e+8,1.03252e+8,1.04905e+8,1.11214e+8
4.65520,1.09819e+8,1.16571e+8,1.14935e+8,1.14736e+8,1.16975e+8,1.19889e+8,1.18657e+8,1.17812e+8,1.17061e+8,1.16399e+8,1.16643e+8,1.13544e+8,1.12962e+8,1.11502e+8,1.07262e+8,1.05965e+8,1.05220e+8,1.01560e+8,1.01705e+8,9.78132e+7,9.88472e+7,9.49221e+7,9.21590e+7,9.20118e+7,9.14987e+7,9.06029e+7,9.22277e+7,9.41092e+7,1.04804e+8,1.03801e+8,1.03545e+8,1.13473e+8,9.89919e+7,9.14116e+7,9.48109e+7,9.74617e+7,9.90975e+7,1.16500e+8,1.22124e+8,1.23009e+8,1.20760e+8,1.25686e+8,1.16952e+8,1.23660e+8,1.21327e+8,1.21417e+8,1.18888e+8,1.21878e+8,1.16970e+8,1.15384e+8,1.14250e+8,1.11761e+8,1.12870e+8,1.19258e+8,1.11689e+8,1.07581e+8,1.07267e+8,1.08849e+8,1.15101e+8
4.65723,1.14382e+8,1.21137e+8,1.19362e+8,1.19418e+8,1.21728e+8,1.24474e+8,1.23366e+8,1.22298e+8,1.21688e+8,1.20939e+8,1.21117e+8,1.17882e+8,1.17196e+8,1.15533e+8,1.11309e+8,1.10036e+8,1.08999e+8,1.05297e+8,1.05247e+8,1.01309e+8,1.02020e+8,9.82611e+7,9.54192e+7,9.51908e+7,9.45896e+7,9.33665e+7,9.48422e+7,9.68662e+7,1.07692e+8,1.06696e+8,1.06611e+8,1.16563e+8,1.01603e+8,9.39962e+7,9.73334e+7,1.00479e+8,1.02073e+8,1.21216e+8,1.26845e+8,1.27851e+8,1.25223e+8,1.30506e+8,1.21786e+8,1.28306e+8,1.25809e+8,1.25969e+8,1.23302e+8,1.26371e+8,1.21406e+8,1.19847e+8,1.18744e+8,1.16050e+8,1.17199e+8,1.23632e+8,1.15925e+8,1.11743e+8,1.11460e+8,1.12964e+8,1.19157e+8
4.65927,1.19085e+8,1.25829e+8,1.23933e+8,1.24271e+8,1.26632e+8,1.29215e+8,1.28235e+8,1.26945e+8,1.26479e+8,1.25643e+8,1.25758e+8,1.22386e+8,1.21585e+8,1.19718e+8,1.15516e+8,1.14252e+8,1.12939e+8,1.09185e+8,1.08934e+8,1.04938e+8,1.05304e+8,1.01732e+8,9.87949e+7,9.84868e+7,9.78095e+7,9.62520e+7,9.75610e+7,9.97292e+7,1.10688e+8,1.09678e+8,1.09774e+8,1.19729e+8,1.04289e+8,9.66660e+7,9.99362e+7,1.03601e+8,1.05177e+8,1.26153e+8,1.31768e+8,1.32908e+8,1.29900e+8,1.35524e+8,1.26839e+8,1.33156e+8,1.30478e+8,1.30724e+8,1.27920e+8,1.31043e+8,1.26052e+8,1.24504e+8,1.23437e+8,1.20540e+8,1.21739e+8,1.28178e+8,1.20373e+8,1.16085e+8,1.15836e+8,1.17253e+8,1.23387e+8
