2H chemical shift (ppm),FA_20240105_2H_yeast_1.5.ser#1,FA_20240105_2H_yeast_1.5.ser#2,FA_20240105_2H_yeast_1.5.ser#3,FA_20240105_2H_yeast_1.5.ser#4,FA_20240105_2H_yeast_1.5.ser#5,FA_20240105_2H_yeast_1.5.ser#6,FA_20240105_2H_yeast_1.5.ser#7,FA_20240105_2H_yeast_1.5.ser#8,FA_20240105_2H_yeast_1.5.ser#9,FA_20240105_2H_yeast_1.5.ser#10,FA_20240105_2H_yeast_1.5.ser#11,FA_20240105_2H_yeast_1.5.ser#12,FA_20240105_2H_yeast_1.5.ser#13,FA_20240105_2H_yeast_1.5.ser#14,FA_20240105_2H_yeast_1.5.ser#15,FA_20240105_2H_yeast_1.5.ser#16,FA_20240105_2H_yeast_1.5.ser#17,FA_20240105_2H_yeast_1.5.ser#18,FA_20240105_2H_yeast_1.5.ser#19,FA_20240105_2H_yeast_1.5.ser#20,FA_20240105_2H_yeast_1.5.ser#21,FA_20240105_2H_yeast_1.5.ser#22,FA_20240105_2H_yeast_1.5.ser#23,FA_20240105_2H_yeast_1.5.ser#24,FA_20240105_2H_yeast_1.5.ser#25,FA_20240105_2H_yeast_1.5.ser#26,FA_20240105_2H_yeast_1.5.ser#27,FA_20240105_2H_yeast_1.5.ser#28,FA_20240105_2H_yeast_1.5.ser#29,FA_20240105_2H_yeast_1.5.ser#30,FA_20240105_2H_yeast_1.5.ser#31,FA_20240105_2H_yeast_1.5.ser#32,FA_20240105_2H_yeast_1.5.ser#33,FA_20240105_2H_yeast_1.5.ser#34,FA_20240105_2H_yeast_1.5.ser#35,FA_20240105_2H_yeast_1.5.ser#36,FA_20240105_2H_yeast_1.5.ser#37,FA_20240105_2H_yeast_1.5.ser#38,FA_20240105_2H_yeast_1.5.ser#39,FA_20240105_2H_yeast_1.5.ser#40,FA_20240105_2H_yeast_1.5.ser#41,FA_20240105_2H_yeast_1.5.ser#42,FA_20240105_2H_yeast_1.5.ser#43,FA_20240105_2H_yeast_1.5.ser#44,FA_20240105_2H_yeast_1.5.ser#45,FA_20240105_2H_yeast_1.5.ser#46,FA_20240105_2H_yeast_1.5.ser#47,FA_20240105_2H_yeast_1.5.ser#48,FA_20240105_2H_yeast_1.5.ser#49,FA_20240105_2H_yeast_1.5.ser#50,FA_20240105_2H_yeast_1.5.ser#51,FA_20240105_2H_yeast_1.5.ser#52,FA_20240105_2H_yeast_1.5.ser#53,FA_20240105_2H_yeast_1.5.ser#54,FA_20240105_2H_yeast_1.5.ser#55,FA_20240105_2H_yeast_1.5.ser#56,FA_20240105_2H_yeast_1.5.ser#57,FA_20240105_2H_yeast_1.5.ser#58,FA_20240105_2H_yeast_1.5.ser#59,FA_20240105_2H_yeast_1.5.ser#60,FA_20240105_2H_yeast_1.5.ser#61,FA_20240105_2H_yeast_1.5.ser#62,FA_20240105_2H_yeast_1.5.ser#63,FA_20240105_2H_yeast_1.5.ser#64,FA_20240105_2H_yeast_1.5.ser#65,FA_20240105_2H_yeast_1.5.ser#66,FA_20240105_2H_yeast_1.5.ser#67,FA_20240105_2H_yeast_1.5.ser#68,FA_20240105_2H_yeast_1.5.ser#69,FA_20240105_2H_yeast_1.5.ser#70,FA_20240105_2H_yeast_1.5.ser#71,FA_20240105_2H_yeast_1.5.ser#72,FA_20240105_2H_yeast_1.5.ser#73,FA_20240105_2H_yeast_1.5.ser#74,FA_20240105_2H_yeast_1.5.ser#75,FA_20240105_2H_yeast_1.5.ser#76,FA_20240105_2H_yeast_1.5.ser#77,FA_20240105_2H_yeast_1.5.ser#78,FA_20240105_2H_yeast_1.5.ser#79,FA_20240105_2H_yeast_1.5.ser#80,FA_20240105_2H_yeast_1.5.ser#81,FA_20240105_2H_yeast_1.5.ser#82,FA_20240105_2H_yeast_1.5.ser#83,FA_20240105_2H_yeast_1.5.ser#84,FA_20240105_2H_yeast_1.5.ser#85,FA_20240105_2H_yeast_1.5.ser#86,FA_20240105_2H_yeast_1.5.ser#87,FA_20240105_2H_yeast_1.5.ser#88,FA_20240105_2H_yeast_1.5.ser#89,FA_20240105_2H_yeast_1.5.ser#90,FA_20240105_2H_yeast_1.5.ser#91,FA_20240105_2H_yeast_1.5.ser#92,FA_20240105_2H_yeast_1.5.ser#93,FA_20240105_2H_yeast_1.5.ser#94,FA_20240105_2H_yeast_1.5.ser#95,FA_20240105_2H_yeast_1.5.ser#96,FA_20240105_2H_yeast_1.5.ser#97,FA_20240105_2H_yeast_1.5.ser#98,FA_20240105_2H_yeast_1.5.ser#99,FA_20240105_2H_yeast_1.5.ser#100,FA_20240105_2H_yeast_1.5.ser#101,FA_20240105_2H_yeast_1.5.ser#102,FA_20240105_2H_yeast_1.5.ser#103,FA_20240105_2H_yeast_1.5.ser#104,FA_20240105_2H_yeast_1.5.ser#105,FA_20240105_2H_yeast_1.5.ser#106,FA_20240105_2H_yeast_1.5.ser#107,FA_20240105_2H_yeast_1.5.ser#108,FA_20240105_2H_yeast_1.5.ser#109,FA_20240105_2H_yeast_1.5.ser#110,FA_20240105_2H_yeast_1.5.ser#111,FA_20240105_2H_yeast_1.5.ser#112,FA_20240105_2H_yeast_1.5.ser#113,FA_20240105_2H_yeast_1.5.ser#114,FA_20240105_2H_yeast_1.5.ser#115,FA_20240105_2H_yeast_1.5.ser#116,FA_20240105_2H_yeast_1.5.ser#117,FA_20240105_2H_yeast_1.5.ser#118,FA_20240105_2H_yeast_1.5.ser#119,FA_20240105_2H_yeast_1.5.ser#120,FA_20240105_2H_yeast_1.5.ser#121,FA_20240105_2H_yeast_1.5.ser#122,FA_20240105_2H_yeast_1.5.ser#123,FA_20240105_2H_yeast_1.5.ser#124,FA_20240105_2H_yeast_1.5.ser#125,FA_20240105_2H_yeast_1.5.ser#126,FA_20240105_2H_yeast_1.5.ser#127,FA_20240105_2H_yeast_1.5.ser#128,FA_20240105_2H_yeast_1.5.ser#129,FA_20240105_2H_yeast_1.5.ser#130,FA_20240105_2H_yeast_1.5.ser#131,FA_20240105_2H_yeast_1.5.ser#132,FA_20240105_2H_yeast_1.5.ser#133,FA_20240105_2H_yeast_1.5.ser#134,FA_20240105_2H_yeast_1.5.ser#135,FA_20240105_2H_yeast_1.5.ser#136,FA_20240105_2H_yeast_1.5.ser#137,FA_20240105_2H_yeast_1.5.ser#138,FA_20240105_2H_yeast_1.5.ser#139,FA_20240105_2H_yeast_1.5.ser#140,FA_20240105_2H_yeast_1.5.ser#141,FA_20240105_2H_yeast_1.5.ser#142,FA_20240105_2H_yeast_1.5.ser#143,FA_20240105_2H_yeast_1.5.ser#144,FA_20240105_2H_yeast_1.5.ser#145,FA_20240105_2H_yeast_1.5.ser#146,FA_20240105_2H_yeast_1.5.ser#147,FA_20240105_2H_yeast_1.5.ser#148,FA_20240105_2H_yeast_1.5.ser#149,FA_20240105_2H_yeast_1.5.ser#150,FA_20240105_2H_yeast_1.5.ser#151,FA_20240105_2H_yeast_1.5.ser#152,FA_20240105_2H_yeast_1.5.ser#153,FA_20240105_2H_yeast_1.5.ser#154,FA_20240105_2H_yeast_1.5.ser#155,FA_20240105_2H_yeast_1.5.ser#156,FA_20240105_2H_yeast_1.5.ser#157,FA_20240105_2H_yeast_1.5.ser#158,FA_20240105_2H_yeast_1.5.ser#159,FA_20240105_2H_yeast_1.5.ser#160,FA_20240105_2H_yeast_1.5.ser#161,FA_20240105_2H_yeast_1.5.ser#162,FA_20240105_2H_yeast_1.5.ser#163,FA_20240105_2H_yeast_1.5.ser#164,FA_20240105_2H_yeast_1.5.ser#165,FA_20240105_2H_yeast_1.5.ser#166,FA_20240105_2H_yeast_1.5.ser#167,FA_20240105_2H_yeast_1.5.ser#168,FA_20240105_2H_yeast_1.5.ser#169,FA_20240105_2H_yeast_1.5.ser#170,FA_20240105_2H_yeast_1.5.ser#171,FA_20240105_2H_yeast_1.5.ser#172,FA_20240105_2H_yeast_1.5.ser#173,FA_20240105_2H_yeast_1.5.ser#174,FA_20240105_2H_yeast_1.5.ser#175,FA_20240105_2H_yeast_1.5.ser#176,FA_20240105_2H_yeast_1.5.ser#177,FA_20240105_2H_yeast_1.5.ser#178,FA_20240105_2H_yeast_1.5.ser#179,FA_20240105_2H_yeast_1.5.ser#180
-1.18888,-44.9,-296.558,406.814,237.247,350.82,-21.5552,96.3612,143.326,386.447,-18.4679,20.8541,423.24,-160.538,-331.237,-271.324,172.777,124.194,-93.9512,-74.1056,250.816,-299.125,46.9151,117.163,225.893,-417.852,166.837,336.483,265.855,-73.9272,414.249,-273.853,363.435,156.646,339.108,71.6015,625.565,243.749,-111.46,-143.542,-244.171,-628.25,301.947,259.258,-428.383,275.668,11.5213,679.072,-94.2438,-6.95661,-357.924,-629.963,129.25,485.523,569.722,33.3707,503.344,-326.674,-206.914,-435.091,47.0785,-490.38,550.698,-28.8812,181.893,-127.902,-264.184,-136.576,384.729,457.503,161.418,-107.937,243.947,561.782,235.869,615.236,24.9559,807.488,78.5877,506.088,330.315,-439.702,315.708,185.545,28.6955,-308.256,-96.9627,-74.2261,504.641,485.72,20.5867,8.09639,-189.675,697.466,239.413,3.81308,276.511,159.915,-92.0917,-341.454,423.346,210.798,265.648,1041.77,-97.1264,278.539,279.407,369.079,370.647,-15.7541,159.248,206.342,-63.6864,517.002,93.5749,-477.269,701.705,325.448,265.334,-73.6283,316.049,629.235,89.7027,-218.589,283.61,-266.889,-401.332,588.057,54.8777,374.438,284.529,197.903,278.085,531.729,-282.574,-429.662,192.768,661.505,-490.386,347.441,91.2905,205.716,167.783,-657.034,961.893,257.931,-103.494,520.246,464.635,328.994,178.634,-254.365,-270.417,-202.474,176.307,-89.4063,200.047,172.413,206.806,20.2733,354.807,562.787,654.413,-426.944,403.025,50.6369,510.033,739.678,286.108,-175.29,-403.788,38.2102,514.55,178.786,-55.9352,-257.586,329.576,559.412,-70.8146,58.0422,555.665
-1.18073,-98.4175,-314.792,431.961,69.0154,461.501,60.3749,206.983,81.498,444.311,29.849,26.8725,498.858,-62.7131,-329.039,7.48958,104.36,140.998,-114.017,-33.0897,206.254,-360.943,53.6573,78.4133,146.462,-380.757,136.933,382.172,225.613,-53.2926,437.289,-247.247,229.454,286.474,390.494,257.183,482.502,325.11,-96.3869,27.1094,-298.479,-520.172,196.402,376.49,-299.974,348.351,-10.1913,728.742,-34.3468,0.330847,-324.049,-596.556,118.098,460.843,592.566,100.077,436.903,-294.553,-249.32,-463.855,-103.904,-482.093,572.613,-66.7879,286.909,-16.2271,-364.815,-95.099,257.243,488.784,157.918,-127.448,226.531,500.884,237.664,559.094,7.75518,682.134,62.3457,391.702,271.771,-396.128,330.379,243.191,67.2028,-288.042,2.91349,-11.9794,502.961,450.114,41.3575,91.41,-252.012,786.784,184.038,47.3015,222.907,220.987,-143.04,-310.989,309.865,253.407,294.833,896.384,-214.987,318.964,215.523,347.114,406.084,1.38312,140.345,284.246,-108.427,568.598,114.54,-600.756,713.642,253.581,412.111,-97.043,422.54,583.796,115.137,-212.104,222.908,-356.317,-395.721,547.531,-54.309,329.59,370.383,193.432,359.048,582.135,-347.194,-453.737,188.096,607.498,-485.58,326.729,85.1064,227.128,222.794,-706.463,1039.02,317.599,-0.797787,570.761,388.974,332.958,352.823,-127.088,-332.557,-227.769,240.547,-97.1392,175.215,77.7697,176.416,-12.366,337.954,521.862,622.088,-294.151,340.091,48.7753,497.356,754.269,237.836,-149.975,-510.351,8.65788,526.125,280.729,-36.5735,-293.207,379.974,576.696,-58.9365,-35.0852,528.611
-1.17259,-122.004,-258.313,404.507,-58.1119,583.812,183.612,263.677,-16.1632,484.799,97.323,30.5269,453.569,31.9982,-295.971,256.101,55.2564,200.745,-58.1135,26.82,126.054,-379,89.7479,68.3366,119.714,-376.798,100.931,355.652,84.0707,-36.6121,509.918,-170.124,130.795,390.301,413.516,376.466,260.206,434,-161.384,162.356,-276.149,-368.433,80.5805,387.691,-135.966,364.082,-9.6825,726.385,11.7777,33.5783,-293.652,-593.944,126.043,419.227,580.552,292.988,365.674,-251.568,-305.781,-460.512,-232.279,-505.5,566.388,-101.524,350.993,106.11,-439.633,-33.4158,167.742,466.522,121.247,-98.8321,245.265,363.828,150.696,542.598,8.35348,536.486,99.7631,265.893,226.854,-330.244,330.851,307.2,89.7922,-219.859,54.4549,-26.8003,537.429,398.435,59.273,115.057,-308.49,897.221,165.588,111.39,217.781,229.185,-152.681,-296.577,225.412,243.373,307.03,754.859,-341.856,367.584,185.917,311.92,401.412,32.4506,165.239,318.767,-139.877,556.449,136.977,-637.618,692.427,197.056,483.785,-151.505,459.568,527.105,107.071,-224.279,136.796,-372.246,-296.521,525.692,-116.118,199.307,413.765,121.652,416.091,658.839,-359.833,-464.577,196.371,499.527,-452.811,346.906,59.699,226.336,207.843,-792.115,1039.24,404.456,77.173,593.408,259.826,378.058,518.859,-30.8695,-345.388,-227.271,267.542,-106.64,120.236,-19.3942,157.955,0.812644,321.473,502.907,605.72,-164.025,277.311,20.1834,440.54,729.439,193.408,-82.8387,-588.396,41.1141,574.135,312.418,-27.3639,-288.885,381.377,538.167,-79.2941,-101.71,485.855
-1.16444,-115.873,-148.807,330.129,-97.1666,675.979,288.792,234.192,-103.721,515.272,144.815,53.3861,273.653,85.9258,-224.335,418.424,19.0949,274.48,44.9645,41.9708,12.8758,-304.683,114.438,103.787,157.092,-332.659,53.3955,275.388,-134.171,-62.9747,584.319,-85.9233,62.24,453.845,390.236,423.752,34.9942,496.254,-250.787,241.49,-224.221,-186.208,-16.3102,327.606,30.9513,333.671,-8.96241,696.768,3.92832,76.6376,-253.812,-574.89,161.363,400.188,521.575,538.458,303.366,-194.689,-362.969,-396.728,-341.401,-534.103,567.44,-146.298,349.047,205.333,-451.039,4.20373,61.6218,441.101,65.9003,-47.0257,284.274,161.555,-8.81253,520.906,65.3138,381.845,148.151,175.033,215.433,-283.271,317.35,339.071,130.716,-105,85.094,-62.6128,612.193,330.281,59.6685,85.0311,-348.085,1024.13,191.261,205.043,208.269,198.844,-112.841,-292.159,185.196,179.266,274.995,650.202,-402.676,395.724,161.04,250.075,373.685,64.1514,209.201,327.6,-173.852,528.189,159.423,-582.882,635.791,173.67,427.776,-237.499,458.652,467.548,116.921,-264.822,85.833,-314.819,-154.207,514.771,-125.425,76.4871,381.784,3.72926,410.376,752.293,-338.419,-413.223,190.603,390.484,-404.018,392.398,20.6251,210.313,157.954,-865.76,932.625,539.166,102.988,568.714,138.996,448.217,617.544,20.6767,-301.948,-228.899,263.279,-127.363,39.0807,-79.1814,195.367,12.0153,285.852,501.724,618.789,-41.5868,198.951,1.22333,377.06,743.098,127.528,8.79103,-649.593,102.733,625.337,307.561,-47.1321,-219.698,328.437,415.239,-120.967,-131.464,441.972
-1.1563,-84.3128,-40.8849,239.333,-64.8006,703.25,323.973,133.43,-149.78,564.064,163.472,77.0886,71.9723,103.696,-155.423,489.54,-12.4514,341.958,135.94,-2.48003,-119.572,-163.108,98.7735,185.936,222.107,-216.896,-12.9892,180.933,-329.371,-117.123,655.085,-40.6272,-12.9375,436.399,338.351,439.954,-110.704,484.25,-322.567,280.948,-187.929,-1.72189,-57.4543,272.89,139.674,256.91,-38.0108,663.083,-56.8477,114.611,-199.671,-511.168,212.342,388.348,433.557,710.312,278.71,-148.282,-401.011,-279.423,-407.456,-548.794,592.035,-157.226,280.752,283.945,-397.123,20.6432,-54.5484,453.03,35.0801,4.0193,317.219,-69.8395,-166.965,461.202,174.681,256.868,150.126,128.531,224.62,-264.718,283.002,319.616,196.229,34.9103,129.281,-89.0156,689.638,266.803,16.0876,35.0725,-369.314,1107.28,265.491,310.995,169.591,143.408,-47.9194,-267.119,143.362,113.068,210.856,577.558,-397.29,362.263,134.976,154.614,354.889,76.586,239.938,316.325,-190.559,479.88,179.283,-452.461,544.558,165.018,269.122,-332.391,422.985,393.657,165.634,-314.698,77.3681,-216.002,-16.1934,480.729,-157.171,17.827,288.851,-109.807,338.905,818.881,-336.059,-304.379,204.361,323.999,-355.779,403.119,-5.14852,156.277,119.745,-887.267,746.248,696.267,71.2483,499.672,50.4827,509.267,673.259,18.3526,-239.541,-260.314,278.859,-125.628,-51.7489,-100.675,285.335,12.9055,240.282,482.488,608.193,85.3964,104.429,28.2458,336.312,836.287,71.4945,96.0852,-701.743,165.97,629.644,305.936,-70.2058,-117.703,253.044,223.611,-188.995,-136.561,375.867
-1.14815,-35.2065,43.8298,186.595,14.2841,646.397,284.763,14.4266,-175.27,626.564,167.656,75.3314,-60.2694,106.136,-113.628,494.708,-37.5586,403.94,168.631,-28.9374,-251.48,-12.9891,82.0956,289.635,310.447,-79.157,-96.1594,132.762,-452.414,-143.592,733.539,-28.4752,-108.295,322.58,301.447,458.033,-121.666,420.316,-349.365,313.266,-172.924,132.011,-32.2813,259.173,141.551,118.83,-83.6775,615.823,-129.144,144.784,-164.424,-431.333,236.293,331.081,372.355,755.394,305.681,-126.207,-390.401,-163.06,-432.988,-513.697,630.243,-82.9218,184.608,351.599,-301.617,42.1182,-122.528,486.651,56.1144,45.5999,344.599,-271.686,-287.293,398.89,286.913,212.182,102.162,111.816,264.091,-282.739,222.227,272.369,248.006,137.288,197.189,-108.337,701.078,221.219,-72.165,-6.72509,-357.124,1100.55,357.513,395.221,102.391,59.651,8.86555,-229.352,67.0502,77.3464,162.816,536.093,-352.263,254.086,106.819,74.7978,381.342,72.3746,259.375,298.944,-180.221,408.744,197.621,-315.292,451.134,155.257,94.4873,-396.678,335.649,300.653,246.71,-345.237,109.977,-106.71,113.1,405.182,-256.515,35.8155,176.313,-187.712,230.465,803.021,-364.548,-195.823,285.303,329.899,-361.726,372.813,-9.01675,44.197,72.2671,-864.484,542.734,814.7,-3.88529,427.05,-18.8282,557.396,728.93,-8.71113,-200.624,-278.133,344.186,-94.5118,-127.5,-110.683,355.631,45.9981,201.05,431.136,543.842,217.994,24.2611,114.082,294.896,963.666,68.4994,158.165,-751.373,209.39,584.705,308.035,-61.3579,-32.6288,225.373,32.4086,-272.383,-123.502,286.706
-1.14001,19.6589,122.342,198.702,144.166,528.977,225.52,-57.184,-203.44,675.731,160.504,56.1487,-136.494,107.631,-93.1218,472.404,-67.1395,449.644,127.158,18.2483,-350.262,107.081,114.361,368.817,434.585,9.55898,-172.397,163.087,-512.726,-121.998,809.19,-21.7248,-181.74,166.554,303.142,481.39,-15.0914,344.102,-300.543,365.905,-185.336,184.866,32.3652,273.553,61.1356,-65.011,-102.228,535.104,-158.827,158.987,-176.454,-370.719,228.409,234.488,361.399,696.211,364.135,-123.864,-332.365,-96.3125,-435.423,-421.459,648.285,60.2344,120.466,401.703,-182.066,91.3609,-116.429,486.9,139.727,67.3901,388.886,-412.94,-382.752,372.055,345.46,251.585,49.2029,95.5878,339.153,-316.167,144.83,237.502,251.742,172.19,288.081,-120.241,616.972,189.959,-150.923,-17.9416,-323.731,1003.78,419.854,435.436,-2.95295,-38.6,28.4091,-199.804,-20.1078,64.2379,184.495,516.552,-259.444,106.185,84.8411,57.7388,450.788,76.069,283.508,295.184,-149.817,368.581,210.711,-217.789,393.54,141.674,-27.8433,-430.884,223.289,199.922,333.624,-333.195,180.952,2.76964,240.43,307.526,-389.665,94.2895,90.1282,-240.549,132.144,687.437,-405.109,-126.15,392.05,403.492,-444.12,311.315,3.15234,-103.146,8.1263,-795.095,386.446,844.656,-101.76,373.268,-62.5947,599.769,795.755,-34.062,-207.071,-201.988,426.449,-62.9128,-166.648,-139.068,342.37,141.471,168.773,360.652,449.314,322.91,-25.4289,243.827,216.005,1077.06,109.091,148.617,-795.204,213.912,520.768,315.923,-12.579,2.71461,271.895,-78.7461,-322.397,-93.1964,215.338
-1.13186,70.0866,191.49,237.173,288.515,414.019,180.721,-52.524,-246.5,705.825,139.849,39.8955,-199.692,88.2861,-67.285,445.89,-101.752,464.75,23.6064,127.233,-387.284,183.982,171.197,397.95,588.795,47.1571,-231.914,208.419,-523.904,-65.4225,851.412,-12.5826,-205.682,47.1281,324.852,496.288,137.293,272.756,-192.617,460.392,-215.075,182.373,99.6082,278.701,-21.5473,-213.034,-108.646,426.372,-123.945,154.828,-199.338,-317.852,250.786,148.448,347.702,578.068,426.613,-140.901,-279.811,-95.7002,-429.414,-302.619,616.967,201.063,121.296,423.693,-36.2125,145.203,-56.4408,465.296,251.81,79.1574,450.765,-506.314,-445.807,366.833,318.643,332.061,22.1195,75.7811,409.326,-316.085,77.6287,209.088,186.39,179.541,384.299,-99.4945,469.842,168.772,-177.946,9.68,-304.65,849.921,466.246,446.103,-141.426,-129.924,-10.1092,-166.053,-76.809,71.962,294.871,490.849,-110.098,-16.9133,63.9784,101.992,539.214,104.196,303.126,310.81,-89.984,398.755,210.489,-143.457,370.871,138.39,-82.2468,-448.709,122.985,96.9352,389.485,-277.798,241.69,104.276,352.352,226.523,-488.372,146.037,46.8812,-273.904,69.2384,521.293,-440.49,-90.5452,444.284,505.971,-560.272,200.338,19.5094,-225.73,-23.7687,-670.152,299.53,780.879,-203.086,345.207,-57.1551,609.365,836.646,-62.6944,-227.722,-25.2026,465.041,-42.2747,-187.598,-215.517,250.789,254.062,144.188,288.825,371.878,381.148,-57.5948,380.026,97.911,1172.41,174.284,36.7622,-800.955,187.262,457.084,335.21,46.6374,5.86645,349.165,-84.5805,-317.33,-72.7943,182.858
-1.12372,101.038,244.297,266.818,373.358,338.119,124.214,22.885,-313.934,734.146,137.267,16.4427,-248.777,27.2477,-27.8912,415.458,-131.669,443.905,-105.839,274.717,-388.217,212.983,219.049,391.129,739.286,81.9273,-276.053,176.365,-500.441,2.82709,819.907,-14.7675,-197.702,18.2082,356.333,492.738,271.907,204.414,-80.5647,592.181,-230.395,183.419,148.115,261.052,-54.6269,-273.597,-151.748,327.45,-65.4989,139.786,-194.783,-226.815,346.28,79.662,299.577,440.73,478.397,-169.918,-250.817,-134.395,-412.478,-166.96,542.166,282.803,185.173,427.994,108.682,176.596,8.98404,487.848,306.702,99.1823,512.088,-583.136,-446.812,346.781,246.976,417.401,1.29252,105.708,425.882,-277.451,42.131,174.797,42.32,189.712,459.871,-30.559,308.186,165.431,-153.673,58.6844,-296.557,680.961,543.681,425.567,-278.908,-197.527,-74.4666,-116.664,-63.7021,124.621,449.815,446.466,57.5423,-54.378,20.5912,161.39,625.446,162.954,300.886,332.064,16.3694,480.652,174.592,-68.1229,378.202,143.14,-67.8149,-447.574,22.6388,-1.18232,402.727,-190.369,251.984,190.903,417.708,179.34,-474.177,188.292,29.463,-291.526,34.0325,343.182,-434.442,-60.8713,408.652,588.655,-635.999,43.165,25.9947,-269.456,-18.4004,-526.067,276.945,678.961,-293.087,352.235,3.02229,561.333,811.201,-88.3999,-213.043,155.06,415.043,-33.9528,-204.154,-337.059,143.532,311.222,122.95,241.066,358.342,400.405,-56.8085,480.166,-40.7288,1233.26,241.614,-121.351,-766.706,159.418,405.177,355.699,112.581,12.8699,408.557,-24.014,-286.922,-107.564,190.813
-1.11557,101.684,287.874,309.59,355.24,285.333,40.133,144.113,-382.232,755.637,204.762,-37.6058,-252.934,-59.2271,2.44135,384.04,-165.327,371.306,-205.737,423.471,-373.538,182.092,269.954,392.143,859.691,127.641,-300.212,56.9218,-455.163,44.699,716.37,-23.4186,-185.945,81.8481,420.357,473.066,356.46,154.286,10.2348,721.19,-223.395,190.667,179.523,222.638,-67.1365,-281.631,-233.039,268.185,-40.315,115.873,-183.206,-99.462,487.567,12.6909,257.289,291.167,531.313,-194.134,-216.446,-148.432,-370.71,-7.76918,447.441,317.275,290.063,444.546,209.023,190.66,32.614,541.527,266.596,114.437,569.76,-643.912,-403.671,290.343,198.906,490.835,-23.3072,228.169,366.422,-220.384,42.2539,142.084,-127.099,170.25,496.068,53.2536,160.917,188.976,-93.3083,120.909,-260.458,512.126,641.055,370.014,-392.992,-213.025,-107.162,-54.8526,27.9823,226.732,583.882,396.881,195.696,-11.588,-60.4301,172.647,677.252,219.613,288.218,331.65,168.15,544.151,100.484,-7.23351,413.05,118.494,8.40311,-412.886,-90.1123,-80.039,384.842,-59.5251,234.02,281.445,420.615,153.461,-334.604,218.792,-0.277525,-296.657,11.5511,179.9,-357.3,-22.101,301.445,618.173,-645.358,-120.044,4.7942,-241.587,-28.3029,-417.836,306.45,617.644,-354.518,378.138,111.168,474.975,722.841,-112.934,-182.147,253.923,301.882,-55.273,-216.74,-460.105,75.2977,295.658,79.5707,230.46,414.828,391.552,0.763618,543.568,-177.556,1235.06,271.061,-252.265,-731.04,136.729,369.024,343.888,207.269,21.3665,417.288,62.1141,-257.344,-195.633,242.646
-1.10743,85.7504,316.578,405.359,264.331,236.383,-30.0745,279.673,-409.7,737.184,323.25,-99.4909,-203.985,-142.599,-17.9406,381.424,-199.428,255.408,-244.373,527.528,-320.024,94.7835,313.309,419.947,953.121,162.078,-298.596,-86.1743,-386.539,50.5299,597.976,-21.3246,-184.711,168.253,515.12,437.394,379.221,118.384,87.2241,791.797,-217.335,162.648,214.246,160.529,-94.9575,-281.38,-320.05,233.795,-53.1058,75.0616,-193.64,14.0732,608.274,-45.9741,266.274,130.086,582.716,-194.607,-187.553,-104.647,-315.775,159.73,342.984,349.19,406.284,480.415,262.223,189.769,15.601,560.395,181.854,130.593,613.625,-657.971,-364.098,216.528,191.523,553.067,-19.1018,406.833,236.55,-156.434,58.5732,94.6106,-244.629,96.6168,511.396,111.293,27.7336,215.036,-41.7288,199.212,-208.96,347.836,699.997,302.55,-482.088,-189.537,-102.873,-3.82873,156.234,335.39,669.544,369.227,281.3,31.1075,-146.985,116.984,692.235,215.336,290.658,304.628,317.907,527.801,18.2982,19.7094,454.146,62.4694,115.857,-337.524,-163.683,-116.598,355.681,108.832,220.125,378.476,361.721,149.246,-138.859,207.345,-51.8924,-282.279,-7.82621,63.1285,-258.115,5.53961,165.979,608.321,-649.992,-257.684,-43.0387,-186.151,-64.0194,-352.069,332.225,618.238,-377.488,402.893,231.491,373.705,599.794,-149.051,-172.755,262.432,223.54,-105.531,-239.949,-522.559,46.0436,227.455,-4.95032,237.703,479.804,383.43,103.566,597.032,-283.77,1194.5,269.87,-329.426,-736.196,118.696,333.006,289.713,313.636,12.225,366.526,142.539,-233.495,-270.15,318.74
