,FA_20240108_2H_yeast_1.11.ser#1,FA_20240108_2H_yeast_1.11.ser#2,FA_20240108_2H_yeast_1.11.ser#3,FA_20240108_2H_yeast_1.11.ser#4,FA_20240108_2H_yeast_1.11.ser#5,FA_20240108_2H_yeast_1.11.ser#6,FA_20240108_2H_yeast_1.11.ser#7,FA_20240108_2H_yeast_1.11.ser#8,FA_20240108_2H_yeast_1.11.ser#9,FA_20240108_2H_yeast_1.11.ser#10,FA_20240108_2H_yeast_1.11.ser#11,FA_20240108_2H_yeast_1.11.ser#12,FA_20240108_2H_yeast_1.11.ser#13,FA_20240108_2H_yeast_1.11.ser#14,FA_20240108_2H_yeast_1.11.ser#15,FA_20240108_2H_yeast_1.11.ser#16,FA_20240108_2H_yeast_1.11.ser#17,FA_20240108_2H_yeast_1.11.ser#18,FA_20240108_2H_yeast_1.11.ser#19,FA_20240108_2H_yeast_1.11.ser#20,FA_20240108_2H_yeast_1.11.ser#21,FA_20240108_2H_yeast_1.11.ser#22,FA_20240108_2H_yeast_1.11.ser#23,FA_20240108_2H_yeast_1.11.ser#24,FA_20240108_2H_yeast_1.11.ser#25,FA_20240108_2H_yeast_1.11.ser#26,FA_20240108_2H_yeast_1.11.ser#27,FA_20240108_2H_yeast_1.11.ser#28,FA_20240108_2H_yeast_1.11.ser#29,FA_20240108_2H_yeast_1.11.ser#30,FA_20240108_2H_yeast_1.11.ser#31,FA_20240108_2H_yeast_1.11.ser#32,FA_20240108_2H_yeast_1.11.ser#33,FA_20240108_2H_yeast_1.11.ser#34,FA_20240108_2H_yeast_1.11.ser#35,FA_20240108_2H_yeast_1.11.ser#36,FA_20240108_2H_yeast_1.11.ser#37,FA_20240108_2H_yeast_1.11.ser#38,FA_20240108_2H_yeast_1.11.ser#39
9.80699,1188.17,-374.178,-1956.63,1558.96,173.602,918.230,365.379,1011.39,103.495,1180.37,1676.13,-7.27270,-1037.21,-1495.15,-912.128,-391.339,502.564,-150.653,-518.497,1551.29,-933.416,-1245.98,-793.054,-540.347,359.409,1374.48,225.758,355.901,-229.610,-194.874,-730.636,-1104.26,1105.95,-1124.95,-1015.96,399.114,143.026,-113.274,1179.45
9.81514,1222.17,-63.4941,-1713.10,1703.64,-29.4083,750.252,122.127,820.811,273.851,1211.15,1601.26,-166.332,-828.310,-921.783,-324.462,-65.7960,29.6070,-549.927,-413.864,1968.84,-1373.97,-1221.84,-340.178,-588.969,99.7685,1492.57,169.668,887.855,-546.898,-82.3154,-0.371524,-1283.03,1292.76,-1197.77,-1144.08,780.829,-479.846,-212.687,1229.68
9.82328,1227.17,-2.96999,-1199.91,1594.54,-342.037,485.879,-436.158,669.383,604.771,1447.78,1400.23,-237.277,-704.298,-460.870,318.430,190.098,-304.026,-932.181,80.5065,2445.46,-1370.40,-1037.34,208.320,-441.638,-123.019,1175.46,-176.607,1178.30,-808.538,18.4708,262.605,-1440.32,1381.33,-1037.05,-1237.99,902.358,-1210.89,-545.869,996.494
9.83143,1228.56,-98.4297,-699.088,1073.97,-354.992,259.846,-1033.72,543.613,1108.81,1896.21,1109.73,-411.939,-889.596,-358.056,706.373,76.9794,-258.858,-1207.45,679.098,2534.70,-1096.34,-1046.60,606.529,-185.482,-231.830,492.881,-340.083,860.670,-613.657,160.541,196.909,-1466.17,1275.16,-1019.07,-1302.81,615.555,-1560.61,-768.025,744.837
9.83957,1186.41,-297.678,-247.247,378.915,-222.998,85.6800,-1603.81,310.951,1082.97,2103.46,962.886,-598.816,-1149.01,-378.226,965.079,-267.108,-360.274,-1662.75,970.218,2372.36,-758.585,-1373.31,849.860,-50.3668,14.4193,-39.3309,-412.208,189.790,83.2865,176.323,183.323,-1276.09,1105.48,-1094.81,-1260.33,65.1283,-1766.42,-876.873,280.965
9.84772,955.646,-771.974,124.582,8.29951,-198.813,200.343,-1986.22,6.59187,440.416,1954.89,1127.38,-428.070,-1113.52,-287.909,1091.58,-414.525,-660.070,-2316.08,894.385,2060.66,-636.012,-1758.38,1043.16,62.1281,458.124,-121.020,-541.448,-373.709,768.713,-148.587,174.069,-980.958,996.178,-1036.15,-1043.56,-560.605,-1759.85,-1202.44,-201.314
9.85586,633.520,-1205.35,317.918,-25.2559,-120.367,584.687,-2008.82,-220.229,-280.496,1544.36,1237.27,-63.9035,-914.348,-325.408,969.710,-254.583,-865.519,-2832.01,712.545,1577.38,-868.381,-1774.56,1160.81,122.556,685.166,74.0303,-465.627,-788.730,1158.16,-603.703,167.572,-1031.09,686.221,-1013.90,-815.034,-887.892,-1436.61,-1677.22,-141.692
9.86401,358.025,-1254.35,355.687,30.5120,-11.8070,744.342,-1802.57,-274.066,-835.717,1103.76,1131.43,245.197,-920.251,-444.207,624.304,-218.559,-830.476,-3057.71,628.366,1097.30,-989.630,-1300.45,1190.68,-92.0941,687.491,201.570,-11.0562,-1097.88,1228.51,-902.233,205.554,-1283.75,255.596,-985.326,-823.012,-617.763,-962.481,-2085.38,124.798
9.87215,154.014,-860.962,72.7660,22.3759,-57.0557,574.835,-1692.21,-219.291,-1168.49,831.749,994.782,428.480,-1197.39,-664.982,192.956,-244.545,-768.343,-2885.00,582.297,768.696,-994.480,-748.197,1035.95,-433.557,625.851,30.1727,493.915,-1180.46,1158.36,-1040.81,153.303,-1454.75,-97.4248,-627.861,-969.941,-201.942,-569.832,-2186.77,268.564
9.88030,-139.525,-169.943,-301.550,-121.114,-284.768,311.124,-1630.82,-164.091,-1153.90,525.867,743.357,782.207,-1392.22,-1025.13,-78.0693,59.7341,-817.286,-2370.81,592.588,508.041,-1132.97,-291.169,605.942,-781.586,431.471,-244.663,542.368,-899.874,1287.86,-1229.46,19.1379,-1591.73,-456.732,0.796762,-1035.33,-83.7358,-304.328,-2090.66,645.350
9.88844,-654.263,519.250,-589.065,-9.72789,-539.829,-90.6987,-1427.11,144.702,-970.429,112.117,440.103,1319.93,-1328.43,-1264.03,-126.832,582.162,-678.902,-1998.65,467.279,342.810,-1097.60,-22.6583,127.428,-1270.77,78.2425,-296.110,-61.1819,-286.728,1583.38,-1538.01,162.131,-1533.45,-744.208,551.395,-1001.41,-79.9172,-324.612,-1819.76,1024.82
9.89659,-1191.26,949.123,-827.756,225.672,-601.690,-624.333,-1352.35,650.134,-859.855,-104.228,252.658,1280.40,-1275.59,-1177.89,-86.0623,1058.55,-278.888,-2045.03,421.591,263.249,-827.497,-60.6888,-227.519,-1723.91,-142.890,-238.746,-768.801,374.483,1822.18,-1885.21,237.197,-1213.05,-731.040,688.561,-1056.49,121.374,-642.996,-1177.57,957.665
9.90473,-1687.08,1006.62,-954.439,566.915,-413.388,-1126.69,-1604.68,765.315,-595.136,19.9451,263.631,907.122,-1431.40,-876.993,43.1628,1356.35,94.6517,-2108.79,740.347,292.798,-747.081,-131.303,-368.694,-1874.81,-237.967,-246.664,-1165.12,655.156,1894.12,-2011.53,-84.4969,-849.411,-521.369,472.751,-1209.92,446.244,-1010.20,-484.982,729.209
9.91288,-1914.93,921.665,-800.390,805.404,-173.388,-1596.47,-1642.08,643.217,-150.681,58.4696,430.709,626.065,-1569.00,-371.556,65.5794,1593.48,332.427,-1999.67,1177.05,548.758,-1054.99,-16.2286,-249.586,-1718.92,-293.761,-244.298,-1111.99,622.888,1727.16,-1757.76,-310.879,-587.992,-309.348,290.788,-1119.05,599.060,-1289.77,-347.801,818.746
9.92102,-1748.90,883.659,-632.247,918.446,-77.1437,-2014.90,-1165.71,598.827,203.517,-67.9238,474.414,222.544,-1539.92,223.149,-56.5786,1581.37,671.218,-1802.66,1516.72,837.731,-1345.87,-92.5029,-248.330,-1449.06,-520.924,-260.029,-547.894,570.511,1445.67,-1472.82,37.4657,-592.781,-176.534,78.5593,-677.742,316.239,-1672.52,-908.734,1019.35
9.92917,-1299.92,768.680,-701.658,865.189,-164.326,-2390.71,-405.691,603.702,64.1955,62.6132,458.202,-261.887,-1138.09,572.011,-214.209,1166.37,834.205,-1573.39,1731.43,952.147,-1113.95,-618.566,-395.008,-1131.13,-703.594,-360.720,149.183,645.653,1142.49,-1454.21,727.688,-593.403,-428.563,-382.238,-154.588,-40.8618,-2179.85,-1606.41,1073.69
9.93731,-744.849,576.202,-1009.07,666.007,-349.229,-2760.01,152.967,659.041,-463.218,486.581,658.878,-758.445,-486.922,542.659,-464.448,743.692,803.848,-1534.33,1590.29,790.119,-416.297,-1391.04,-340.892,-1045.66,-740.427,-442.678,589.528,728.728,573.126,-1110.32,1044.48,-333.264,-978.238,-777.412,79.5564,-115.909,-2613.67,-1946.20,1086.86
9.94546,-364.095,439.795,-1295.11,321.941,-361.462,-2599.67,516.831,802.896,-919.006,632.170,860.425,-1141.39,-26.9587,408.421,-550.405,311.028,836.985,-1628.61,1314.84,784.995,278.937,-1944.99,-188.979,-943.450,-695.126,-425.035,997.947,772.250,-168.894,-303.451,584.988,-77.3578,-1076.66,-808.970,0.730778,185.038,-2801.57,-1569.99,1078.94
9.95360,17.8290,547.602,-1276.04,-41.3028,-169.331,-2033.25,757.351,957.202,-1027.44,283.769,888.821,-1380.29,169.829,338.525,-438.503,-144.530,791.431,-1731.72,1205.10,1207.26,521.946,-2236.41,-313.917,-637.413,-630.382,-183.776,1246.40,675.275,-743.061,157.254,-59.3428,-51.6917,-435.087,-590.708,-173.102,642.505,-2763.48,-907.007,928.188
9.96175,592.875,817.166,-948.064,-409.044,-228.385,-1628.15,942.240,983.779,-887.891,-257.915,626.381,-1488.13,193.822,92.5400,-476.205,-323.784,610.668,-1806.33,926.069,1721.07,585.503,-2205.85,-525.164,-570.698,-735.200,390.466,1323.01,714.795,-987.162,-112.344,-148.183,-83.7472,146.969,-487.442,-337.375,885.746,-2577.89,-724.810,705.090
9.96989,1069.46,1107.78,-658.166,-510.885,-372.139,-1327.97,1085.60,666.667,-725.293,-657.645,41.3131,-1505.11,-6.04299,-406.016,-602.765,-193.108,469.152,-1557.29,359.020,2007.25,519.060,-1989.74,-549.303,-710.463,-650.064,991.033,1489.47,989.403,-846.781,-648.314,329.643,-27.4419,275.608,-403.060,-304.288,776.826,-2071.52,-729.601,300.033
9.97804,1529.94,1373.52,-581.996,-532.904,-263.565,-1307.53,894.627,-11.8977,-578.146,-1128.52,-418.957,-1454.29,-382.243,-624.625,-630.055,-120.973,526.410,-1051.60,-180.865,1793.38,161.353,-1896.34,-465.816,-904.995,-146.511,1239.33,1561.01,1187.18,-809.825,-868.319,826.398,-169.675,207.443,-140.363,-10.8636,729.933,-1558.53,-640.833,-275.313
9.98618,1764.53,1386.41,-536.032,-422.872,-83.1915,-1556.79,626.243,-481.260,-563.547,-1492.94,-476.687,-1387.75,-877.261,-435.134,-777.056,-222.787,355.843,-737.995,-408.684,1253.40,-203.738,-1508.81,-424.882,-1030.33,446.596,1262.15,1285.40,904.959,-1004.24,-799.719,919.330,-303.638,113.127,127.442,388.182,765.994,-1264.79,-468.591,-862.282
9.99433,1738.28,1096.91,-486.464,-23.3825,-22.9486,-1705.83,517.511,-432.926,-713.384,-1203.27,-242.466,-1042.11,-1326.27,-265.987,-1060.56,-273.624,25.2360,-632.069,-295.954,715.753,-409.433,-806.790,-470.411,-1062.51,899.006,1145.54,812.823,617.324,-1267.49,-850.473,642.459,-269.493,-144.127,315.810,776.382,754.659,-1110.60,39.4953,-1313.76
10.0025,1610.56,812.528,-400.730,353.748,-87.8217,-1719.67,396.546,-0.693224,-850.424,-435.302,-146.195,-631.545,-1286.02,-406.921,-1316.90,-181.495,-30.9972,-588.230,-77.0619,207.218,-585.398,-360.979,-600.411,-1045.02,1130.10,610.824,414.914,742.934,-1379.68,-963.655,199.354,-163.482,-327.044,398.688,1058.97,686.885,-709.605,941.348,-1144.56
10.0106,1410.61,712.982,-331.485,569.026,-268.796,-1493.92,36.6131,546.991,-928.567,80.4386,-193.632,-494.292,-765.268,-771.245,-1505.35,287.567,24.7586,-554.491,-84.6213,-153.420,-708.647,-139.999,-795.507,-745.991,1100.49,121.648,16.4695,804.477,-1476.27,-703.371,65.9171,0.534367,-296.490,301.862,953.122,465.447,-240.194,1523.63,-422.787
10.0188,1164.25,632.193,-314.177,781.081,-507.413,-1382.95,-434.506,871.030,-1187.97,253.192,-164.307,-358.745,-225.448,-893.829,-1291.18,921.731,71.9499,-346.291,-167.687,-375.272,-821.702,-24.2407,-955.367,-342.160,1092.36,54.4241,-549.958,638.003,-1695.42,-228.476,265.296,332.618,-254.143,336.586,684.926,155.011,-260.159,1399.45,220.923
10.0269,932.200,367.716,-421.316,869.926,-499.314,-1310.14,-523.946,371.291,-1468.96,112.903,-155.179,104.981,474.648,-608.100,-871.368,1312.94,231.854,-14.3038,107.714,-650.777,-873.010,-406.431,-843.839,78.8661,1249.86,-48.8595,-1384.58,529.338,-1909.75,148.276,373.751,657.050,-188.272,711.028,245.891,-67.3641,-633.854,1178.66,410.732
10.0351,745.772,-156.679,-430.690,1062.54,-410.378,-985.816,-254.815,-643.137,-1595.21,-261.626,-197.430,657.703,1118.89,-140.735,-892.183,1407.21,355.502,203.101,882.183,-841.523,-865.297,-965.979,-482.510,487.393,1401.20,-367.995,-2039.69,681.675,-1893.36,90.7708,381.883,652.540,31.4546,1077.86,-238.133,-34.1243,-828.725,1068.31,218.233
10.0432,769.160,-274.309,-324.310,1465.13,-503.242,-590.565,136.385,-1234.64,-1490.00,-681.811,-116.853,817.811,1291.30,290.913,-1323.19,1050.81,130.726,163.608,1832.21,-912.530,-888.368,-1202.70,-17.9149,638.986,1378.38,-536.446,-2014.65,981.567,-1610.14,-210.892,447.010,400.172,195.528,1313.30,-306.137,201.237,-594.352,987.318,-6.31261
10.0513,878.775,110.214,-155.286,1785.46,-532.747,135.907,503.017,-1091.80,-1050.95,-1034.63,-124.095,804.450,1215.66,612.123,-1600.61,286.559,-357.590,-151.433,2331.18,-770.112,-836.931,-904.082,196.932,571.074,1223.63,-309.449,-1683.61,1078.46,-1236.30,-234.429,555.816,271.516,285.318,1270.71,-59.7347,271.819,-308.826,859.443,-195.486
10.0595,846.581,430.569,-10.2445,2016.25,-281.186,1071.82,733.712,-543.223,-704.044,-1352.89,-429.721,968.841,1175.94,455.694,-1569.22,-189.317,-614.437,-500.403,2577.05,-315.567,-708.053,-283.524,47.3370,692.236,991.526,-86.4687,-1354.69,813.226,-950.651,86.1015,839.191,89.6475,304.696,1143.55,189.202,219.406,-12.9094,592.827,-234.307
10.0676,770.996,648.095,-146.482,2156.28,22.7922,1678.03,993.898,-28.4428,-856.616,-1510.16,-708.648,1031.83,1262.38,-119.028,-1411.81,-261.071,-531.409,-522.649,2633.51,344.121,-450.727,-6.39619,-135.383,1033.66,877.721,-117.802,-1054.88,160.594,-770.710,311.233,1086.93,-240.516,6.13271,1095.87,474.219,325.802,506.897,191.506,-30.9545
10.0758,659.355,999.434,-261.488,2219.34,194.113,1760.29,1327.03,203.582,-1197.27,-1484.20,-921.396,604.588,1385.57,-398.509,-1169.96,-329.171,-409.052,-299.627,2107.36,972.965,-206.316,-216.352,-55.2745,1355.05,977.754,-270.688,-934.774,-640.573,-762.355,158.933,1429.69,-396.794,-564.954,839.041,844.117,728.152,933.678,-210.957,187.265
10.0839,648.451,1470.42,-213.047,1985.68,598.135,1468.65,1554.97,250.694,-1516.48,-1619.50,-916.038,-86.6709,1369.01,-287.597,-934.945,-318.902,-350.230,60.3255,1248.99,1384.72,-83.5607,-695.730,277.022,1577.27,1054.93,-597.904,-740.438,-1146.39,-801.371,-163.852,1980.30,-313.396,-1025.12,322.595,1001.01,1237.40,1021.32,-651.075,371.703
10.0921,818.809,1702.95,-112.794,1550.49,1057.70,1195.75,1641.67,331.777,-1839.02,-1836.48,-532.308,-625.112,1030.94,-243.306,-915.326,-46.6091,-463.267,349.747,432.549,1249.68,-84.1808,-1027.30,641.262,1788.58,866.729,-950.964,-558.385,-1229.12,-707.085,-297.074,2356.32,-183.558,-1265.83,-95.3281,876.792,1424.16,712.697,-997.178,162.256
10.1002,1117.71,1692.23,156.762,1081.76,1234.10,1261.76,1719.44,360.671,-1869.01,-1631.17,27.0996,-972.230,420.495,-295.429,-1141.37,346.010,-630.094,523.789,132.053,632.993,-187.070,-797.897,824.318,2019.36,740.798,-1111.49,-498.866,-931.759,-554.100,-290.041,2406.43,-213.480,-1548.44,-562.645,613.050,1176.58,436.899,-1021.37,-491.432
10.1084,1300.40,1566.87,664.220,621.336,1327.00,1299.49,1596.64,-48.6920,-1405.45,-1012.98,369.253,-1273.20,120.601,-122.100,-1365.78,540.744,-401.322,447.633,78.6106,157.650,-177.015,-208.390,752.594,1798.41,1179.28,-949.105,-535.796,-404.931,-419.942,-193.974,2072.62,-303.111,-1750.16,-1012.11,-12.6442,861.649,480.693,-822.992,-923.304
10.1165,1152.31,1367.96,1054.92,500.445,1212.93,907.909,1314.30,-633.194,-764.061,-364.572,373.941,-1282.75,355.345,38.7050,-1321.71,640.707,-4.23499,-63.2671,-125.747,-70.2925,119.263,243.352,644.912,1093.00,1620.87,-760.988,-540.306,78.5739,-307.940,165.623,1455.75,-213.108,-1803.70,-1080.26,-750.098,656.243,436.815,-543.794,-765.466
10.1246,926.252,1113.13,1174.11,786.066,819.074,616.929,1103.82,-1157.05,-277.026,193.129,176.069,-725.103,657.709,-31.7301,-1220.06,772.611,81.9753,-704.303,-337.884,-72.7929,298.721,245.810,617.734,62.0145,1709.86,-839.750,-642.588,524.683,-136.092,510.826,1145.76,-17.8065,-1957.90,-807.360,-1335.34,590.469,381.319,-43.9776,-406.114
10.1328,717.550,974.555,973.356,1044.23,435.131,648.696,885.762,-1757.11,-110.619,459.806,51.3506,-109.032,659.083,-13.8946,-1245.72,549.049,-34.2573,-912.326,-485.428,-14.0722,151.909,281.420,630.664,-705.599,1662.58,-940.958,-697.988,791.297,125.205,502.907,1272.32,155.261,-2036.19,-479.311,-1809.52,637.600,537.930,534.293,-229.023
10.1409,490.807,1101.83,619.043,1217.45,309.599,823.165,908.022,-2196.48,-208.369,278.997,7.84801,-29.2302,430.656,540.025,-1342.20,74.3765,-80.9870,-831.042,-699.593,-130.810,-43.3844,553.619,539.028,-671.710,1526.18,-575.226,-631.196,680.198,417.179,47.9408,1302.15,358.375,-2133.39,-360.489,-1957.76,584.602,707.525,643.718,-625.260
10.1491,84.1446,1307.43,457.623,1591.30,237.123,707.590,1146.36,-2366.67,-332.827,-73.5160,-316.709,-242.094,396.540,1395.19,-1318.76,-489.703,-52.7436,-845.943,-779.844,-258.979,-5.14225,763.873,342.678,-214.908,1347.89,180.959,-405.892,334.721,694.699,-899.911,1091.57,400.404,-2225.62,-264.868,-1833.15,410.751,488.418,45.1221,-1233.04
10.1572,-310.662,1273.28,431.043,2117.62,-98.0504,263.813,1159.61,-2220.61,-262.924,-349.006,-755.804,-145.887,526.698,1835.51,-1263.71,-837.341,72.8748,-1101.75,-851.416,-336.904,206.114,950.316,179.818,116.668,1060.31,714.886,-48.5777,-8.54547,724.870,-1886.32,882.183,167.840,-2017.51,-257.002,-1452.90,293.320,125.683,-910.579,-1349.08
10.1654,-515.013,1040.06,652.387,2819.68,-540.847,-244.613,932.830,-1956.52,-69.8209,-656.660,-1138.33,-111.817,558.710,1773.41,-1156.77,-1041.86,31.7720,-1213.05,-759.498,-591.346,520.014,995.758,-39.9777,-88.5490,834.578,480.685,90.5971,-160.725,670.053,-2191.77,674.520,31.9651,-1492.39,-573.588,-863.742,205.016,23.0086,-1570.50,-881.299
10.1735,-561.800,635.236,949.836,3271.68,-794.471,-627.003,683.152,-2068.29,6.23057,-714.642,-1446.02,-250.725,275.349,1281.99,-760.574,-1268.09,-1.37871,-1168.88,-300.561,-789.465,755.836,607.564,-422.153,-528.293,1018.58,-426.969,129.603,-497.049,476.698,-1805.87,377.913,95.5040,-893.919,-1009.37,-439.824,220.485,-107.813,-1663.80,-362.698
10.1817,-317.874,144.484,758.344,3224.71,-592.201,-592.238,408.398,-2456.63,-47.8927,-452.275,-1555.17,-228.133,-45.5588,709.173,-338.832,-1310.18,84.1520,-1001.21,42.6803,-672.512,677.517,147.306,-872.933,-1018.15,1340.75,-1541.08,303.646,-1208.61,62.7391,-1358.39,271.511,187.420,-656.166,-1372.84,-206.688,235.097,-366.455,-1341.12,-12.8111
10.1898,147.892,-238.945,415.896,2926.37,62.3474,-268.601,350.224,-2529.47,-50.1634,-81.0441,-1485.34,-91.8685,35.6275,596.765,-363.570,-1090.11,-58.7205,-606.432,241.009,-331.606,288.076,-5.66704,-1278.31,-1469.99,1316.18,-2391.93,399.968,-1765.52,-350.527,-976.080,218.704,170.017,-898.256,-1559.33,162.282,208.968,-294.472,-558.724,96.5325
10.1980,543.138,-465.182,470.297,2369.95,414.352,3.04040,507.556,-2221.50,316.603,298.789,-1329.73,-4.70137,304.130,635.975,-582.935,-863.068,-444.235,-209.766,633.079,-120.053,202.372,66.3952,-1675.25,-1685.57,878.277,-2582.64,397.679,-2072.27,-760.451,-562.804,-67.2700,257.061,-1403.30,-1349.64,654.510,345.593,-1.78106,237.211,21.7201
10.2061,584.608,-731.278,748.887,1476.51,173.232,251.593,578.816,-1859.85,1040.41,538.078,-1085.30,41.9402,326.068,378.688,-729.720,-640.520,-858.690,-36.0728,1076.22,-205.133,158.172,180.023,-1569.72,-1618.10,447.605,-2177.67,551.410,-2161.15,-951.065,-402.586,-746.837,348.986,-1809.17,-646.966,1162.16,571.058,41.0854,900.375,53.7383
10.2142,602.815,-707.024,1010.21,616.862,-78.7047,288.656,664.821,-1509.02,1310.56,727.568,-786.707,225.326,-15.1132,0.351367,-817.376,-572.755,-1043.40,-23.9807,1233.16,-382.003,-215.009,203.726,-992.312,-1173.15,403.769,-1489.13,778.217,-1803.77,-422.204,-532.526,-1508.85,236.481,-1786.99,-96.9493,1361.25,607.065,-10.6102,1623.43,77.4365
10.2224,554.835,-394.941,1137.87,138.607,-90.0596,-36.5660,711.470,-1156.89,1045.74,941.578,-526.920,352.579,-540.389,-166.001,-878.403,-549.558,-1056.98,-268.309,1148.88,-600.918,-618.281,-103.212,-486.970,-701.646,723.560,-915.855,705.589,-1132.61,388.944,-676.154,-1900.96,125.662,-1566.24,51.2691,1015.04,240.064,-111.927,1989.43,-119.581
10.2305,398.822,-313.643,1084.24,156.117,36.8115,-623.851,817.126,-754.810,708.805,1288.37,-346.668,192.625,-883.134,-66.8845,-726.786,-270.646,-1027.35,-625.958,1317.46,-623.209,-959.059,-498.561,-197.071,-833.693,1068.12,-721.005,495.612,-812.722,821.198,-739.753,-1870.54,50.6108,-1445.49,-24.1363,207.297,-116.193,-166.525,1831.37,-395.806
10.2387,376.675,-393.183,922.023,428.841,2.20883,-1308.77,945.057,-526.008,675.903,1341.54,-288.818,68.9120,-1039.77,60.8956,-478.397,52.9478,-899.915,-853.964,1688.45,-356.110,-1027.14,-638.143,-16.3613,-1221.30,927.718,-842.671,248.263,-938.430,860.562,-710.947,-1508.51,35.2242,-1232.41,-325.509,-725.214,-284.700,-98.8752,1376.82,-375.177
10.2468,453.912,-338.198,700.771,762.632,-197.098,-1710.13,812.309,-732.878,1088.91,699.857,-164.747,113.256,-1278.45,271.124,-230.461,-101.332,-488.091,-972.738,1873.73,-134.705,-1039.72,-578.644,84.8812,-1433.94,241.055,-1221.61,-18.9967,-967.669,774.233,-425.117,-977.026,98.5872,-887.879,-467.848,-1405.31,-503.436,-103.721,826.118,-134.717
10.2550,432.044,48.7224,688.507,1000.56,-200.456,-1496.36,604.046,-1016.47,1331.15,-266.196,-62.3997,120.592,-1567.67,571.494,-32.1521,-221.575,-32.1518,-945.106,1710.01,-39.3386,-1000.59,-409.108,188.376,-1362.35,-339.948,-1618.51,-258.847,-848.660,1126.22,-74.1657,-566.856,99.9069,-844.565,-221.255,-1650.32,-830.218,-135.216,417.450,160.283
10.2631,378.878,635.776,690.053,1077.51,-7.45102,-947.106,319.843,-919.792,1103.05,-806.033,-182.550,-54.0574,-1568.11,761.145,281.417,-9.74000,-61.0329,-878.236,1251.91,108.770,-636.734,-161.610,316.416,-978.499,-528.561,-1771.51,-191.051,-779.565,1631.27,134.367,-131.799,209.242,-1159.00,101.195,-1469.33,-998.307,-130.124,54.7245,370.261
10.2713,196.535,932.981,600.817,976.713,12.3227,-533.261,6.49179,-673.669,528.364,-664.676,-552.691,-166.069,-1326.42,958.005,528.163,91.3460,-385.718,-788.599,882.648,217.303,-173.341,58.8445,495.796,-731.502,-537.358,-1864.08,10.7060,-823.754,1633.17,220.066,381.469,181.646,-1282.70,340.104,-1016.65,-702.487,-290.618,-291.491,535.446
10.2794,108.361,782.638,604.969,646.127,-59.9748,-445.757,16.4953,-625.707,136.059,-230.344,-711.216,-179.983,-924.667,1172.15,396.456,137.405,-626.755,-800.845,1042.77,205.723,77.3968,152.865,685.412,-632.267,-329.022,-2150.78,-1.49782,-711.948,1340.02,223.246,829.395,-6.13801,-990.377,234.293,-444.798,-243.818,-517.952,-634.192,707.164
10.2875,316.309,536.353,425.278,198.568,249.734,-515.703,336.147,-888.477,191.321,23.1505,-570.679,-410.778,-695.428,1114.43,302.089,173.673,-656.711,-821.414,1237.38,185.128,-149.368,32.7825,774.565,-347.398,27.1381,-2187.12,166.862,-471.525,1161.65,245.227,1080.27,68.4065,-789.696,-423.115,47.9834,-62.4429,-460.099,-810.572,793.197
10.2957,276.552,386.884,249.889,-376.941,628.587,-648.858,717.443,-1250.83,557.240,43.1097,-344.928,-544.321,-627.689,732.400,432.380,317.071,-483.965,-861.185,936.775,315.392,-731.236,-243.808,856.787,178.150,249.584,-1816.54,561.118,-481.034,892.949,316.040,807.821,220.581,-916.485,-1314.84,322.626,-6.92298,-384.399,-682.454,703.263
10.3038,-228.080,217.074,270.901,-1086.73,346.879,-813.718,882.823,-1578.86,860.046,296.277,1.57739,-308.528,-463.048,79.8756,494.270,595.697,-109.793,-775.169,425.191,630.563,-1048.69,-482.287,935.913,642.164,270.827,-1218.94,776.179,-491.157,553.657,230.857,-61.8363,212.930,-1064.14,-1868.18,389.299,113.467,-577.601,-523.388,710.256
10.3120,-694.166,33.0845,413.615,-1554.34,-232.537,-962.224,733.698,-1870.74,928.623,753.182,422.304,88.9463,-79.1036,-408.071,269.826,869.330,351.478,-530.177,-121.029,811.833,-1185.21,-687.013,622.725,727.158,96.8994,-662.953,772.393,-296.159,149.677,-163.726,-1015.81,78.1635,-1063.49,-1688.62,371.673,226.781,-586.983,-334.459,780.649
10.3201,-900.609,-88.9664,410.613,-1677.16,-325.080,-952.202,670.355,-2096.96,640.717,1155.31,507.345,436.064,417.526,-793.682,-223.690,1237.34,846.629,-402.793,-565.966,741.739,-1315.75,-687.706,315.165,506.251,-248.549,-102.329,388.357,-27.4487,-183.216,-802.192,-1660.01,-58.0775,-973.554,-1226.69,161.433,377.968,-342.679,-168.225,829.382
10.3283,-880.786,62.9109,120.971,-1640.67,-345.332,-756.310,789.447,-2036.15,105.005,1382.10,198.214,850.080,753.125,-1186.72,-618.380,1542.27,1239.03,-490.326,-718.050,593.068,-1299.09,-256.374,130.856,502.010,-706.581,423.204,-354.079,-26.6865,-555.340,-1139.74,-1876.99,-18.4601,-797.200,-1048.43,-108.079,576.160,-53.9934,-56.7348,773.494
10.3364,-619.288,266.075,-123.094,-1454.83,-637.147,-833.556,767.908,-1713.55,-478.879,1436.33,-211.362,1399.64,696.935,-1136.78,-635.697,1430.17,1296.58,-530.256,-713.357,463.982,-1140.56,368.372,3.01727,557.737,-1013.06,604.649,-1147.57,-428.782,-777.713,-796.155,-1559.51,366.263,-381.768,-967.216,-249.701,633.818,34.0306,118.862,757.263
