2H chemical shift,FA_20240206_2H_yeast_1.3.ser#1,FA_20240206_2H_yeast_1.3.ser#2,FA_20240206_2H_yeast_1.3.ser#3,FA_20240206_2H_yeast_1.3.ser#4,FA_20240206_2H_yeast_1.3.ser#5,FA_20240206_2H_yeast_1.3.ser#6,FA_20240206_2H_yeast_1.3.ser#7,FA_20240206_2H_yeast_1.3.ser#8,FA_20240206_2H_yeast_1.3.ser#9,FA_20240206_2H_yeast_1.3.ser#10,FA_20240206_2H_yeast_1.3.ser#11,FA_20240206_2H_yeast_1.3.ser#12,FA_20240206_2H_yeast_1.3.ser#13,FA_20240206_2H_yeast_1.3.ser#14,FA_20240206_2H_yeast_1.3.ser#15,FA_20240206_2H_yeast_1.3.ser#16,FA_20240206_2H_yeast_1.3.ser#17,FA_20240206_2H_yeast_1.3.ser#18,FA_20240206_2H_yeast_1.3.ser#19,FA_20240206_2H_yeast_1.3.ser#20,FA_20240206_2H_yeast_1.3.ser#21,FA_20240206_2H_yeast_1.3.ser#22,FA_20240206_2H_yeast_1.3.ser#23,FA_20240206_2H_yeast_1.3.ser#24,FA_20240206_2H_yeast_1.3.ser#25,FA_20240206_2H_yeast_1.3.ser#26,FA_20240206_2H_yeast_1.3.ser#27,FA_20240206_2H_yeast_1.3.ser#28,FA_20240206_2H_yeast_1.3.ser#29,FA_20240206_2H_yeast_1.3.ser#30,FA_20240206_2H_yeast_1.3.ser#31,FA_20240206_2H_yeast_1.3.ser#32,FA_20240206_2H_yeast_1.3.ser#33,FA_20240206_2H_yeast_1.3.ser#34,FA_20240206_2H_yeast_1.3.ser#35,FA_20240206_2H_yeast_1.3.ser#36,FA_20240206_2H_yeast_1.3.ser#37,FA_20240206_2H_yeast_1.3.ser#38,FA_20240206_2H_yeast_1.3.ser#39,FA_20240206_2H_yeast_1.3.ser#40,FA_20240206_2H_yeast_1.3.ser#41,FA_20240206_2H_yeast_1.3.ser#42,FA_20240206_2H_yeast_1.3.ser#43,FA_20240206_2H_yeast_1.3.ser#44,FA_20240206_2H_yeast_1.3.ser#45,FA_20240206_2H_yeast_1.3.ser#46,FA_20240206_2H_yeast_1.3.ser#47,FA_20240206_2H_yeast_1.3.ser#48,FA_20240206_2H_yeast_1.3.ser#49,FA_20240206_2H_yeast_1.3.ser#50,FA_20240206_2H_yeast_1.3.ser#51,FA_20240206_2H_yeast_1.3.ser#52,FA_20240206_2H_yeast_1.3.ser#53,FA_20240206_2H_yeast_1.3.ser#54,FA_20240206_2H_yeast_1.3.ser#55,FA_20240206_2H_yeast_1.3.ser#56,FA_20240206_2H_yeast_1.3.ser#57,FA_20240206_2H_yeast_1.3.ser#58,FA_20240206_2H_yeast_1.3.ser#59,FA_20240206_2H_yeast_1.3.ser#60,FA_20240206_2H_yeast_1.3.ser#61,FA_20240206_2H_yeast_1.3.ser#62,FA_20240206_2H_yeast_1.3.ser#63,FA_20240206_2H_yeast_1.3.ser#64,FA_20240206_2H_yeast_1.3.ser#65,FA_20240206_2H_yeast_1.3.ser#66,FA_20240206_2H_yeast_1.3.ser#67,FA_20240206_2H_yeast_1.3.ser#68,FA_20240206_2H_yeast_1.3.ser#69,FA_20240206_2H_yeast_1.3.ser#70,FA_20240206_2H_yeast_1.3.ser#71,FA_20240206_2H_yeast_1.3.ser#72,FA_20240206_2H_yeast_1.3.ser#73,FA_20240206_2H_yeast_1.3.ser#74,FA_20240206_2H_yeast_1.3.ser#75,FA_20240206_2H_yeast_1.3.ser#76,FA_20240206_2H_yeast_1.3.ser#77,FA_20240206_2H_yeast_1.3.ser#78,FA_20240206_2H_yeast_1.3.ser#79,FA_20240206_2H_yeast_1.3.ser#80,FA_20240206_2H_yeast_1.3.ser#81,FA_20240206_2H_yeast_1.3.ser#82,FA_20240206_2H_yeast_1.3.ser#83,FA_20240206_2H_yeast_1.3.ser#84,FA_20240206_2H_yeast_1.3.ser#85,FA_20240206_2H_yeast_1.3.ser#86,FA_20240206_2H_yeast_1.3.ser#87,FA_20240206_2H_yeast_1.3.ser#88,FA_20240206_2H_yeast_1.3.ser#89,FA_20240206_2H_yeast_1.3.ser#90,FA_20240206_2H_yeast_1.3.ser#91,FA_20240206_2H_yeast_1.3.ser#92,FA_20240206_2H_yeast_1.3.ser#93,FA_20240206_2H_yeast_1.3.ser#94,FA_20240206_2H_yeast_1.3.ser#95,FA_20240206_2H_yeast_1.3.ser#96,FA_20240206_2H_yeast_1.3.ser#97,FA_20240206_2H_yeast_1.3.ser#98,FA_20240206_2H_yeast_1.3.ser#99,FA_20240206_2H_yeast_1.3.ser#100,FA_20240206_2H_yeast_1.3.ser#101,FA_20240206_2H_yeast_1.3.ser#102,FA_20240206_2H_yeast_1.3.ser#103,FA_20240206_2H_yeast_1.3.ser#104,FA_20240206_2H_yeast_1.3.ser#105,FA_20240206_2H_yeast_1.3.ser#106,FA_20240206_2H_yeast_1.3.ser#107,FA_20240206_2H_yeast_1.3.ser#108,FA_20240206_2H_yeast_1.3.ser#109,FA_20240206_2H_yeast_1.3.ser#110,FA_20240206_2H_yeast_1.3.ser#111,FA_20240206_2H_yeast_1.3.ser#112,FA_20240206_2H_yeast_1.3.ser#113,FA_20240206_2H_yeast_1.3.ser#114,FA_20240206_2H_yeast_1.3.ser#115,FA_20240206_2H_yeast_1.3.ser#116,FA_20240206_2H_yeast_1.3.ser#117,FA_20240206_2H_yeast_1.3.ser#118,FA_20240206_2H_yeast_1.3.ser#119,FA_20240206_2H_yeast_1.3.ser#120,FA_20240206_2H_yeast_1.3.ser#121,FA_20240206_2H_yeast_1.3.ser#122,FA_20240206_2H_yeast_1.3.ser#123,FA_20240206_2H_yeast_1.3.ser#124,FA_20240206_2H_yeast_1.3.ser#125,FA_20240206_2H_yeast_1.3.ser#126,FA_20240206_2H_yeast_1.3.ser#127,FA_20240206_2H_yeast_1.3.ser#128,FA_20240206_2H_yeast_1.3.ser#129,FA_20240206_2H_yeast_1.3.ser#130
-0.248134,-131.662,198.728,-294.678,-16.1588,-129.913,-26.8594,-199.274,-25.6541,254.76,65.7211,86.8685,-276.415,-5.14575,60.4977,100.474,263.631,45.5686,18.2255,-156.512,227.327,60.2889,-162.197,-26.3728,-255.142,-267.052,175.037,-68.0886,-65.879,-517.631,157.125,-350.669,169.611,-5.74994,19.971,371.45,-116.935,21.399,-88.4217,-114.821,131.039,-358.343,-189.391,-376.498,-87.194,-461.528,147.428,312.704,-207.149,-181.035,-393.918,14.5394,-106.136,67.3812,-179.028,62.6531,143.198,258.328,-161.336,248.928,32.7469,440.851,-153.22,45.8432,-16.8181,-293.374,57.9695,270.671,175.917,460.896,234.575,-21.5202,-132.092,111.195,-118.573,128.623,-214.792,-74.2064,-274.899,126.593,-0.0682373,109.642,0.575989,52.2029,-157.754,-73.5758,-170.524,62.2897,215.296,-104.701,-53.0845,251.558,-209.099,89.8118,196.204,299.593,-153.449,33.3571,-103.943,58.9448,-336.131,-12.1835,97.2959,120.324,-367.988,-17.69,319.068,-27.5009,-294.172,98.887,-61.4689,-220.38,118.511,-104.293,-122.49,-45.1083,-132.914,90.0121,70.9112,-68.8091,109.786,62.3682,-213.426,87.1458,194.824,150.818,-72.2896,39.1043,-239.567,-74.3106,-42.3285
-0.244061,-176.124,203.61,-281.053,-52.7069,-183.061,-70.3517,-98.4288,-18.3693,212.019,30.2169,109.088,-277.385,-10.5159,95.0383,101.407,265.962,36.1814,85.2435,-103.675,160.25,103.083,-175.421,33.3879,-206.055,-277.11,251.286,-31.9519,-41.1415,-467.102,163.69,-299.239,140.178,-46.2012,-3.53052,377.506,-108.841,73.0621,-108.855,-79.4241,111.151,-348.33,-170.249,-403.046,-47.5642,-456.5,77.5739,309.233,-255.983,-173.191,-425.863,6.19885,-115.194,100.553,-146.908,67.6902,114.174,302.014,-177.006,183.697,54.4206,411.727,-120.233,-5.09045,-18.0545,-307.094,79.3851,270.858,154.731,414.32,173.727,-26.3678,-121.863,123.501,-155.909,91.4813,-252.987,-60.8055,-248.341,146.298,24.2729,145.309,-9.01025,57.6535,-148.27,-51.3583,-167.381,53.3566,252.166,-177.847,-55.7785,285.395,-183.621,5.50757,126.193,276.617,-165.983,81.7832,-70.0738,43.9663,-356.504,33.3011,59.3069,114.777,-399.276,-62.4766,356.2,-42.0021,-270.485,101.873,-54.0537,-219.776,125.666,-159.225,-117.028,-38.954,-103.548,109.889,52.2609,-47.3177,83.741,58.6599,-210.64,116.05,248.772,194.029,-64.4179,14.0924,-284.157,-107.617,-15.6669
-0.239988,-194.614,221.707,-263.336,-96.4355,-238.852,-99.7881,-25.0629,-31.4684,174.456,8.47351,160.149,-293.456,22.4869,120.127,90.975,244.782,21.9557,145.149,-50.8374,92.0064,133.571,-188.645,110.055,-148.855,-266.64,296.613,9.84808,-37.8547,-407.333,135.804,-253.711,112.022,-43.329,-8.16229,365.917,-100.166,95.14,-127.754,-35.3345,81.3328,-320.331,-166.095,-380.159,-48.6762,-473.707,5.81097,255.843,-283.897,-148.146,-438.387,-16.9132,-112.054,87.5856,-64.6647,35.4317,95.8251,321.287,-160.596,152.272,105.42,357.862,-92.0652,-80.7336,-27.7092,-286.931,79.8503,269.34,144.074,390.979,118.371,-3.13269,-38.1138,110.051,-188.48,70.9236,-254.206,-68.6235,-232.405,171.857,23.6372,206.678,8.93323,91.7108,-159.361,-63.0781,-185.577,73.1171,257.815,-219.92,-100.422,281.289,-149.277,-73.52,59.3756,213.984,-157.969,118.688,-55.0438,39.2101,-352.917,25.3329,17.4599,98.1105,-397.263,-73.6438,374.151,-43.9717,-226.072,76.231,-70.1887,-229.204,162.562,-228.467,-85.5901,-29.5477,-72.0472,120.619,83.6088,-89.1462,48.4637,81.1722,-197.801,122.124,263.326,246.889,-82.1741,17.8809,-304.243,-121.042,-4.74268
-0.235916,-189.127,239.805,-245.619,-140.164,-294.643,-129.224,13.4091,-44.5677,136.893,-13.2698,211.209,-309.526,55.4897,125.489,80.5433,184.689,7.72998,205.054,2.00006,23.7634,127.141,-201.87,186.723,-91.6556,-256.171,307.422,51.6481,-34.5679,-347.564,107.917,-208.184,83.866,-40.457,-12.7941,354.328,-91.4905,117.218,-146.653,8.75507,51.5142,-292.331,-161.94,-357.272,-49.7883,-490.915,-65.952,202.454,-278.34,-123.101,-450.911,-40.0253,-108.914,74.6179,43.7307,3.1731,77.4762,340.559,-144.185,155.374,156.42,303.996,-63.8972,-156.377,-37.364,-266.768,80.3154,267.823,133.417,367.639,63.0163,20.1024,45.6356,96.6014,-221.051,81.5835,-255.424,-76.4417,-216.47,197.415,23.0015,268.048,26.8767,125.768,-170.453,-98.4061,-203.774,92.8776,263.465,-225.615,-145.065,277.183,-114.933,-152.547,11.7241,151.35,-149.954,124.869,-40.0139,34.4539,-349.33,17.3646,-24.3871,63.6549,-395.249,-84.8109,392.101,-45.9413,-181.658,50.5894,-86.3238,-238.631,216.656,-280.955,-54.1525,-20.1413,-40.5463,131.349,114.957,-130.975,13.1865,103.685,-184.961,128.199,245.83,299.749,-99.9303,21.6693,-292.107,-134.468,-9.89087
-0.231843,-141.183,257.902,-227.902,-183.893,-308.162,-158.661,20.4764,-57.6669,99.3296,6.26959,244.456,-325.597,88.4925,91.8083,70.1117,103.518,-6.49579,247.176,17.2816,-45.6454,104.561,-215.094,246.484,-34.4561,-210.512,257.107,93.4481,-31.2811,-272.396,80.0313,-188.889,55.71,-37.5848,31.27,342.739,-52.0354,91.9595,-136.081,51.0463,-6.34308,-291.312,-157.786,-334.384,-50.9003,-484.138,-85.6918,113.088,-223.414,-98.0556,-463.434,-63.1374,-105.775,61.6503,140.14,-29.0855,59.1274,358.088,-127.775,186.888,205.22,247.881,-33.6641,-176.265,-47.0187,-232.704,80.7806,266.306,122.76,331.766,7.66113,43.3375,127.039,83.1516,-253.622,116.957,-256.643,-84.2598,-230.531,191.755,22.3657,316.38,44.8202,159.825,-167.827,-141.604,-200.177,97.5739,269.114,-208.197,-189.708,273.077,-80.5891,-215.745,-15.9634,88.7166,-141.94,103.398,-43.0693,11.5248,-327.194,9.3963,-66.2341,1.40314,-393.236,-95.9781,381.095,-12.5273,-137.245,-9.40527,-102.459,-230.225,269.675,-303.425,-6.91949,-45.4244,-46.7753,142.079,146.305,-172.803,-22.0907,156.451,-172.121,150.388,192.946,352.61,-117.687,25.4576,-268.559,-115.546,-34.4597
-0.227771,-93.2394,275.999,-210.185,-227.622,-321.681,-188.097,6.60748,-70.7661,61.7665,25.8091,236.988,-341.667,121.495,18.6752,59.6801,22.347,-20.7215,251.362,32.5632,-115.054,81.9802,-228.318,270.177,22.7433,-164.854,206.791,135.248,-27.9943,-197.227,52.145,-169.593,27.5541,-34.7128,75.3341,331.15,15.2961,66.7012,-125.509,93.3375,-64.2004,-290.293,-153.631,-311.497,-52.0123,-477.361,-105.432,23.7214,-168.488,-73.0104,-475.958,-86.2495,-102.635,48.6826,236.549,-61.3441,40.7785,375.617,-111.364,235.666,254.02,191.766,-3.43109,-196.153,-56.6735,-198.64,81.2458,264.789,112.103,295.894,-47.694,66.5726,208.442,69.7017,-286.193,167.94,-257.862,-92.0778,-244.591,186.094,21.7299,334.912,62.7637,193.883,-165.202,-184.801,-196.58,67.838,274.763,-190.778,-234.351,268.972,-46.2451,-242.759,-43.6509,26.0829,-133.925,63.4929,-46.1248,-11.4042,-305.058,1.42804,-108.081,-60.8486,-391.222,-107.145,370.09,20.8866,-92.8322,-69.3999,-118.594,-221.82,305.496,-297.971,40.3136,-70.7076,-87.1748,152.809,177.653,-214.632,-57.3679,209.218,-159.282,172.578,140.061,405.47,-135.443,29.2461,-228.9,-96.6234,-75.101
-0.223698,-41.9866,301.56,-174.793,-279.456,-324.083,-157.412,-12.2502,-55.024,27.5748,53.519,195.801,-361.094,124.936,-64.9376,62.1849,-46.5624,-18.1888,225.269,18.9443,-175.963,85.7897,-255.193,264.659,63.1655,-146.08,150.745,123.379,-71.0687,-122.016,0.868958,-180.957,-22.624,-3.80621,144.051,347.059,77.5096,44.6234,-85.8315,120.941,-97.5603,-307.683,-138.792,-271.717,-72.3994,-457.78,-100.234,-44.4241,-130.35,-79.7299,-472.375,-132.19,-84.2082,58.2007,300.643,-103.438,-17.4559,353.729,-114.097,293.704,271.02,155.614,1.89276,-159.693,-30.6907,-166.966,44.7377,253.335,147.84,247.85,-80.9606,78.9423,249.418,88.9551,-315.86,220.589,-250.508,-90.2704,-243.966,174.296,8.65607,329.929,84.9267,206.068,-147.002,-191.664,-161.6,18.6441,305.015,-188.942,-231.408,239.562,-2.24011,-246.216,-46.9075,-17.6271,-131.887,4.91351,-62.5558,-23.8745,-253.166,20.7731,-95.3376,-123.193,-391.607,-95.742,333.556,87.1501,-84.366,-105.419,-150.384,-203.406,319.246,-266.208,73.0236,-119.524,-117.074,151.49,205.48,-243.181,-67.8323,249.589,-136.849,211.386,102.117,418.481,-166.814,22.3181,-169.185,-26.4418,-114.361
-0.219626,9.26624,327.121,-139.402,-331.291,-326.484,-126.726,-31.108,-39.2819,-6.617,81.2291,154.615,-380.52,128.377,-148.55,64.6898,-76.5583,-15.6562,180.207,5.32538,-236.872,89.5992,-282.069,241.106,103.588,-127.306,94.6988,111.511,-114.143,-63.2315,-50.407,-192.321,-72.8021,27.1003,212.767,362.967,139.723,22.5455,-46.1538,119.771,-130.92,-325.073,-123.952,-231.937,-92.7864,-438.2,-95.036,-112.57,-92.2115,-86.4493,-468.792,-178.131,-65.7814,67.7189,364.737,-145.531,-75.6904,303.939,-116.83,351.742,252.828,119.461,7.21661,-123.233,-4.70795,-135.291,8.22968,241.881,183.577,199.806,-114.227,91.3121,252.852,108.209,-345.528,257.629,-243.155,-88.4629,-243.341,162.497,-4.41785,324.947,107.09,218.254,-128.803,-159.179,-126.619,-30.5497,335.266,-187.107,-228.465,210.153,41.7649,-249.673,-50.1642,-61.3372,-129.85,-53.666,-78.9869,-36.3446,-201.273,40.1182,-82.5943,-185.537,-391.991,-84.3387,297.023,153.414,-75.8997,-141.438,-182.175,-184.992,298.598,-217.69,88.8849,-168.34,-146.973,150.171,233.307,-271.73,-78.2968,257.689,-114.416,250.194,64.1721,431.491,-198.185,15.3901,-109.471,43.7398,-137.549
-0.215553,36.5433,352.681,-104.011,-357.096,-328.885,-96.0408,-51.2742,11.1564,-39.5142,67.6563,129.97,-399.946,131.818,-201.752,67.1946,-66.0192,19.1332,143.444,10.4844,-254.26,93.4087,-308.944,207.41,142.166,-143.721,96.1819,65.6625,-157.218,-16.0816,-101.683,-203.685,-71.9144,58.0069,252.266,377.993,154.315,28.8693,-6.47607,83.8301,-136.241,-342.463,-109.112,-192.157,-154.431,-430.611,-89.8381,-154.182,-54.0732,-93.1688,-465.208,-224.072,-18.4653,77.237,402.679,-163.101,-133.925,243.687,-119.563,376.333,219.241,119.297,-1.91461,-86.7723,21.2748,-131.418,-54.7419,230.427,217.559,181.001,-118.195,103.682,239.861,127.462,-343.63,268.98,-235.802,-86.6555,-212.721,150.698,21.1823,335.983,129.253,230.439,-138.037,-92.7576,-91.6379,-79.7436,325.015,-185.271,-225.522,180.743,102.346,-250.868,-53.4208,-68.4395,-127.812,-94.9632,-65.2758,-12.4691,-167.93,57.2963,-69.8509,-230.092,-357.627,-44.6045,260.49,184.294,-102.964,-143.104,-213.966,-208.189,261.826,-176.852,79.4734,-182.466,-144.838,115.078,227.332,-300.278,-88.7612,248.308,-122.145,256.772,58.2775,444.502,-229.556,8.46216,-64.8603,113.921,-140.646
-0.211481,63.8205,378.242,-68.6194,-361.36,-331.286,-65.3552,-71.4405,61.5948,-72.4114,54.0835,146.04,-419.372,135.26,-254.953,69.6995,-16.5665,53.9226,106.681,15.6434,-271.649,97.2182,-335.82,173.714,180.745,-160.135,97.6651,19.8141,-200.292,-1.78369,-152.959,-215.049,-71.0267,88.9135,291.765,393.02,141.03,35.1931,33.2016,19.1148,-141.563,-359.853,-94.2724,-152.377,-216.076,-423.022,-84.6403,-174.208,-15.9348,-99.8882,-461.625,-270.013,28.8507,86.7552,440.621,-180.671,-192.159,183.435,-122.296,400.924,185.654,119.133,-44.086,-50.312,47.2576,-127.545,-117.714,218.973,251.541,162.196,-122.162,116.052,226.871,146.716,-313.143,249.114,-228.448,-84.848,-182.1,138.9,46.7824,347.018,151.416,242.625,-147.27,-2.72748,-56.657,-128.937,314.764,-183.436,-222.579,151.334,162.926,-252.064,-56.6774,-75.5417,-125.775,-136.26,-51.5645,11.4066,-134.587,74.4744,-57.1075,-274.647,-323.263,-4.87024,223.956,215.174,-130.028,-144.771,-245.756,-231.386,225.054,-136.013,41.9809,-196.593,-142.702,79.9857,221.357,-328.827,-99.2256,206.655,-129.874,263.35,52.3829,457.512,-260.927,1.53412,-20.25,184.103,-111.599
-0.207408,84.6041,397.667,-75.0555,-329.272,-347.778,-34.6697,-52.7872,101.191,-135.084,15.569,171.865,-400.208,127.022,-271.578,67.3342,39.3716,127.42,112.201,31.3651,-246.683,102.566,-357.757,141.521,215.267,-182.048,109.216,3.69812,-214.304,-8.01831,-180.254,-224.118,-44.6062,138.387,290.481,394.812,116.711,68.7352,44.0228,-43.8021,-156.23,-314.85,-84.9835,-138.927,-268.953,-401.193,-87.0789,-178.495,11.3255,-76.8954,-438.62,-288.425,69.1049,100.362,454.591,-156.859,-224.594,153.409,-163.985,385.594,105.878,139.963,-113.791,-29.3742,0.281677,-161.608,-144.849,203.544,267.974,132.948,-89.5061,105.019,202.93,129.368,-272.532,194.778,-211.683,-80.9871,-152.729,97.8336,74.7997,353.583,196.52,258.143,-167.077,76.4821,-41.6531,-135.091,281.309,-181.221,-248.162,104.164,227.362,-249.49,-67.1211,-87.6013,-135.592,-156.819,-58.1993,31.1175,-132.16,75.0387,-77.5427,-297.706,-286.002,17.8654,211.673,201.824,-164.495,-111.368,-239.724,-251.24,218.022,-102.505,-20.0825,-163.382,-124.905,59.6689,204.819,-352.451,-100.457,147.522,-108.111,269.592,58.8408,427.786,-271.391,-23.4778,-13.2327,205.763,-85.2299
-0.203336,105.388,417.092,-81.4916,-261.281,-364.269,-3.98419,-34.1339,140.786,-177.043,-22.9455,218.048,-381.044,118.784,-288.203,64.9688,95.3099,200.918,117.721,47.0868,-221.717,107.914,-379.695,109.328,220.291,-203.96,120.767,-12.418,-228.317,-30.6789,-207.549,-233.187,-18.1857,187.861,289.197,382.488,92.3915,102.277,54.844,-106.719,-170.897,-269.847,-75.6945,-125.477,-321.831,-379.364,-89.5175,-139.609,38.5859,-53.9027,-415.616,-306.837,78.5441,113.968,468.561,-133.046,-257.029,151.283,-205.674,370.264,26.1028,160.792,-183.496,-8.43652,-46.6943,-195.672,-171.985,188.115,256.33,103.701,-56.85,93.9866,178.989,112.021,-231.92,124.833,-194.917,-77.1262,-123.358,56.7672,102.817,360.149,241.625,273.662,-186.884,132.083,-26.6492,-106.812,247.855,-179.007,-273.744,56.9942,260.959,-246.916,-77.5647,-99.6609,-145.41,-177.378,-64.8342,50.8284,-129.732,40.9308,-97.978,-320.766,-248.742,10.3813,199.389,188.475,-198.961,-77.9658,-233.691,-271.093,210.99,-68.9959,-82.1458,-130.172,-107.108,39.3522,188.282,-376.075,-101.689,88.3892,-54.1761,275.835,65.2988,398.06,-281.855,-48.4897,-6.21552,227.423,-58.8612
-0.199263,126.171,436.517,-124.299,-190.597,-380.761,26.7014,19.4133,180.382,-189.227,-61.46,255.324,-361.88,110.547,-285.101,62.6035,134.223,271.593,123.241,62.8085,-196.752,76.3441,-382.259,77.1342,208.354,-207.179,132.318,5.44574,-242.329,-73.5298,-234.845,-242.255,-22.4045,224.338,258.695,346.93,66.3301,135.82,65.6652,-137.864,-185.565,-179.876,-66.4055,-112.026,-333.45,-357.534,-91.9561,-75.9884,106.011,-30.91,-392.611,-271.534,74.5016,127.575,456.379,-109.233,-275.23,161.365,-247.363,354.934,-53.6727,181.621,-240.81,12.5012,-93.6703,-229.736,-155.014,145.431,229.477,53.5682,-24.1938,82.9541,155.049,94.674,-218.11,61.7169,-178.152,-73.2652,-63.9912,15.7008,113.914,366.714,286.729,289.18,-179.258,160.633,-11.6452,-42.6661,254.901,-194.981,-299.327,9.8244,273.74,-208.159,-86.8105,-111.721,-136.259,-216.371,-113.668,70.5394,-164.404,-8.34613,-118.413,-308.246,-196.279,-41.6769,213.889,175.125,-197.897,-44.5634,-227.659,-267.169,238.356,-35.4873,-145.964,-96.9619,-89.3105,19.0354,171.744,-365.929,-102.921,27.2393,33.2722,282.077,55.7318,368.334,-259.947,-73.5016,-26.0505,216.735,-67.9856
-0.195191,146.955,455.942,-167.107,-119.913,-397.252,57.3868,72.9605,219.978,-201.411,-99.9745,292.6,-342.716,102.309,-282,60.2381,173.137,342.268,128.761,78.5302,-171.786,44.7745,-354.434,44.9409,196.416,-181.074,143.868,23.3094,-256.341,-116.381,-262.14,-251.324,-26.6235,231.107,228.194,283.14,40.2686,169.362,76.4864,-140.234,-200.232,-89.9051,-57.1166,-98.5761,-345.07,-335.705,-94.3947,-12.3681,173.436,-7.9173,-369.606,-236.232,70.4591,141.181,444.197,-85.4203,-293.43,171.446,-289.052,339.604,-133.448,202.451,-265.085,33.439,-140.646,-263.799,-138.044,102.746,174.546,3.43536,8.46228,71.9216,131.108,77.3268,-204.3,-1.39905,-161.386,-69.4043,-4.62445,-25.3655,86.3376,373.279,331.834,304.699,-171.631,165.575,3.3587,21.4798,261.948,-210.956,-324.91,-37.3455,255.683,-169.402,-96.0563,-123.78,-127.108,-255.363,-162.502,90.2504,-199.075,-57.623,-138.848,-295.726,-109.068,-123.955,228.39,161.776,-196.833,-11.1609,-221.626,-227.578,265.723,-1.9787,-209.783,-63.7516,-71.5134,-1.28137,155.206,-355.782,-104.153,-33.9106,120.72,288.32,46.1649,338.609,-238.039,-98.5135,-45.8854,206.047,-77.11
-0.191118,166.865,468.346,-184.455,-90.9659,-399.709,75.2244,142.646,264.778,-211.653,-142.359,248.339,-299.957,113.258,-266.774,55.5391,188.946,387.54,131.614,120.365,-178.489,-10.8298,-285.108,34.5385,207.155,-147.638,117.306,74.799,-285.23,-154.612,-262.668,-236.537,-59.4871,203.063,191.301,203.468,17.2562,205.419,57.0696,-104.686,-170.724,0.628052,-50.95,-92.5814,-315.69,-306.631,-96.356,31.9146,227.892,-15.0765,-336.704,-168.868,58.7129,168.659,417.986,-97.1152,-301.252,137.642,-295.604,283.454,-195.445,211.659,-264.063,37.1117,-131.5,-249.283,-129.894,104.139,118.592,-30.7725,-3.89825,68.077,127.503,44.4752,-204.04,-51.5076,-126.301,-61.6504,51.6177,-60.9036,51.9125,375.002,324.992,302.442,-146.859,159.819,27.4431,100.51,291.25,-214.662,-324.064,-51.1136,214.689,-109.915,-87.634,-127.641,-128.331,-296.469,-197.584,93.8708,-244.374,-105.817,-137.004,-281.353,-30.0001,-210.766,229.679,134.052,-169.676,-9.24872,-204.354,-162.817,330.354,51.9492,-239.29,-44.7243,-43.5718,-20.7186,126.345,-321.363,-99.8804,-53.7126,186.385,294.73,17.2343,318.533,-193.706,-103.767,-67.9021,199.74,-103.479
-0.187046,186.774,480.75,-201.802,-62.0192,-402.165,93.062,212.332,309.578,-221.895,-184.744,204.078,-257.198,124.206,-251.549,50.8401,204.754,387.654,134.467,162.2,-185.192,-66.4341,-215.782,24.1362,247.393,-114.202,90.7437,126.289,-314.12,-192.843,-263.195,-221.751,-92.3506,175.019,154.408,123.797,-5.75635,241.475,37.6529,-40.3645,-141.216,91.1611,-44.7834,-86.5867,-286.31,-277.556,-98.3173,33.0248,282.347,-22.2358,-303.801,-101.504,46.9666,196.136,391.774,-108.81,-309.073,103.837,-302.156,227.304,-257.442,220.867,-263.042,40.7845,-122.354,-234.767,-121.745,105.532,62.6375,-64.9802,-16.2587,64.2323,123.898,11.6236,-203.779,-101.616,-91.2148,-53.8965,107.86,-96.4415,17.4874,376.725,318.151,300.186,-122.088,154.062,51.5274,145.109,320.552,-218.368,-323.218,-64.8817,173.696,-50.4283,-60.0463,-131.502,-129.553,-337.574,-232.665,97.4911,-289.673,-154.01,-135.159,-266.98,49.0674,-297.577,196.222,106.328,-142.519,-7.33649,-187.081,-62.3892,394.985,105.877,-268.797,-25.697,-15.6303,-40.1558,97.4838,-286.944,-95.608,-73.5147,219.877,301.14,-11.6962,298.457,-149.374,-109.021,-89.9188,193.432,-129.847
-0.182973,182.708,440.293,-197.327,-54.6142,-362.35,110.9,247.124,354.378,-241.631,-185.846,159.817,-214.44,135.155,-236.324,46.1412,201.106,341.801,137.319,204.034,-200.443,-122.039,-181.024,49.8016,304.593,-114.122,64.1813,177.778,-343.009,-214.648,-247.511,-206.964,-125.214,145.118,117.515,36.1851,-28.7688,277.532,18.2361,23.9574,-111.707,154.714,-38.6168,-106.384,-281.685,-248.482,-62.0965,8.0517,269.861,-29.3951,-270.899,-34.1398,35.2204,195.58,365.563,-120.505,-288.426,70.0327,-272.044,154.97,-284.247,194.086,-259.955,44.4572,-113.208,-220.251,-140.06,106.925,54.6492,-61.5945,-57.9182,92.4822,120.293,-21.228,-203.519,-149.774,-56.1292,-46.1425,134.106,-131.98,-19.3549,378.448,279.847,297.929,-97.3157,123.222,53.8188,148.102,329.603,-203.886,-322.373,-78.6498,130.775,-30.8937,-13.2932,-153.667,-149.744,-360.245,-225.548,64.7657,-334.971,-163.92,-98.207,-270.397,115.104,-358.323,141.773,78.6037,-117.583,-39.7772,-135.554,38.0385,459.616,140.956,-298.303,10.675,31.5321,-59.5931,68.6226,-252.525,-57.2458,-93.3167,217.846,275.321,-8.57678,278.381,-105.041,-82.1249,-85.0833,187.125,-156.216
