2H chmeical shift,FA_20240704_2H_yeast_1.6.ser#1,FA_20240704_2H_yeast_1.6.ser#2,FA_20240704_2H_yeast_1.6.ser#3,FA_20240704_2H_yeast_1.6.ser#4,FA_20240704_2H_yeast_1.6.ser#5,FA_20240704_2H_yeast_1.6.ser#6,FA_20240704_2H_yeast_1.6.ser#7,FA_20240704_2H_yeast_1.6.ser#8,FA_20240704_2H_yeast_1.6.ser#9,FA_20240704_2H_yeast_1.6.ser#10,FA_20240704_2H_yeast_1.6.ser#11,FA_20240704_2H_yeast_1.6.ser#12,FA_20240704_2H_yeast_1.6.ser#13,FA_20240704_2H_yeast_1.6.ser#14,FA_20240704_2H_yeast_1.6.ser#15,FA_20240704_2H_yeast_1.6.ser#16,FA_20240704_2H_yeast_1.6.ser#17,FA_20240704_2H_yeast_1.6.ser#18,FA_20240704_2H_yeast_1.6.ser#19,FA_20240704_2H_yeast_1.6.ser#20,FA_20240704_2H_yeast_1.6.ser#21,FA_20240704_2H_yeast_1.6.ser#22,FA_20240704_2H_yeast_1.6.ser#23,FA_20240704_2H_yeast_1.6.ser#24,FA_20240704_2H_yeast_1.6.ser#25,FA_20240704_2H_yeast_1.6.ser#26,FA_20240704_2H_yeast_1.6.ser#27,FA_20240704_2H_yeast_1.6.ser#28,FA_20240704_2H_yeast_1.6.ser#29,FA_20240704_2H_yeast_1.6.ser#30,FA_20240704_2H_yeast_1.6.ser#31,FA_20240704_2H_yeast_1.6.ser#32,FA_20240704_2H_yeast_1.6.ser#33,FA_20240704_2H_yeast_1.6.ser#34,FA_20240704_2H_yeast_1.6.ser#35,FA_20240704_2H_yeast_1.6.ser#36,FA_20240704_2H_yeast_1.6.ser#37,FA_20240704_2H_yeast_1.6.ser#38,FA_20240704_2H_yeast_1.6.ser#39,FA_20240704_2H_yeast_1.6.ser#40,FA_20240704_2H_yeast_1.6.ser#41,FA_20240704_2H_yeast_1.6.ser#42,FA_20240704_2H_yeast_1.6.ser#43,FA_20240704_2H_yeast_1.6.ser#44,FA_20240704_2H_yeast_1.6.ser#45,FA_20240704_2H_yeast_1.6.ser#46,FA_20240704_2H_yeast_1.6.ser#47,FA_20240704_2H_yeast_1.6.ser#48,FA_20240704_2H_yeast_1.6.ser#49,FA_20240704_2H_yeast_1.6.ser#50,FA_20240704_2H_yeast_1.6.ser#51,FA_20240704_2H_yeast_1.6.ser#52,FA_20240704_2H_yeast_1.6.ser#53,FA_20240704_2H_yeast_1.6.ser#54,FA_20240704_2H_yeast_1.6.ser#55,FA_20240704_2H_yeast_1.6.ser#56,FA_20240704_2H_yeast_1.6.ser#57,FA_20240704_2H_yeast_1.6.ser#58,FA_20240704_2H_yeast_1.6.ser#59,FA_20240704_2H_yeast_1.6.ser#60,FA_20240704_2H_yeast_1.6.ser#61,FA_20240704_2H_yeast_1.6.ser#62,FA_20240704_2H_yeast_1.6.ser#63,FA_20240704_2H_yeast_1.6.ser#64,FA_20240704_2H_yeast_1.6.ser#65,FA_20240704_2H_yeast_1.6.ser#66,FA_20240704_2H_yeast_1.6.ser#67,FA_20240704_2H_yeast_1.6.ser#68,FA_20240704_2H_yeast_1.6.ser#69,FA_20240704_2H_yeast_1.6.ser#70,FA_20240704_2H_yeast_1.6.ser#71,FA_20240704_2H_yeast_1.6.ser#72,FA_20240704_2H_yeast_1.6.ser#73,FA_20240704_2H_yeast_1.6.ser#74,FA_20240704_2H_yeast_1.6.ser#75,FA_20240704_2H_yeast_1.6.ser#76,FA_20240704_2H_yeast_1.6.ser#77,FA_20240704_2H_yeast_1.6.ser#78,FA_20240704_2H_yeast_1.6.ser#79,FA_20240704_2H_yeast_1.6.ser#80,FA_20240704_2H_yeast_1.6.ser#81,FA_20240704_2H_yeast_1.6.ser#82,FA_20240704_2H_yeast_1.6.ser#83,FA_20240704_2H_yeast_1.6.ser#84,FA_20240704_2H_yeast_1.6.ser#85,FA_20240704_2H_yeast_1.6.ser#86,FA_20240704_2H_yeast_1.6.ser#87,FA_20240704_2H_yeast_1.6.ser#88,FA_20240704_2H_yeast_1.6.ser#89,FA_20240704_2H_yeast_1.6.ser#90,FA_20240704_2H_yeast_1.6.ser#91,FA_20240704_2H_yeast_1.6.ser#92,FA_20240704_2H_yeast_1.6.ser#93,FA_20240704_2H_yeast_1.6.ser#94,FA_20240704_2H_yeast_1.6.ser#95,FA_20240704_2H_yeast_1.6.ser#96,FA_20240704_2H_yeast_1.6.ser#97,FA_20240704_2H_yeast_1.6.ser#98,FA_20240704_2H_yeast_1.6.ser#99,FA_20240704_2H_yeast_1.6.ser#100,FA_20240704_2H_yeast_1.6.ser#101,FA_20240704_2H_yeast_1.6.ser#102,FA_20240704_2H_yeast_1.6.ser#103,FA_20240704_2H_yeast_1.6.ser#104,FA_20240704_2H_yeast_1.6.ser#105,FA_20240704_2H_yeast_1.6.ser#106,FA_20240704_2H_yeast_1.6.ser#107,FA_20240704_2H_yeast_1.6.ser#108,FA_20240704_2H_yeast_1.6.ser#109,FA_20240704_2H_yeast_1.6.ser#110,FA_20240704_2H_yeast_1.6.ser#111,FA_20240704_2H_yeast_1.6.ser#112,FA_20240704_2H_yeast_1.6.ser#113,FA_20240704_2H_yeast_1.6.ser#114,FA_20240704_2H_yeast_1.6.ser#115,FA_20240704_2H_yeast_1.6.ser#116,FA_20240704_2H_yeast_1.6.ser#117,FA_20240704_2H_yeast_1.6.ser#118,FA_20240704_2H_yeast_1.6.ser#119,FA_20240704_2H_yeast_1.6.ser#120,FA_20240704_2H_yeast_1.6.ser#121,FA_20240704_2H_yeast_1.6.ser#122,FA_20240704_2H_yeast_1.6.ser#123,FA_20240704_2H_yeast_1.6.ser#124,FA_20240704_2H_yeast_1.6.ser#125,FA_20240704_2H_yeast_1.6.ser#126,FA_20240704_2H_yeast_1.6.ser#127,FA_20240704_2H_yeast_1.6.ser#128,FA_20240704_2H_yeast_1.6.ser#129,FA_20240704_2H_yeast_1.6.ser#130
2.46834,-97.1124,-178.737,727.529,172.512,-27.9243,-170.13,455.797,260.52,141.818,-125.403,-46.3904,181.667,-12.3124,65.8556,94.4994,176.967,358.266,362.235,146.408,-180.32,853.137,311.449,41.3351,-130.454,427.787,528.467,534.283,43.8661,258.849,493.429,543.66,394.133,464.587,447.183,178.745,940.74,163.465,489.037,-83.3102,646.041,808.842,121.844,-163.546,677.701,-184.441,-19.7252,232.101,531.888,25.0273,53.9133,-76.6234,423.92,146.889,337.05,479.764,300.193,172.349,251.729,450.208,617.806,307.147,174.378,278.099,266.441,488.778,-75.6851,-123.966,335.926,721.164,420.06,0.4552,217.671,236.898,287.279,224.649,435.451,4.38904,155.064,-104.401,347.616,86.8655,153.675,307.196,225.754,211.334,35.9148,298.084,-365.635,-226.487,427.938,399.389,-360.306,337.22,183.463,32.1195,-81.7438,-251.651,46.8707,95.5393,536.322,-400.023,179.918,253.588,267.645,390.222,139.558,-15.9043,606.447,381.203,651.103,388.085,28.7396,12.531,676.109,-60.3577,633.608,501.32,130.813,-423.806,196.62,675.536,349.479,185.882,48.0513,670.199,-170.536,-63.225,-254.103,334.878,423.185
2.47648,-72.8158,-150.536,842.453,183.712,-110.584,-179.119,436.127,236.915,59.0165,-188.616,-83.7593,346.508,80.9279,67.8157,67.0879,137.803,398.33,340.579,152.04,-187.998,825.045,394.645,15.0328,-169.196,349.67,601.332,580.988,40.007,323.152,536.682,452.55,429.574,548.905,416.977,138.494,944.31,193.323,612.739,-1.4342,738.198,682.811,60.5658,-335.001,697.382,-111.518,15.368,249.435,372.278,-15.8073,25.2539,-179.589,402.651,178.236,328.826,513.123,312.385,177.014,272.756,518.394,616.385,248.477,154.516,185.544,289.535,486.874,-52.8473,21.9277,302.835,865.127,400.413,26.4337,149.318,228.043,315.011,259.676,493.088,-106.987,161.369,-13.7218,330.99,-41.6831,191.507,189.289,349.074,416.227,71.3959,299.67,-372.643,-250.598,371.785,254.656,-304.131,328.402,285.522,-65.6904,-68.6403,-189.368,53.5254,89.2483,451.374,-375.255,218.027,241.321,148.458,379.013,158.102,123.538,613.37,358.458,561.439,436.314,46.4358,-4.97595,687.463,-109.864,727.38,575.997,279.776,-385.828,241.436,667.583,305.282,99.7864,26.5159,761.217,-265.944,-44.5004,-350.18,340.788,531.63
2.48463,11.6881,-92.5558,846.291,81.9415,-120.935,-115.499,356.403,225.906,93.7581,-157.023,-87.0616,403.728,169.822,34.257,-85.4467,217.731,419.889,270.95,263.283,-142.196,733.392,517.527,9.83936,-97.5311,318.897,606.014,675.125,59.6914,381.333,530.252,269.117,494.796,551.852,391.914,107.881,797.402,240.039,594.718,41.3817,812.959,620.202,-20.09,-329.059,628.435,-9.4917,77.2881,217.303,256.099,-45.5438,106.603,-219.469,460.065,244.53,328.278,552.168,432.931,200.513,321.674,563.378,535.849,236.779,139.8,242.419,332.104,558.129,-28.9156,184.876,215.919,938.89,299.215,22.0757,101.157,283.12,324.059,392.335,541.941,-171.127,256.998,35.5553,303.01,-137.701,224.56,180.726,472.958,625.143,77.0175,351.756,-278.028,-238.614,364.77,156.939,-150.69,333.23,381.048,-117.995,-89.0729,-87.1025,89.1946,74.3962,395.266,-337.953,243.708,200.699,103.905,346.093,139.431,226.499,537.213,327.662,523.986,432.901,122.386,28.2357,596.795,-107.977,658.272,629.742,435.313,-319.05,266.522,613.521,283.825,65.7922,21.4137,744.518,-336.076,11.9263,-319.255,334.567,544.94
2.49277,96.1919,-34.5752,850.128,-19.829,-131.285,-51.8782,276.679,214.898,128.5,-125.431,-90.364,460.948,258.716,0.698364,-237.981,297.658,441.448,201.321,374.526,-96.3933,641.739,640.409,4.646,-25.8663,288.123,610.697,769.261,79.3757,439.515,523.822,85.6835,560.018,554.799,366.851,77.2677,650.494,286.755,576.697,84.1975,887.721,557.593,-100.746,-211.26,559.489,92.5347,139.208,185.171,139.92,-75.2803,187.952,-259.35,517.48,310.824,327.73,591.213,553.476,224.012,370.591,608.361,455.314,225.081,125.084,299.295,374.673,629.384,-4.98389,347.825,129.003,1012.65,198.017,17.7177,52.9968,338.196,333.108,524.994,590.794,-235.268,352.627,84.8324,275.03,-233.718,257.613,172.163,596.843,834.059,82.6392,403.842,-183.414,-226.63,357.754,59.2229,2.75098,338.058,476.574,-170.299,-109.505,15.163,124.864,59.5441,339.159,-300.652,269.389,160.078,59.351,313.173,120.76,329.46,358.802,296.866,486.532,429.488,198.336,61.4473,506.128,-106.089,589.165,683.488,590.85,-252.272,291.608,559.459,262.369,31.7981,16.3114,727.819,-406.207,68.3531,-288.33,328.346,558.25
2.50092,180.696,0.53479,745.661,-77.8247,-97.839,33.9417,153.607,275.235,206.767,-50.9336,-115.914,413.27,347.611,-32.8603,-314.323,450.766,387.091,175.868,462.883,-95.6021,568.815,785.703,-43.4353,68.2539,331.252,594.101,841.97,141.705,519.065,475.183,1.20032,604.295,437.567,406.336,114.625,543.327,268.475,558.676,89.7949,877.312,552.805,-145.627,-62.6998,554.998,121.72,271.003,207.156,175.356,-54.8793,182.166,-246.659,517.278,343.611,292.095,664.373,642.064,281.151,402.616,687.482,409.419,270.973,76.8795,475.784,472.393,700.638,88.9651,438.963,118.131,1063.99,141.004,13.3595,107.64,393.273,453.022,657.652,688.532,-124.389,368.746,84.736,326.904,-247.444,212.245,213.232,576.316,964.945,111.853,502.769,-135.2,-111.65,396.206,-14.9237,112.147,342.886,526.489,-68.2124,-87.2961,23.4009,134.979,127.708,377.438,-212.558,295.071,122.564,167.781,362.473,150.862,383.61,152.699,266.07,497.781,508.497,274.287,144.09,364.911,-19.4279,494.529,618.914,746.387,-135.678,366.866,554.855,356.031,152.898,87.5437,685.775,-401.288,205.751,-111.1,369.902,522.058
2.50906,265.2,35.6448,641.193,-135.82,-64.3928,119.761,30.5355,335.571,285.035,23.564,-141.464,365.591,436.505,-66.4189,-390.664,603.873,332.734,150.415,551.24,-94.8109,585.788,930.996,-91.5165,162.374,374.381,577.506,914.679,204.035,598.616,426.545,-83.283,648.572,320.336,445.821,151.981,436.16,250.195,540.655,95.3922,866.904,548.016,-190.508,18.7457,550.508,150.905,402.797,229.141,210.792,-34.4783,176.379,-233.968,517.075,376.398,256.459,737.532,730.653,338.289,434.641,766.603,363.524,316.865,28.6753,652.273,570.113,771.893,182.914,530.101,107.259,1115.33,83.9897,9.00146,162.283,448.35,572.937,790.311,786.27,-13.5106,384.866,84.6395,378.778,-261.17,166.878,254.301,555.788,1095.83,141.068,601.696,-86.9865,3.33093,434.657,-89.0703,221.543,347.714,576.405,33.8739,-65.0867,31.6388,145.094,195.872,516.396,-124.464,320.752,85.0494,276.21,411.772,180.963,437.76,-53.4049,235.274,509.031,587.506,350.237,226.733,223.694,67.2334,399.892,554.34,901.924,-19.0837,442.125,550.25,449.694,273.998,158.776,643.731,-396.37,343.149,66.1294,411.457,485.867
2.51721,250.783,12.1488,468.067,-104.443,71.245,161.183,-28.4181,425.337,327.938,51.5809,-176.747,286.536,356.131,-26.8019,-272.238,665.505,272.683,213.314,625.293,-79.4849,679.547,1001.59,40.8884,183.046,446.609,433.687,1017.74,301.013,674.159,428.908,-21.9912,640.922,301.167,473.204,271.752,447.803,270.1,481.164,108.743,837.484,424.695,-138.5,21.8917,537.961,187.244,547.07,348.65,273.603,-45.4132,58.4062,-193.677,463.216,436.41,275.647,785.816,817.91,438.877,479.687,847.147,417.944,394.432,45.3539,821.286,582.35,722.211,332.877,514.42,169.579,1179.28,153.545,29.9994,136.611,485.087,623.561,863.382,895.72,137.642,334.893,65.5138,484.054,-187.461,231.299,293.302,502.167,1059.44,189.942,635.24,24.5454,141.302,395.436,-130.318,265.789,305.361,620.62,220.173,26.4161,80.1742,188.749,362.617,664.793,-42.1903,403.017,69.2864,508.939,507.834,225.29,485.3,-142.876,189.986,515.516,746.875,424.054,323.793,200.426,149.656,388.757,436.416,976.003,-17.6891,529.404,588.921,568.024,347.708,255.983,634.953,-324.74,423.867,261.139,532.64,475.458
2.52535,236.367,-11.3472,294.941,-73.0653,206.883,202.604,-87.3717,515.103,370.84,79.5978,-212.03,207.482,275.758,12.8151,-153.812,727.137,212.632,276.213,699.346,-64.1588,773.307,1072.18,173.293,203.718,518.836,289.869,1120.81,397.992,749.703,431.271,39.3005,633.272,281.998,500.586,391.522,459.446,290.005,421.672,122.095,808.064,301.375,-86.4917,25.0377,525.414,223.584,691.342,468.16,336.414,-56.3481,-59.567,-153.386,409.358,496.421,294.836,834.101,905.167,539.466,524.733,927.69,472.364,471.998,62.0323,990.299,594.586,672.528,482.84,498.74,231.9,1243.23,223.101,50.9974,110.938,521.824,674.184,936.452,1005.17,288.795,284.92,46.3879,589.33,-113.753,295.721,332.303,448.545,1023.04,238.817,668.785,136.077,279.273,356.215,-171.565,310.035,263.009,664.834,406.473,117.919,128.71,232.404,529.362,813.19,40.0837,485.283,103.24,741.668,603.896,269.617,532.84,-130.095,144.698,623.641,906.244,497.872,420.854,177.159,232.079,377.621,318.492,1050.08,-16.2945,616.682,627.592,686.355,421.418,353.19,626.175,-253.11,504.585,456.149,653.823,465.048
2.5335,221.951,-80.5844,199.177,-85.4625,240.329,190.377,-102.978,604.869,413.743,179.123,-113.828,173.384,195.384,158.87,-58.2434,715.588,203.824,236.035,666.596,-3.82166,872.685,1097.94,348.586,179.479,568.893,188.606,1123.88,443.441,754.016,503.982,171.271,583.731,356.301,437.602,552.074,490.96,400.906,362.181,98.2272,778.644,178.054,72.84,-9.56799,448.41,259.923,785.704,614.727,373.956,-42.2144,-125.259,-60.5234,413.116,500.588,419.286,882.385,939.163,583.99,603.564,1042.37,561.424,491.974,78.7109,1083.2,551.672,552.225,590.793,483.059,294.22,1232.42,336.841,115.463,63.2371,631.92,645.616,985.883,1132.95,463.814,240.91,208.298,670.649,9.3313,360.143,371.304,394.923,1033.47,264.099,624.262,224.408,373.103,271.528,-134.246,354.28,294.665,663.438,691.021,252.064,217.543,250.504,613.092,907.052,122.358,567.549,227.306,889.406,650.627,362.715,604.786,12.6335,159.525,784.705,1065.61,622.878,542.63,153.891,314.501,417.543,352.694,1074.67,-14.8999,678.875,616.806,656.676,495.128,407.99,701.88,-139.786,585.303,569.878,751.117,454.639
2.54164,207.535,-149.822,103.412,-97.8596,273.775,89.353,-118.584,694.635,456.646,278.649,-15.6263,139.286,115.01,304.924,37.3251,704.039,195.017,195.856,633.846,56.5155,972.064,1123.71,523.879,155.24,618.951,87.3429,1126.95,403.6,758.329,576.692,303.241,534.191,430.604,374.617,712.626,522.473,511.807,302.689,74.3599,749.224,54.7327,232.172,-44.1736,371.406,296.262,880.066,761.295,411.498,-28.0805,-190.951,32.3389,416.875,504.755,543.735,930.67,973.158,628.513,682.395,1157.05,650.485,511.951,95.3894,1176.09,508.758,431.923,698.745,467.379,356.541,1221.62,450.58,179.928,15.5356,742.016,617.049,1035.31,1260.73,638.833,196.9,370.209,751.969,132.415,424.565,410.305,341.302,1043.89,289.381,579.739,312.74,466.932,186.84,-96.927,398.526,326.321,662.043,975.569,386.209,306.376,268.605,696.821,900.236,204.632,649.814,401.088,1037.14,697.357,455.814,676.731,155.362,174.353,945.768,1224.98,747.885,664.406,130.624,396.924,457.465,386.896,1099.25,-13.5053,741.068,606.019,626.997,568.838,462.789,777.585,-26.4618,666.021,683.608,848.412,444.23
2.54979,115.924,-27.0409,178.809,-159.959,180.85,11.4534,-114.774,740.257,465.997,408.119,104.359,95.3534,151.98,381.604,41.9382,707.127,251.687,118.979,532.913,179.212,958.954,1067.77,629.926,166.555,584.02,90.6953,1013.5,400.074,637.097,659.954,365.417,468.505,552.06,289.848,741.062,437.868,612.958,239.286,35.7601,735.774,123.666,383.305,-28.4438,317.902,335.853,919.526,806.957,456.936,126.543,-234.859,157.401,528.666,486.583,656.855,919.076,1051.26,642.727,696.471,1229.06,643.561,548.844,98.9867,1207.14,492.73,325.744,836.018,484.013,361.828,1238.85,496.203,183.72,69.7196,840.192,595.411,1060.62,1355.67,793.466,210.286,580.979,873.965,329.561,549.763,506.693,392.479,1093.33,363.077,627.434,419.196,477.536,285.203,-2.15674,340.459,408.858,562.3,1138.18,469.494,377.159,231.605,722.439,829.445,380.555,800.827,600.246,1028.71,757.705,657.633,754.906,281.58,235.341,976.208,1297.29,838.898,701.221,117.888,580.545,518.927,553.151,1154.77,109.835,769.29,575.14,598.86,646.318,503.275,865.963,91.2925,715.363,826.293,829.625,438.203
2.55793,24.3131,95.7397,254.206,-222.059,87.9253,-66.4464,-110.964,785.879,475.348,537.589,224.345,51.4211,188.951,458.284,46.5515,710.214,399.457,42.1027,431.981,301.908,945.844,1011.83,735.972,177.871,549.09,94.0476,900.059,396.548,515.865,743.217,427.592,402.819,673.517,205.079,769.497,353.263,714.109,175.882,-2.8396,722.324,192.599,534.438,-12.714,264.398,375.444,958.987,852.618,502.375,281.166,-278.767,282.463,640.457,468.412,769.974,907.483,1129.36,656.94,710.548,1301.07,636.637,585.738,102.584,1238.19,476.702,219.565,973.29,500.647,367.116,1256.08,541.825,187.512,123.904,938.367,573.773,1085.92,1352.84,948.099,319.084,791.749,995.96,526.708,674.961,603.08,443.656,1142.77,436.773,675.128,525.653,488.141,383.566,92.6135,282.392,491.396,462.558,1300.8,552.779,447.942,194.605,748.057,758.655,556.479,951.841,749.688,1020.28,818.053,859.453,833.08,407.799,296.329,1006.65,1369.61,929.912,738.037,105.151,764.167,580.389,719.407,1210.29,233.175,797.512,544.262,570.722,723.798,543.762,954.341,209.047,764.705,968.979,810.838,432.177
2.56608,-170.84,142.285,376.02,-240.384,67.9944,-96.2478,-107.155,788.693,484.7,624.153,299.836,7.48889,269.839,458.937,96.8805,757.21,602.265,127.205,437.851,499.623,932.734,978.299,770.539,264.038,440.258,168.326,786.615,345.046,394.633,826.479,489.767,406.951,701.501,159.038,757.151,228.916,776.262,200.114,-78.6578,708.873,261.532,625.947,58.9442,331.75,383.818,908.608,808.084,522.544,385.652,-322.675,439.068,786.818,528.423,801.224,770.802,1154.21,671.153,765.448,1247.91,548.885,588.077,139.669,1149.63,427.583,212.255,1040.54,560.368,265.942,1273.31,543.264,191.304,280.891,1036.54,599.649,1063.94,1323.53,1055,421.918,977.832,1117.96,723.854,800.159,649.836,607.153,1215.62,534.062,722.823,585.708,498.745,527.396,265.95,297.733,618.338,438.833,1280.95,564.995,451.562,183.159,823.485,687.865,732.402,1128.24,737.55,1011.85,829.069,1103.95,964.132,482.891,400.258,1037.09,1441.92,969.737,659.514,244.065,947.788,692.909,860.308,1216.32,356.515,825.734,562.84,690.595,801.277,558.803,958.235,418.529,733.076,1136.05,839.827,475.651
2.57422,-365.994,188.83,497.833,-258.709,48.0636,-37.2521,-103.345,791.508,494.051,710.718,375.327,-36.4434,350.727,459.591,147.209,804.206,805.074,212.307,443.722,697.338,919.624,944.77,805.107,350.206,331.425,242.604,673.172,293.545,273.402,909.742,551.942,411.083,729.485,112.998,744.805,104.569,838.415,224.345,-154.476,695.423,330.466,717.456,130.602,528.016,392.191,858.23,763.55,542.713,490.138,-366.583,595.673,933.18,588.435,832.474,634.123,1179.05,685.367,887.917,1194.75,461.132,590.417,176.754,1061.06,378.465,204.945,1107.8,620.089,164.767,1290.53,544.702,195.097,437.878,1134.72,625.525,1041.96,1294.22,1161.9,524.753,1163.92,1239.95,921,925.357,696.592,770.651,1288.47,631.351,770.518,645.764,509.349,671.225,439.286,313.074,745.281,415.107,1261.1,577.21,455.183,171.713,898.913,617.075,908.326,1304.63,625.979,1003.41,840.085,1348.44,1192.81,557.983,504.186,1067.53,1514.23,1009.56,580.99,382.978,1131.41,805.429,1001.21,1222.34,479.855,853.956,581.419,810.467,878.757,573.845,962.13,628.011,701.446,1303.12,868.816,519.126
2.58237,-428.945,114.352,549.538,-227.787,90.1777,101.753,22.3796,670.807,576.399,719.07,406.323,-34.9507,517.622,399.898,316.113,800.89,959.011,305.232,482.968,802.217,873.739,955.596,802.147,512.16,310.813,323.088,582.049,243.82,255.455,898.036,525.769,526.05,685.696,208.962,833.564,83.3015,890.006,304.914,-225.642,700.223,358.202,674.811,319.011,711.524,446.091,775.41,689.139,558.671,408.175,-307.563,677.364,1014.72,654.031,888.942,509.525,1125.33,676.103,1007.57,1037.04,535.037,468.938,275.932,971.822,305.908,310.627,1100.66,686.093,181.461,1212.45,564.55,290.351,586.604,1180.62,700.895,1122.42,1299.53,1230.52,586.839,1246.11,1303.55,1003.97,999.582,706.124,894.034,1329.62,684.403,826.995,682.136,579.729,683.391,600.837,461.01,916.629,621.332,1146.08,589.425,388.282,293.36,1073.96,665.317,972.082,1380.03,449.154,1076.78,945.14,1576.68,1432.16,734.795,653.201,1110.14,1558.73,1042.99,532.846,688.812,1321.39,961.028,1010.59,1092.26,615.648,922.942,603.089,1024.9,967.007,563.442,978.696,806.743,701.193,1473.74,888.847,617.258
2.59051,-491.897,39.8735,601.243,-196.866,132.292,240.759,148.104,550.107,658.747,727.422,437.319,-33.458,684.517,340.205,485.017,797.573,1112.95,398.157,522.215,907.096,827.854,966.422,799.187,674.115,290.202,403.572,490.925,194.095,237.508,886.329,499.596,641.017,641.907,304.926,922.323,62.0337,941.597,385.483,-296.808,705.023,385.937,632.166,507.419,895.032,499.99,692.59,614.727,574.629,326.212,-248.542,759.055,1096.26,719.626,945.41,384.927,1071.61,666.839,1127.22,879.328,608.943,347.46,375.109,882.58,233.35,416.309,1093.52,752.097,198.155,1134.36,584.399,385.606,735.331,1226.53,776.265,1202.88,1304.85,1299.13,648.925,1328.3,1367.16,1086.93,1073.81,715.656,1017.42,1370.77,737.456,883.473,718.507,650.108,695.557,762.388,608.945,1087.98,827.558,1031.05,601.64,321.382,415.008,1249.01,814.239,1035.84,1455.42,272.329,1150.15,1050.19,1707.37,1573.89,911.608,802.216,1152.76,1603.22,1076.41,484.702,994.645,1511.37,1116.63,1019.96,962.18,751.443,991.929,624.759,1239.33,1055.26,553.038,995.263,985.476,700.94,1644.37,908.879,715.39
2.59866,-421.723,-34.6049,606.531,-122.169,152.508,390.864,273.828,472.213,697.57,692.869,423.82,42.9625,778.214,257.704,653.921,794.258,1151.11,417.456,561.461,966.964,781.969,1081.83,839.115,761.218,313.931,484.056,528.368,187.016,262.3,874.623,544.101,714.094,638.178,465.438,1011.08,133.495,993.188,466.052,-298.189,709.824,413.673,553.746,695.828,936.199,553.889,639.716,486.199,742.201,294.386,-67.5317,746.117,1143.24,751.715,1019.42,385.416,1177.67,691.214,1187.76,824.033,786.771,283.571,474.286,793.337,348.305,521.991,1086.38,746.291,321.311,1005.82,648.431,582.285,810.626,1052.36,899.15,1259.7,1285.72,1367.75,663.305,1410.49,1430.76,1087.61,1195.08,774.82,1140.8,1308.53,837.693,986.791,832.214,720.487,684.989,971.079,712.835,1096.5,988.173,1070.42,684.925,321.645,587.764,1473.86,1023.99,1014.94,1446.19,149.364,1172.53,1105.92,1746.62,1630.2,1107.59,914.732,1136.08,1647.71,1161.03,551.898,1216.23,1616.57,1153.09,1029.34,782.605,887.237,1060.92,695.886,1427.04,1195.21,548.996,961.139,1122.51,749.27,1733.71,905.022,856.835
2.6068,-351.548,-109.083,611.82,-47.4731,172.724,452.172,399.553,394.319,736.392,658.316,410.321,119.383,871.912,175.203,822.825,790.942,1098.18,436.754,600.708,1026.83,736.084,1197.25,879.043,848.321,337.661,564.54,565.811,179.936,287.091,862.917,588.607,787.171,634.448,625.95,1099.84,204.957,1044.78,546.621,-225.133,714.624,441.409,475.326,884.236,977.365,607.788,586.842,357.67,909.774,262.56,113.479,733.18,1190.21,783.804,1093.43,385.904,1283.74,715.589,1180.72,768.737,964.599,219.682,573.463,704.094,463.259,627.673,1079.25,740.484,444.467,966.982,712.464,778.964,885.921,878.189,1022.03,1316.51,1266.59,1436.36,677.685,1492.69,1494.36,1088.28,1316.36,833.984,1264.18,1246.28,937.931,1090.11,945.921,790.867,674.422,1179.77,816.725,1105.03,1148.79,1109.78,768.211,321.907,760.52,1698.72,1233.74,994.039,1436.97,125.833,1194.91,1161.64,1785.87,1686.51,1303.58,924.192,1119.4,1692.21,1245.64,619.094,1437.81,1721.78,1189.56,1038.71,603.03,1023.03,1129.9,767.013,1516.08,1335.15,544.954,927.016,1259.55,797.6,1823.06,901.165,998.281
2.61495,-299.582,-55.4803,630.707,25.0857,267.359,417.486,420.719,318.877,619.925,609.098,388.131,177.511,835.628,197.417,893.631,835.45,1058.24,388.896,715.11,1048.99,707.523,1307.96,825.825,848.672,364.133,607.178,704.421,146.397,297.359,834.998,713.813,826.198,678.967,679.706,1017.24,275.928,1060.52,713.139,-63.3682,681.877,491.189,487.694,966.512,929.904,679.857,579.512,316.73,1045.76,251.805,295.238,711.782,1328.85,801.714,1060.7,493.978,1419.6,841.32,1182.08,829.678,1093.76,279.432,707.415,647.473,618.973,689.328,1102.6,756.557,515.877,996.213,805.722,908.97,931.93,785.115,1220.6,1342.99,1175.47,1555.2,693.556,1523.19,1488.37,1103.97,1484.9,887.881,1324.13,1185.35,1099.36,1116.34,1090.65,891.306,756.327,1351.39,851.222,993.355,1184.93,1129.96,824.817,500.911,962.623,1907.36,1366.7,931.242,1403.76,260.288,1201.88,1227.64,1740.94,1673.71,1484.72,888.465,1086.91,1792.72,1279.34,739.26,1495.41,1758.97,1270.77,1205.99,554.922,1154.93,1225.51,836.144,1502.94,1499.91,598.362,926.719,1375.35,888.787,1798.2,985.613,1141.95
