2H chemical shift (ppm),FA_20240105_2H_yeast_1.6.ser#1,FA_20240105_2H_yeast_1.6.ser#2,FA_20240105_2H_yeast_1.6.ser#3,FA_20240105_2H_yeast_1.6.ser#4,FA_20240105_2H_yeast_1.6.ser#5,FA_20240105_2H_yeast_1.6.ser#6,FA_20240105_2H_yeast_1.6.ser#7,FA_20240105_2H_yeast_1.6.ser#8,FA_20240105_2H_yeast_1.6.ser#9,FA_20240105_2H_yeast_1.6.ser#10,FA_20240105_2H_yeast_1.6.ser#11,FA_20240105_2H_yeast_1.6.ser#12,FA_20240105_2H_yeast_1.6.ser#13,FA_20240105_2H_yeast_1.6.ser#14,FA_20240105_2H_yeast_1.6.ser#15,FA_20240105_2H_yeast_1.6.ser#16,FA_20240105_2H_yeast_1.6.ser#17,FA_20240105_2H_yeast_1.6.ser#18,FA_20240105_2H_yeast_1.6.ser#19,FA_20240105_2H_yeast_1.6.ser#20,FA_20240105_2H_yeast_1.6.ser#21,FA_20240105_2H_yeast_1.6.ser#22,FA_20240105_2H_yeast_1.6.ser#23,FA_20240105_2H_yeast_1.6.ser#24,FA_20240105_2H_yeast_1.6.ser#25,FA_20240105_2H_yeast_1.6.ser#26,FA_20240105_2H_yeast_1.6.ser#27,FA_20240105_2H_yeast_1.6.ser#28,FA_20240105_2H_yeast_1.6.ser#29,FA_20240105_2H_yeast_1.6.ser#30,FA_20240105_2H_yeast_1.6.ser#31,FA_20240105_2H_yeast_1.6.ser#32,FA_20240105_2H_yeast_1.6.ser#33,FA_20240105_2H_yeast_1.6.ser#34,FA_20240105_2H_yeast_1.6.ser#35,FA_20240105_2H_yeast_1.6.ser#36,FA_20240105_2H_yeast_1.6.ser#37,FA_20240105_2H_yeast_1.6.ser#38,FA_20240105_2H_yeast_1.6.ser#39,FA_20240105_2H_yeast_1.6.ser#40,FA_20240105_2H_yeast_1.6.ser#41,FA_20240105_2H_yeast_1.6.ser#42,FA_20240105_2H_yeast_1.6.ser#43,FA_20240105_2H_yeast_1.6.ser#44,FA_20240105_2H_yeast_1.6.ser#45,FA_20240105_2H_yeast_1.6.ser#46,FA_20240105_2H_yeast_1.6.ser#47,FA_20240105_2H_yeast_1.6.ser#48,FA_20240105_2H_yeast_1.6.ser#49,FA_20240105_2H_yeast_1.6.ser#50,FA_20240105_2H_yeast_1.6.ser#51,FA_20240105_2H_yeast_1.6.ser#52,FA_20240105_2H_yeast_1.6.ser#53,FA_20240105_2H_yeast_1.6.ser#54,FA_20240105_2H_yeast_1.6.ser#55,FA_20240105_2H_yeast_1.6.ser#56,FA_20240105_2H_yeast_1.6.ser#57,FA_20240105_2H_yeast_1.6.ser#58,FA_20240105_2H_yeast_1.6.ser#59,FA_20240105_2H_yeast_1.6.ser#60,FA_20240105_2H_yeast_1.6.ser#61,FA_20240105_2H_yeast_1.6.ser#62,FA_20240105_2H_yeast_1.6.ser#63,FA_20240105_2H_yeast_1.6.ser#64,FA_20240105_2H_yeast_1.6.ser#65,FA_20240105_2H_yeast_1.6.ser#66,FA_20240105_2H_yeast_1.6.ser#67,FA_20240105_2H_yeast_1.6.ser#68,FA_20240105_2H_yeast_1.6.ser#69,FA_20240105_2H_yeast_1.6.ser#70,FA_20240105_2H_yeast_1.6.ser#71,FA_20240105_2H_yeast_1.6.ser#72,FA_20240105_2H_yeast_1.6.ser#73,FA_20240105_2H_yeast_1.6.ser#74,FA_20240105_2H_yeast_1.6.ser#75,FA_20240105_2H_yeast_1.6.ser#76,FA_20240105_2H_yeast_1.6.ser#77,FA_20240105_2H_yeast_1.6.ser#78,FA_20240105_2H_yeast_1.6.ser#79,FA_20240105_2H_yeast_1.6.ser#80,FA_20240105_2H_yeast_1.6.ser#81,FA_20240105_2H_yeast_1.6.ser#82,FA_20240105_2H_yeast_1.6.ser#83,FA_20240105_2H_yeast_1.6.ser#84,FA_20240105_2H_yeast_1.6.ser#85,FA_20240105_2H_yeast_1.6.ser#86,FA_20240105_2H_yeast_1.6.ser#87,FA_20240105_2H_yeast_1.6.ser#88,FA_20240105_2H_yeast_1.6.ser#89,FA_20240105_2H_yeast_1.6.ser#90,FA_20240105_2H_yeast_1.6.ser#91,FA_20240105_2H_yeast_1.6.ser#92,FA_20240105_2H_yeast_1.6.ser#93,FA_20240105_2H_yeast_1.6.ser#94,FA_20240105_2H_yeast_1.6.ser#95,FA_20240105_2H_yeast_1.6.ser#96,FA_20240105_2H_yeast_1.6.ser#97,FA_20240105_2H_yeast_1.6.ser#98,FA_20240105_2H_yeast_1.6.ser#99,FA_20240105_2H_yeast_1.6.ser#100,FA_20240105_2H_yeast_1.6.ser#101,FA_20240105_2H_yeast_1.6.ser#102,FA_20240105_2H_yeast_1.6.ser#103,FA_20240105_2H_yeast_1.6.ser#104,FA_20240105_2H_yeast_1.6.ser#105,FA_20240105_2H_yeast_1.6.ser#106,FA_20240105_2H_yeast_1.6.ser#107,FA_20240105_2H_yeast_1.6.ser#108,FA_20240105_2H_yeast_1.6.ser#109,FA_20240105_2H_yeast_1.6.ser#110,FA_20240105_2H_yeast_1.6.ser#111,FA_20240105_2H_yeast_1.6.ser#112,FA_20240105_2H_yeast_1.6.ser#113,FA_20240105_2H_yeast_1.6.ser#114,FA_20240105_2H_yeast_1.6.ser#115,FA_20240105_2H_yeast_1.6.ser#116,FA_20240105_2H_yeast_1.6.ser#117,FA_20240105_2H_yeast_1.6.ser#118,FA_20240105_2H_yeast_1.6.ser#119,FA_20240105_2H_yeast_1.6.ser#120,FA_20240105_2H_yeast_1.6.ser#121,FA_20240105_2H_yeast_1.6.ser#122,FA_20240105_2H_yeast_1.6.ser#123,FA_20240105_2H_yeast_1.6.ser#124,FA_20240105_2H_yeast_1.6.ser#125,FA_20240105_2H_yeast_1.6.ser#126,FA_20240105_2H_yeast_1.6.ser#127,FA_20240105_2H_yeast_1.6.ser#128,FA_20240105_2H_yeast_1.6.ser#129,FA_20240105_2H_yeast_1.6.ser#130,FA_20240105_2H_yeast_1.6.ser#131,FA_20240105_2H_yeast_1.6.ser#132,FA_20240105_2H_yeast_1.6.ser#133,FA_20240105_2H_yeast_1.6.ser#134,FA_20240105_2H_yeast_1.6.ser#135,FA_20240105_2H_yeast_1.6.ser#136,FA_20240105_2H_yeast_1.6.ser#137,FA_20240105_2H_yeast_1.6.ser#138,FA_20240105_2H_yeast_1.6.ser#139,FA_20240105_2H_yeast_1.6.ser#140,FA_20240105_2H_yeast_1.6.ser#141,FA_20240105_2H_yeast_1.6.ser#142,FA_20240105_2H_yeast_1.6.ser#143,FA_20240105_2H_yeast_1.6.ser#144,FA_20240105_2H_yeast_1.6.ser#145,FA_20240105_2H_yeast_1.6.ser#146,FA_20240105_2H_yeast_1.6.ser#147,FA_20240105_2H_yeast_1.6.ser#148,FA_20240105_2H_yeast_1.6.ser#149,FA_20240105_2H_yeast_1.6.ser#150,FA_20240105_2H_yeast_1.6.ser#151,FA_20240105_2H_yeast_1.6.ser#152,FA_20240105_2H_yeast_1.6.ser#153,FA_20240105_2H_yeast_1.6.ser#154,FA_20240105_2H_yeast_1.6.ser#155,FA_20240105_2H_yeast_1.6.ser#156,FA_20240105_2H_yeast_1.6.ser#157,FA_20240105_2H_yeast_1.6.ser#158,FA_20240105_2H_yeast_1.6.ser#159,FA_20240105_2H_yeast_1.6.ser#160,FA_20240105_2H_yeast_1.6.ser#161,FA_20240105_2H_yeast_1.6.ser#162,FA_20240105_2H_yeast_1.6.ser#163,FA_20240105_2H_yeast_1.6.ser#164,FA_20240105_2H_yeast_1.6.ser#165,FA_20240105_2H_yeast_1.6.ser#166,FA_20240105_2H_yeast_1.6.ser#167,FA_20240105_2H_yeast_1.6.ser#168,FA_20240105_2H_yeast_1.6.ser#169,FA_20240105_2H_yeast_1.6.ser#170,FA_20240105_2H_yeast_1.6.ser#171,FA_20240105_2H_yeast_1.6.ser#172,FA_20240105_2H_yeast_1.6.ser#173,FA_20240105_2H_yeast_1.6.ser#174,FA_20240105_2H_yeast_1.6.ser#175,FA_20240105_2H_yeast_1.6.ser#176,FA_20240105_2H_yeast_1.6.ser#177,FA_20240105_2H_yeast_1.6.ser#178,FA_20240105_2H_yeast_1.6.ser#179,FA_20240105_2H_yeast_1.6.ser#180
-0.488357,-34.9845,457.063,13.1127,123.856,67.9104,651.878,74.6776,-91.7101,-92.8942,571.065,39.4677,-243.044,498.349,312.247,29.1512,61.1657,534.787,-251.162,-208.969,-68.5038,62.7902,117.392,702.339,206.681,231.729,-370.699,354.981,165.821,526.592,576.125,-654.088,-638.538,361.407,-226.44,460.895,-430.062,-356.91,276.48,-38.8591,-111.892,649.297,188.01,34.4753,358.938,138.338,484.187,-84.0805,206.692,363.843,-177.913,591.879,574.352,96.1466,-215.928,284.055,-271.933,327.213,543.275,-304.096,216.366,644.518,425.247,524.835,-141.729,126.5,236.477,1074.69,660.746,473.592,-257.899,-203.452,226.916,207.438,295.385,486.061,-23.4418,-129.104,91.6009,418.741,804.026,-31.675,-318.935,282.462,18.8015,423.434,201.823,-498.604,50.8201,610.767,686.696,167.921,317.197,-98.3025,-133.781,76.4175,359.579,320.049,684.898,119.486,186.914,-127.816,521.091,345.318,-271.092,220.25,264.368,351.561,-219.457,-22.7459,213.073,96.708,-70.1842,111.327,187.469,-125.363,-358.243,-455.954,300.452,-129.586,-133.446,-86.6655,-33.5368,118.703,227.977,-75.8271,-14.7268,-25.8666,-0.489755,-496.243,428.608,30.4401,195.048,57.9489,527.972,28.3757,110.998,-47.9269,-27.0145,309.379,80.8287,137.72,295.091,40.1893,407.125,286.205,-61.4083,520.596,-296.064,454.498,-437.042,-306.682,427.345,81.6575,-31.857,496.2,659.341,426.429,233.211,91.6,318.969,352.963,-117.89,417.624,33.8428,8.47411,247.421,13.6008,-238.782,130.236,-17.4486,-66.7764,-22.8211,-19.1828,-29.1791,97.997,268.86,197.6,-169.183,-332.977,476.244
-0.480212,-7.74176,569.03,91.7972,153.542,90.7465,713.555,99.3765,39.4904,-165.389,513.031,-41.7956,-253.87,643.858,275.019,-11.7743,16.0299,534.315,-317.177,-171.162,-3.31646,26.4344,20.8135,734.622,99.4075,142.779,-312.898,317.881,199.276,598.111,575.495,-621.278,-491.241,328.804,-192.272,388.121,-444.046,-403.598,309.153,47.9063,-111.45,570.716,189.262,-2.74296,392.612,184.115,390.137,4.37637,192.553,383.034,-230.998,379.256,626.52,185.659,-210.642,190.891,-199.834,307.046,463.162,-216.121,107.868,603.883,481.919,367.371,-178.21,121.812,187.275,1117.67,603.777,447.661,-273.952,-189.892,288.621,285.81,363.191,407.947,92.2368,-85.5392,102.076,433.482,621.203,73.6416,-335.362,296.547,113.734,351.658,109.135,-609.85,154.914,609.096,666.159,129.039,207.321,-155.942,-122.628,44.595,270.5,296.329,584.174,97.1174,221.66,-103.785,509.061,240.064,-301.269,62.22,188.756,356.702,-224.362,94.4739,188.159,127.36,-68.7266,4.44324,123.168,-77.0042,-366.252,-465.48,312.848,-77.0754,-128.559,-185.46,-80.5367,192.147,246.229,-7.98014,-50.8629,36.4327,90.3248,-522.578,420.129,120.248,134.93,74.0664,507.043,26.3334,137.023,-174.688,-46.7664,285.983,66.5026,114.481,175.024,55.5781,353.32,163.992,-108.856,660.561,-224.658,344.153,-434.958,-383.78,474.808,29.945,-42.7859,457.924,667.553,304.47,205.749,113.014,249.193,349.345,-137.118,277.806,68.3128,-0.78333,319.682,91.5319,-337.491,35.0798,-54.1382,-220.346,29.703,-16.5697,-2.37643,59.8103,300.119,229.205,-193.549,-288.997,371.606
-0.472067,14.9498,646.005,103.164,146.338,132.13,706.045,82.0997,230.107,-246.695,481.593,-127.05,-210.354,690.414,182.964,-26.8781,-0.410199,527.403,-320.371,-157.495,46.386,23.5054,-88.2127,752.53,-20.1353,48.9665,-160.594,250.014,273.301,647,530.662,-578.216,-313.543,381.73,-144.148,304.072,-420.769,-429.48,302.217,121.804,-68.1183,534.195,209.015,-35.5796,422.102,188.499,292.382,36.3769,172.214,345.633,-249.27,210.987,652.533,228.376,-174.225,100.568,-144.794,280.414,355.999,-163.605,38.5849,465.011,493.758,193.855,-205.765,171.454,142.225,1054.48,489.682,403.131,-276.173,-201.395,309.089,292.306,377.16,308.179,170.595,-18.7709,176.069,475.294,411.378,211.685,-263.839,289.194,206.957,225.657,-8.27701,-666.358,264.88,554.376,631.186,123.459,88.8261,-217.072,-92.718,28.6359,173.114,253.346,496.85,66.2022,169.932,-76.1188,445.149,150.596,-353.985,-47.8025,100.904,331.716,-234.625,158.422,162.765,173.317,-101.199,-76.1051,89.3829,-14.8983,-313.599,-438.495,335.199,1.91476,-115.601,-308.226,-113.843,253.056,238.411,51.001,-84.6381,75.4874,187.271,-559.692,336.978,247.741,47.4759,142.49,469.709,68.8893,206.031,-261.596,-53.5877,265.226,70.5541,94.7071,50.9042,1.6426,290.343,125.248,-53.9873,710.011,-108.374,207.549,-452.039,-426.139,516.224,39.467,-42.7619,382.505,632.845,139.859,187.989,118.885,163.019,348.611,-185.326,189.416,63.3303,24.3354,397.266,195.068,-415.576,40.0544,-52.3451,-302.308,50.7761,-6.83753,9.84802,31.1767,251.967,249.664,-191.189,-286.143,251.512
-0.463922,51.3195,697.63,75.5808,157.921,189.626,672.127,9.35394,390.884,-328.971,477.361,-197.479,-117.925,663.986,64.8232,-41.4596,1.18236,547.449,-290.053,-181.689,52.7271,52.1174,-158.684,788.076,-115.824,-11.3204,2.05675,191.807,373.811,670.66,468.264,-558.632,-189.462,499.128,-66.4853,225.009,-407.525,-397.663,264.459,192.727,4.45408,494.23,202.406,-44.1793,449.078,109.816,226.411,-42.309,137.249,271.14,-270.012,113.998,698.002,244.374,-94.892,27.3967,-140.765,277.222,240.221,-128.575,5.9521,281.167,478.075,21.514,-238.66,238.378,101.458,915.273,338.154,346.237,-270.36,-210.362,253.776,237.875,371.163,184.294,164.175,43.703,288.236,585.429,253.867,328.755,-107.393,259.509,233.051,27.3186,-107.257,-619.109,349.309,466.551,562.025,183.815,-16.1564,-246.775,-65.7009,51.987,97.0884,187.729,414.701,70.7117,72.2804,-72.0952,346.011,92.3706,-390.457,-118.623,31.8039,275.26,-236.474,134.908,102.156,195.741,-147.736,-111.715,108.734,27.8872,-219.387,-360.434,384.454,100.703,-85.3616,-449.128,-142.776,296.774,232.75,41.2628,-102.254,82.2338,228.26,-566.68,227.332,401.838,-34.2096,241.261,414.067,152.247,282.005,-252.256,-2.97853,252.871,62.31,73.4534,-58.987,-115.872,263.411,140.119,92.9556,687.748,38.2567,82.8061,-468.188,-401.272,544.123,131.625,-38.5351,302.578,605.371,-23.2,190.616,112.556,120.163,361.402,-203.561,121.386,50.0547,69.406,460.1,285.81,-427.121,101.237,-20.0325,-306.177,95.2422,10.9917,12.9989,22.4418,168.353,276.806,-201.287,-301.803,120.026
-0.455777,76.9983,776.298,75.54,224.065,234.859,666.062,-109.023,448.209,-383.366,454.182,-229.899,-19.2422,592.157,-46.7696,-56.1169,9.69013,593.947,-270.428,-217.773,35.0959,80.2901,-180.904,848.65,-159.68,3.12705,113.655,154.944,457.493,670.067,427.631,-554.527,-140.587,630.494,10.9597,167.442,-440.752,-325.883,206.205,275.782,49.0912,425.809,141.136,15.3994,455.397,-31.0956,168.826,-192.15,107.271,194.856,-308.611,80.7508,749.601,263.136,6.62498,-13.6324,-133.158,299.337,109.537,-75.6092,16.7784,118.133,435.209,-115.47,-266.116,286.479,86.1349,762.398,216.057,279.421,-245.441,-222.407,162.977,152.191,382.411,36.0785,104.663,101.824,354.548,691.728,173.781,376.618,83.3931,246.398,184.414,-161.938,-141.054,-485.525,379.755,349.948,457.148,304.459,-77.8584,-205.115,-10.8555,91.3906,57.082,126.561,362.723,138.128,1.69793,-93.6783,239.016,52.611,-388.448,-157.845,6.74299,205.116,-220.745,46.4706,12.0136,163.054,-184.572,-129.987,171.585,27.1112,-100.436,-245.752,442.839,222.527,-47.2679,-569.11,-141.372,340.181,270.342,-9.32568,-117.649,87.6124,197.318,-494.305,152.917,529.139,-73.4812,349.572,359.494,225.168,335.161,-157.037,103.624,225.454,25.6428,61.7501,-143.007,-256.024,271.929,176.982,247.558,637.795,186.398,4.15015,-479.537,-297.413,557.723,255.604,-12.795,275.852,578.976,-143.838,203.783,112.796,169.256,366.325,-139.019,32.8778,26.7462,121.392,521.033,311.795,-394.237,168.769,15.7801,-251.153,190.924,31.7052,16.2154,30.2747,96.7864,337.549,-210.52,-308.943,12.9615
-0.447632,69.6823,899.157,105.931,342.798,263.145,691.355,-207.194,393.353,-397.338,389.633,-210.743,24.5336,466.915,-138.564,-46.0589,2.69266,602.715,-261.769,-237.258,31.6499,87.5981,-165.35,915.622,-149.585,71.736,155.127,151.413,484.422,631.034,405.134,-549.375,-102.842,769.008,58.6307,128.187,-488.102,-226.765,139.054,356.936,34.0444,355.15,46.0149,126.795,432.878,-148.992,95.0238,-340.268,73.6116,145.161,-317.356,100.419,758.237,287.863,98.6577,-17.2063,-74.4596,297.76,-31.9545,-31.0183,90.7199,13.1878,366.684,-188.261,-281.285,337.255,112.339,635.333,152.796,200.57,-220.264,-262.061,85.8703,57.0869,384.626,-89.4322,39.4419,181.885,322.218,722.729,146.233,329.726,224.447,299.808,114.508,-233.685,-85.0046,-337.76,345.251,220.716,364.314,453.136,-83.2648,-110.919,76.6938,99.1126,27.8633,108.264,350.965,208.932,-31.5643,-127.099,155.814,31.6892,-355.052,-171.508,24.6786,142.16,-198.092,-95.4935,-60.8897,102.714,-221.954,-164.933,243.883,-5.24188,-2.50069,-125.964,477.496,348.898,16.4905,-644.054,-115.297,377.057,347.877,-45.3948,-134.861,120.503,120.211,-347.023,138.866,583.278,-73.3941,442.293,310.938,236.6,366.34,-27.2521,230.434,148.6,-34.7781,81.7298,-218.564,-381.307,280.425,208.071,370.967,551.673,322.302,-22.3547,-491.329,-151.053,538.035,355.384,35.9217,309.241,510.582,-219.731,215.547,144.033,277.902,360.873,4.3183,-56.2729,1.27657,165.904,581.89,263.479,-374.822,206.678,16.8652,-179.196,312.681,25.1671,21.0011,55.2923,47.3387,405.194,-196.477,-285.151,-27.5422
-0.439487,63.0303,1006.6,119.735,473.559,303.353,719.58,-205.476,295.492,-404.081,309.943,-135.711,-5.29103,294.421,-221.599,-4.46767,-15.0886,503.207,-251.296,-225.641,73.8172,82.6941,-153.923,972.696,-112.986,134.301,136.366,184.941,465.13,587.194,381.764,-512.833,-37.9579,912.267,89.3758,85.5406,-491.934,-97.4921,81.0785,397.671,-48.8484,300.109,-46.6012,237.358,410.205,-182.209,14.3816,-429.613,-0.147019,122.26,-231.097,158.64,695.096,296.175,168.204,-12.0223,-10.7913,248.312,-127.854,-18.5307,204.534,-14.9977,275.238,-227.202,-301.988,420.381,142.867,543.229,137.471,96.439,-200.785,-281.443,2.84196,-19.0696,350.019,-131.839,-33.5521,301.218,204.612,680.265,146.683,188.693,279.866,406.323,77.4653,-180.538,22.903,-227.477,261.689,126.429,334.186,574.221,-30.9031,-30.9035,161.428,65.6657,0.628198,147.943,380.834,211.276,-81.744,-165.755,109.661,59.3128,-319.797,-187.504,49.5095,84.2601,-187.873,-270.659,-89.3389,70.7146,-300.954,-205.115,308.342,-59.2318,6.73268,-35.9412,470.326,445.785,107.974,-668.133,-78.1864,379.514,435.538,-61.4563,-160.029,186.851,20.2429,-179.647,168.056,600.949,-50.7151,494.915,246.515,193.839,365.725,100.176,337.396,20.0597,-83.7531,130.489,-308.604,-440.902,243.701,219.476,461.528,429.409,430.82,-25.2105,-483.415,-30.8514,479.085,409.361,81.6814,365.869,402.107,-277.231,240.617,178.301,388.195,350.507,174.664,-96.6038,15.655,191.637,620.117,199.915,-403.41,183.888,-32.6105,-126.579,411.772,-10.2426,40.9619,91.4365,12.2559,421.276,-152.292,-235.505,-13.9074
-0.431342,103.642,1045.26,105.895,551.199,373.874,716.266,-92.1493,240.744,-443.332,245.922,1.98437,-74.9595,90.2658,-294.759,42.6902,-7.4866,326.566,-230.099,-186.526,165.508,88.218,-168.471,1023.48,-68.9216,166.567,96.8917,213.551,441.462,583.64,361.874,-406.955,19.0158,1014.71,137.419,50.2589,-444.413,42.7039,53.8084,363.668,-183.101,256.776,-91.3613,317.036,399.451,-140.459,-75.4726,-436.544,-96.1478,118.495,-75.3064,220.272,543.697,282.911,219.813,-37.505,0.041742,199.913,-138.76,-12.004,301.394,9.63725,161.889,-286.473,-341.057,514.759,116.115,492.452,156.832,-35.7699,-156.765,-202.352,-122.976,-53.1151,287.247,-106.791,-131.614,431.743,42.5095,599.625,162.849,9.18548,283.051,500.351,60.6994,-82.0993,134.946,-156.006,145.111,117.093,338.433,627.029,49.9611,-3.47484,236.704,34.0738,16.3353,227.418,442.987,143.295,-165.97,-198.583,104.628,135.354,-306.705,-217.451,46.5799,45.2394,-186.295,-435.854,-82.3639,96.6868,-409.033,-232.861,349.921,-137.832,-67.451,6.16944,417.87,518.168,183.634,-638.654,-26.614,356.26,507.353,-71.6467,-188.097,270.201,-83.9344,-53.2529,219.749,632.135,-23.8358,489.02,191.985,147.788,330.39,201.867,400.403,-145.391,-87.7062,163.991,-410.313,-407.533,150.874,202.805,502.972,315.642,483.894,-40.989,-419.45,49.9409,395.081,419.856,103.49,393.063,291.832,-348.242,277.511,156.983,465.164,307.722,294.081,-66.1757,74.6245,206.972,589.619,160.077,-446.438,113.494,-116.299,-71.5948,448.621,-50.432,85.7247,140.161,-22.3932,358.317,-71.8603,-179.33,19.5516
-0.423197,176.058,1018.1,103.748,561.869,477.912,653.612,64.9103,252.495,-499.9,181.823,161.921,-131.161,-127.94,-328.466,66.9191,35.1749,154.072,-166.173,-141.43,280.726,126.891,-182.988,1051.5,-18.8355,148.696,65.1586,202.143,431.767,584.926,360.994,-250.029,27.5658,1029.24,198.699,48.5139,-368.841,163.952,80.0281,274.258,-298.81,228.091,-69.2801,379.834,398.084,-66.9371,-175.98,-381.006,-154.197,122.341,74.2885,238.229,350.191,258.582,269.473,-107.814,-41.4878,203.69,-95.5787,26.4285,346.196,29.1534,41.6062,-364.963,-393.656,564.788,13.7579,465.313,197.538,-169.975,-76.5578,-52.0933,-251.469,-55.398,221.49,-53.2948,-226.27,536.744,-101.372,513.738,185.509,-119.696,269.252,515.12,19.6142,22.9413,226.994,-104.204,12.919,192.267,322.817,607.752,92.4396,-15.5568,319.919,33.8472,84.4922,318.556,510.705,45.0365,-261.098,-235.578,156.729,199.779,-319.384,-252.609,27.8057,43.3475,-181.338,-579.793,-61.5737,153.124,-475.226,-249.071,329.944,-228.561,-130.134,34.5749,340.099,579.484,195.167,-583.677,16.4888,337.844,512.064,-71.0586,-196.691,335.082,-152.354,-12.4366,285.471,651.548,-8.66783,423.215,200.164,146.421,295.463,239.261,425.832,-315.036,-73.3056,118.216,-526.829,-299.376,52.3134,124.839,499.691,250.816,458.596,-80.9624,-283.792,124.641,284.705,430.763,90.2985,348.583,210.86,-477.067,295.222,71.3639,464.103,210.018,309.742,6.82696,140.264,244.645,476.112,135.396,-448.147,48.2902,-220.335,25.6174,428.721,-92.592,114.354,192.948,-43.4589,214.207,36.5892,-141.937,38.0513
-0.415052,246.94,952.953,125.294,552.462,614.448,536.416,203.858,277.429,-509.316,95.3739,272.952,-119.354,-331.914,-307.804,63.0706,96.0212,20.8308,-24.1087,-74.1112,383.871,179.798,-171.597,1014.07,27.8757,70.7267,35.9752,173.575,436.01,530.102,369.539,-101.175,-24.0249,964.353,230.881,73.5933,-263.003,224.359,167.855,165.225,-335.948,203.99,-29.0792,440.443,405.96,-9.1359,-251.159,-313.815,-156.189,115.731,184.336,207.2,210.107,210.457,319.448,-207.502,-104.44,230.813,-52.8698,108.053,350.173,11.4417,-46.6337,-413.447,-435.946,528.603,-99.6381,450.258,240.643,-248.733,6.11147,82.0044,-330.213,-57.1948,177.417,46.541,-272.397,611.456,-155.496,451.64,207.942,-162.151,261.583,408.035,-39.1481,130.906,291.189,-61.7289,-95.7132,315.262,276.793,532.39,72.9796,-47.2125,406.087,50.6773,156.163,395.307,561.035,-58.9853,-330.745,-289.311,261.86,208.062,-346.33,-279.279,16.4862,65.0576,-172.172,-697.078,-46.4672,176.843,-446.987,-243.691,240.243,-316.07,-127.695,88.9629,292.879,621.55,143.191,-529.455,19.9325,348.146,439.954,-37.4515,-197.689,340.545,-124.51,-63.648,342.042,627.585,-3.73292,336.502,244.069,205.034,294.181,195.301,430.155,-452.714,-87.7489,-22.9884,-660.09,-149.957,32.8694,-2.92212,465.022,230.74,361.776,-137.007,-103.479,239.671,153.621,469.068,53.0331,252.335,154.487,-659.87,271.519,-58.312,364.055,75.2884,250.596,55.8446,203.142,309.681,315.36,129.447,-403.956,31.1512,-328.031,152.915,377.414,-161.381,87.0059,198.208,-62.909,19.3094,136.855,-120.817,12.4373
-0.406907,304.21,883.772,130.195,568.732,760.191,404.686,282.426,258.071,-409.11,7.98005,276.712,-35.1905,-475.727,-255.439,37.1594,164.907,-90.052,152.628,66.3704,430.9,192.402,-143.125,889.565,56.6291,-27.3259,9.14205,147.029,453.881,419.525,362.861,9.85841,-96.0907,859.762,213.235,99.5983,-99.9947,206.212,297.36,62.345,-289.167,175.169,-19.3221,497.702,414.161,-10.6957,-280.621,-263.266,-138.704,111.708,263.165,150.825,149.06,150.056,339.036,-295.602,-161.053,223.132,-46.9598,200.556,359.812,-12.7588,-56.4058,-420.508,-426.422,431.638,-131.14,476.651,256.599,-234.973,48.9305,174.942,-345.027,-86.2026,157.929,220.778,-253.417,649.674,-115.728,427.473,221.368,-162.818,299.144,210.529,-75.0177,206.455,312.09,-34.9978,-145.682,433.613,182.819,437.863,47.3288,-77.6342,478.444,46.0556,173.619,455.419,580.327,-141.742,-321.597,-345.922,379.212,173.115,-378.118,-272.924,10.8113,62.7081,-133.927,-754.348,-43.347,134.638,-333.838,-213.721,118.335,-386.464,-90.9901,165.54,323.643,658.749,102.427,-460.265,-3.92896,395.036,373.721,30.7866,-200.699,289.385,10.5813,-159.228,350.61,572.879,16.7862,271.41,278.681,292.516,336.403,120.814,413.481,-552.644,-119.451,-188.25,-785.485,22.4169,117.629,-103.773,398.922,224.902,242.314,-183.305,73.5794,406.795,45.8964,507.395,20.4008,165.772,105.232,-816.086,222.958,-207.609,216.065,-47.5577,200.248,57.0934,283.109,358.296,157.751,144.019,-334.309,64.7879,-392.937,267.824,311.673,-258.625,12.5998,121.027,-122.668,-162.663,190.831,-90.4308,-44.3966
