,FA_20240108_2H_yeast_1.7.ser#1,FA_20240108_2H_yeast_1.7.ser#2,FA_20240108_2H_yeast_1.7.ser#3,FA_20240108_2H_yeast_1.7.ser#4,FA_20240108_2H_yeast_1.7.ser#5,FA_20240108_2H_yeast_1.7.ser#6,FA_20240108_2H_yeast_1.7.ser#7,FA_20240108_2H_yeast_1.7.ser#8,FA_20240108_2H_yeast_1.7.ser#9,FA_20240108_2H_yeast_1.7.ser#10,FA_20240108_2H_yeast_1.7.ser#11,FA_20240108_2H_yeast_1.7.ser#12,FA_20240108_2H_yeast_1.7.ser#13,FA_20240108_2H_yeast_1.7.ser#14,FA_20240108_2H_yeast_1.7.ser#15,FA_20240108_2H_yeast_1.7.ser#16,FA_20240108_2H_yeast_1.7.ser#17,FA_20240108_2H_yeast_1.7.ser#18,FA_20240108_2H_yeast_1.7.ser#19,FA_20240108_2H_yeast_1.7.ser#20,FA_20240108_2H_yeast_1.7.ser#21,FA_20240108_2H_yeast_1.7.ser#22,FA_20240108_2H_yeast_1.7.ser#23,FA_20240108_2H_yeast_1.7.ser#24,FA_20240108_2H_yeast_1.7.ser#25,FA_20240108_2H_yeast_1.7.ser#26,FA_20240108_2H_yeast_1.7.ser#27,FA_20240108_2H_yeast_1.7.ser#28,FA_20240108_2H_yeast_1.7.ser#29,FA_20240108_2H_yeast_1.7.ser#30,FA_20240108_2H_yeast_1.7.ser#31,FA_20240108_2H_yeast_1.7.ser#32,FA_20240108_2H_yeast_1.7.ser#33,FA_20240108_2H_yeast_1.7.ser#34,FA_20240108_2H_yeast_1.7.ser#35,FA_20240108_2H_yeast_1.7.ser#36,FA_20240108_2H_yeast_1.7.ser#37,FA_20240108_2H_yeast_1.7.ser#38,FA_20240108_2H_yeast_1.7.ser#39,FA_20240108_2H_yeast_1.7.ser#40
7.38788,-92.5300,-70.7065,-379.658,-325.034,-32.0197,-110.718,-394.963,-33.0210,-98.4265,-344.187,201.202,-21.2323,-18.9093,166.631,182.913,550.752,-377.342,-105.031,-208.168,235.361,104.941,516.708,678.930,341.909,503.356,-118.205,317.072,611.288,-423.727,151.480,-151.853,421.841,204.129,256.489,-507.562,462.380,259.365,441.005,-572.110,162.648
7.39603,102.493,-35.7510,-328.575,-228.297,75.4739,-128.121,-296.676,-3.23401,-94.0354,-320.227,90.4713,-32.7192,-65.8391,114.401,152.263,335.960,-317.852,-93.0085,-170.317,213.811,85.2141,531.455,569.099,213.634,487.959,-194.858,352.254,556.040,-490.256,143.924,-157.018,376.384,198.094,217.248,-501.987,389.157,234.435,360.008,-578.574,84.4595
7.40417,297.515,-0.795532,-277.492,-131.561,182.968,-145.524,-198.389,26.5529,-89.6444,-296.267,-20.2590,-44.2062,-112.769,62.1719,121.613,121.167,-258.362,-80.9866,-132.466,192.261,65.4867,546.202,459.268,85.3585,472.561,-271.511,387.436,500.792,-556.784,136.368,-162.184,330.928,192.060,178.006,-496.411,315.935,209.505,279.011,-585.039,6.27112
7.41232,436.512,18.0701,-181.754,-34.8246,338.200,-84.1926,-84.1293,89.2305,-52.0770,-169.041,-109.920,-123.406,-192.120,19.7584,86.9760,12.7633,-127.781,-62.5529,-34.9941,246.447,113.538,583.969,433.336,35.5615,405.881,-352.912,402.345,527.903,-521.869,120.593,-95.6709,326.132,238.516,129.670,-488.123,287.497,99.9865,275.296,-516.873,43.5197
7.42046,509.918,36.9355,-86.0157,61.9116,493.433,-22.8610,30.1301,151.908,-14.5096,-41.8149,-80.6011,-202.605,-271.471,-22.6549,52.3387,-95.6409,2.80078,-44.1190,62.4780,300.633,161.590,621.736,407.404,-14.2355,339.201,-434.314,417.254,555.015,-486.953,104.817,-29.1577,321.337,284.972,81.3342,-479.834,259.059,-9.53259,271.580,-448.706,80.7682
7.42861,508.167,24.9083,-131.009,9.05322,514.480,89.6805,66.6107,214.586,23.0576,85.4109,-9.14343,-281.804,-319.697,29.1655,49.5977,-50.2972,133.382,-25.6853,87.3674,354.819,273.434,587.886,415.313,10.4551,365.998,-540.136,291.604,655.627,-508.396,89.0416,72.4634,285.062,300.322,88.9639,-438.984,265.016,-86.0412,267.865,-380.539,118.017
7.43675,375.234,12.8810,-176.003,-43.8053,535.527,202.222,103.091,277.263,60.6250,212.637,62.3143,-361.004,-367.924,80.9858,46.8566,-4.95374,263.964,-7.25159,112.257,409.004,385.277,554.035,423.223,35.1458,392.796,-645.957,165.955,756.239,-529.838,73.2660,174.084,248.787,315.673,96.5936,-398.134,270.972,-162.550,264.149,-312.373,155.265
7.44490,196.695,-10.4093,-254.150,-138.819,530.124,297.480,91.3073,294.313,108.601,182.602,158.559,-310.905,-282.089,194.320,84.9824,32.1533,235.247,15.4567,134.554,453.889,396.117,401.889,451.931,51.1906,517.617,-786.544,39.6290,773.998,-513.943,99.7870,303.500,222.350,315.470,103.524,-302.336,242.534,-169.771,247.223,-193.797,95.1978
7.45304,18.1552,-33.6996,-332.296,-107.859,524.721,392.738,79.5232,311.363,156.576,152.567,254.805,-260.806,-196.253,307.654,123.108,69.2605,206.531,38.1649,156.852,498.774,406.957,249.742,480.639,67.2354,642.437,-796.889,-86.6964,791.758,-498.049,126.308,432.914,195.912,315.268,110.454,-206.539,214.096,-176.992,230.297,-75.2217,35.1304
7.46119,-16.9037,56.2838,-334.664,93.6924,488.353,436.787,123.296,276.820,131.694,176.528,380.795,-138.480,3.70447,368.636,161.234,106.368,154.117,117.866,179.149,575.548,311.476,189.675,452.945,136.486,767.258,-660.711,-180.585,793.768,-313.082,152.829,527.221,242.926,315.065,117.384,-143.303,242.982,-184.213,213.371,-19.4937,71.7078
7.46933,79.2198,146.267,-337.032,295.243,451.984,480.835,167.068,242.276,106.812,200.488,506.785,-16.1539,203.662,429.618,199.360,143.475,101.704,197.568,201.446,652.321,215.996,129.607,425.250,205.736,892.078,-524.534,-274.474,795.778,-128.115,179.350,621.528,289.940,314.863,124.314,-80.0665,271.867,-191.434,196.445,36.2344,108.285
7.47748,183.542,240.112,-361.052,452.178,422.066,506.320,233.063,213.538,65.6665,271.694,624.099,65.5444,362.121,425.160,209.577,136.654,101.292,272.995,199.765,602.205,235.474,84.8864,377.109,266.340,972.107,-361.222,-288.623,811.241,106.165,170.252,648.911,405.158,268.650,274.656,6.23389,338.014,-114.066,147.814,72.3226,258.286
7.48562,222.273,333.957,-385.071,609.113,392.149,531.805,299.057,184.799,24.5214,342.900,741.414,147.243,520.580,420.702,219.793,129.833,227.266,348.422,198.084,552.088,254.952,40.1655,328.969,326.945,1052.14,-328.153,-302.772,826.704,340.445,161.155,676.293,520.377,222.436,424.998,92.5342,404.160,-36.6975,99.1829,108.411,408.287
7.49377,185.848,376.314,-409.090,608.580,475.773,557.290,242.828,187.016,35.4175,381.709,749.663,228.941,585.666,384.833,198.114,123.012,369.038,389.653,123.821,406.305,306.327,-1.99756,280.828,387.549,1038.69,-384.625,-176.362,826.417,405.652,119.180,645.162,562.144,145.118,608.920,287.373,504.701,95.6881,124.531,207.347,538.153
7.50191,149.423,418.671,-433.109,608.047,559.397,582.775,186.599,189.232,46.3137,420.518,757.913,310.639,650.751,348.963,176.435,116.191,510.810,430.884,49.5573,260.523,357.701,78.6118,232.688,448.154,1025.24,-441.097,-49.9518,826.130,470.860,77.2046,614.031,603.911,67.7986,792.841,482.211,605.241,228.074,149.878,306.282,539.160
7.51006,146.348,437.375,-278.380,491.053,648.262,638.345,158.951,148.724,85.5073,372.344,753.769,319.950,652.778,358.411,206.586,130.991,505.379,414.498,64.2399,131.183,286.890,199.985,238.835,507.095,920.743,-515.206,61.9292,873.749,422.207,90.7112,563.884,622.069,41.5126,870.253,571.055,615.676,281.372,269.268,366.757,456.441
7.51820,143.274,456.080,-123.651,374.059,737.128,693.916,131.303,108.215,124.701,324.170,749.625,329.260,654.804,367.859,236.738,145.791,373.563,398.113,78.9225,1.84326,216.079,321.359,244.982,566.037,816.249,-589.316,173.810,921.369,373.555,104.218,513.736,640.227,15.2266,947.665,659.899,626.111,334.670,388.659,427.231,438.153
7.52635,194.858,382.106,31.0774,204.576,733.096,841.664,203.657,98.6624,132.670,275.997,775.226,338.571,604.956,408.718,266.890,270.411,281.243,381.727,207.663,-53.0898,145.268,399.251,330.093,678.184,763.687,-522.329,188.381,953.238,358.717,216.359,481.142,689.864,82.2579,969.111,640.206,510.433,310.944,412.933,424.858,515.167
7.53449,246.443,308.133,185.806,35.0929,729.064,989.412,276.010,89.1095,140.639,227.823,800.826,347.881,555.109,449.577,297.042,395.031,188.923,365.342,336.404,-108.023,74.4575,477.143,415.203,790.331,711.126,-455.343,202.953,985.107,343.879,328.500,448.548,739.501,149.289,990.557,620.512,394.755,287.218,437.207,422.485,592.180
7.54264,367.035,232.872,295.880,3.39417,681.164,1055.86,390.031,187.902,187.639,348.384,846.257,396.529,545.463,501.561,274.698,536.123,174.276,423.760,453.480,-75.2625,-6.98529,595.319,492.559,877.206,741.008,-308.311,231.039,1060.29,346.653,414.613,501.896,711.096,193.639,1086.86,606.245,336.043,238.046,417.887,409.637,694.027
7.55078,487.627,157.611,405.953,-28.3044,633.263,1122.32,504.052,286.695,234.638,468.945,891.688,445.177,535.818,553.545,252.354,677.216,159.630,482.178,570.556,-42.5018,-88.4281,713.495,569.914,964.081,770.889,-161.280,259.125,1135.47,349.427,500.725,555.244,682.691,237.989,1183.16,591.978,277.331,188.874,398.567,396.789,795.873
7.55893,641.015,175.028,461.899,13.4821,616.329,1076.11,618.072,416.443,354.496,589.505,907.374,493.826,495.048,605.529,325.698,818.309,197.645,540.596,687.632,22.1473,-21.0229,882.827,647.269,1019.03,800.771,40.0186,406.146,1158.15,352.201,641.635,737.321,706.751,282.339,1279.46,729.665,413.520,208.474,432.088,543.679,929.934
7.56707,794.403,192.445,517.845,55.2684,599.394,1029.90,732.093,546.192,474.354,710.066,923.060,542.474,454.279,657.513,399.043,959.401,235.659,599.014,804.708,86.7965,46.3823,1052.16,724.625,1073.98,830.652,241.317,553.167,1180.83,354.975,782.544,919.397,730.811,326.689,1375.76,867.351,549.709,360.116,465.610,816.263,1063.99
7.57522,891.765,203.749,540.976,113.622,686.970,1061.79,828.752,654.981,609.824,764.483,966.941,654.643,480.945,775.592,549.137,1076.47,402.033,711.576,927.616,136.498,263.300,1176.09,845.339,1118.96,939.730,476.533,665.386,1204.67,470.287,946.058,1067.46,863.245,400.525,1419.59,1015.21,767.942,619.901,647.750,1099.98,1263.16
7.58336,989.126,215.052,564.107,171.975,774.545,1093.67,925.412,763.770,745.294,818.900,1010.82,766.812,507.612,893.670,699.232,1193.54,568.407,824.137,1050.52,186.199,480.218,1300.02,966.054,1163.93,1048.81,711.749,777.605,1228.50,585.600,1109.57,1215.53,995.679,474.361,1463.42,1163.07,986.176,879.686,829.890,1383.69,1462.32
7.59151,1086.49,257.248,641.366,185.713,893.086,1197.25,1022.07,777.111,911.990,927.312,1124.11,930.571,648.401,1085.04,902.486,1244.72,647.892,936.699,1173.43,352.826,729.032,1423.95,1086.77,1208.91,1085.18,979.526,857.387,1346.83,824.899,1305.96,1211.46,1128.11,641.514,1540.84,1245.81,1187.21,1147.72,959.188,1570.52,1661.48
7.59965,1183.85,299.444,718.625,199.450,1011.63,1300.83,1118.73,728.541,1078.68,1035.72,1237.40,1094.33,789.190,1276.41,1105.74,1295.90,727.376,1049.26,1296.34,519.452,977.846,1547.88,1207.48,1253.88,1121.55,1247.30,937.169,1465.16,1064.20,1502.35,1207.39,1260.55,808.667,1618.25,1328.55,1388.25,1415.76,1088.49,1757.34,1860.64
7.60780,1370.72,459.419,878.428,228.934,1198.55,1390.33,1257.75,656.755,1249.28,1264.95,1441.16,1212.30,922.198,1456.66,1223.94,1406.79,783.163,1103.40,1443.88,732.583,1186.12,1659.03,1338.77,1401.95,1092.36,1558.49,1099.39,1645.18,1314.06,1752.86,1159.44,1381.83,967.396,1812.49,1437.07,1602.54,1659.04,1178.15,1895.72,2030.95
7.61594,1557.58,619.394,1038.23,384.393,1385.48,1479.83,1396.77,646.879,1419.88,1494.18,1644.92,1330.28,1055.21,1636.91,1342.14,1517.68,965.336,1157.55,1591.41,945.713,1394.40,1770.17,1470.06,1550.01,1063.17,1869.68,1261.62,1825.19,1563.93,2003.36,1111.49,1503.12,1126.12,2006.73,1545.59,1816.83,1902.32,1267.82,2034.10,2201.25
7.62409,1820.97,851.452,1252.16,702.569,1603.37,1661.50,1569.13,745.349,1538.44,1691.00,1898.25,1417.29,1157.09,1722.92,1343.38,1738.39,1268.63,1291.48,1790.79,1126.95,1570.79,1809.70,1657.76,1751.27,1085.91,2156.45,1391.41,1931.71,1757.44,2253.86,1168.86,1655.88,1212.27,2145.00,1654.10,1950.87,2024.56,1494.88,2141.05,2317.86
7.63223,2084.36,1083.51,1466.09,1146.72,1821.26,1843.17,1741.48,967.643,1656.99,1887.83,2151.59,1504.31,1258.97,1808.93,1344.63,1959.11,1571.92,1425.42,1990.17,1308.20,1747.17,1849.22,1845.45,1952.54,1108.65,2312.98,1521.20,2038.23,1950.95,2504.37,1226.23,1808.64,1298.42,2283.28,1762.62,2084.91,2146.81,1721.93,2248.01,2434.47
7.64038,2319.35,1360.18,1654.36,1625.40,2062.77,2079.62,1978.57,1236.75,1801.90,2116.68,2322.27,1625.83,1449.65,1840.63,1417.06,2153.65,1821.11,1658.64,2186.11,1498.91,1923.39,1946.54,2031.12,2134.85,1313.32,2409.56,1652.63,2138.60,2049.09,2581.34,1365.24,1923.74,1440.34,2276.98,1932.02,2205.70,2180.25,1934.70,2332.50,2509.81
7.64852,2554.35,1636.84,1842.62,2104.08,2304.29,2316.07,2215.66,1505.86,1946.80,2345.53,2492.96,1747.35,1640.33,1872.33,1489.49,2348.19,1943.92,1891.87,2382.04,1689.61,2099.60,2043.85,2216.78,2317.16,1517.99,2506.14,1784.07,2238.96,2147.23,2658.31,1504.26,2038.83,1582.26,2270.68,2101.42,2326.48,2213.69,2147.48,2416.99,2585.14
7.65667,2857.66,1913.51,2085.01,2504.02,2593.55,2521.78,2452.75,1867.84,2143.74,2541.98,2633.90,1899.83,1779.13,1956.38,1615.08,2575.68,1979.83,2045.31,2526.13,1950.74,2243.93,2141.16,2402.45,2403.71,1691.49,2562.02,1969.57,2394.45,2211.56,2702.41,1608.16,2080.48,1776.02,2230.81,2205.70,2367.01,2247.13,2180.58,2532.91,2628.27
7.66481,3160.98,2190.18,2327.40,2777.99,2882.81,2727.50,2689.85,2229.82,2340.69,2738.42,2774.84,2052.30,1917.94,2040.43,1804.46,2803.17,2015.75,2198.74,2670.23,2211.87,2388.25,2238.48,2588.11,2490.25,1865.00,2617.90,2155.06,2612.95,2275.88,2746.50,1712.07,2122.12,1969.79,2190.93,2309.97,2407.54,2280.57,2213.69,2648.82,2671.39
7.67296,3473.86,2487.44,2569.11,2904.99,3174.64,2840.41,2824.85,2603.41,2492.10,2790.44,2917.64,2195.10,2000.97,2183.37,2019.76,3008.01,2051.66,2366.43,2759.88,2466.36,2513.96,2275.69,2766.03,2496.98,1882.71,2576.09,2218.92,2865.89,2339.51,2836.49,1817.80,2197.21,2114.95,2170.65,2250.09,2401.49,2248.67,2143.10,2669.16,2644.71
7.68110,3655.56,2784.71,2810.83,3031.99,3404.55,2953.31,2959.86,2853.17,2643.50,2842.45,3060.44,2337.90,2084.01,2326.32,2128.74,3212.85,2087.58,2534.11,2849.54,2657.07,2639.68,2312.89,2943.94,2503.72,1900.42,2534.29,2282.78,3055.83,2403.13,2926.48,1923.54,2272.31,2260.11,2150.36,2190.20,2395.45,2216.78,2072.51,2689.49,2618.03
7.68925,3685.58,2935.23,2963.23,3077.63,3545.43,2953.55,2928.20,2959.76,2638.79,2818.87,3081.78,2325.93,2094.43,2375.03,2114.12,3220.02,2176.16,2576.41,2804.39,2737.50,2616.54,2346.26,3042.88,2457.24,1824.65,2538.62,2227.71,3143.40,2466.75,2873.99,2013.18,2347.40,2257.52,2163.65,2130.31,2355.01,2151.88,2033.62,2605.08,2537.66
7.69739,3584.42,2962.18,2985.73,3123.27,3583.09,2953.79,2896.53,2942.53,2634.07,2795.29,2984.14,2313.96,2104.84,2423.74,2035.71,3227.18,2264.73,2618.71,2759.25,2711.63,2593.41,2379.64,3141.83,2410.77,1748.88,2542.94,2172.63,3083.97,2530.37,2821.51,1985.80,2422.49,2130.50,2176.94,2070.43,2314.57,2086.97,1994.73,2520.67,2457.29
7.70554,3407.42,2909.97,2855.65,3087.88,3503.33,2885.21,2680.84,2830.01,2563.00,2627.95,2809.35,2149.80,1991.41,2342.88,1918.76,3076.48,2287.48,2537.41,2561.82,2618.00,2466.62,2385.51,3063.46,2266.87,1639.03,2519.96,1999.13,2941.03,2518.79,2698.47,1833.71,2398.71,1914.38,2179.74,1985.44,2265.17,1983.90,1930.08,2427.75,2340.01
7.71368,3164.82,2857.75,2725.57,3052.49,3320.36,2816.64,2465.15,2655.58,2491.93,2460.60,2634.56,1985.64,1877.98,2262.02,1801.81,2925.78,2310.23,2456.10,2364.38,2460.59,2339.82,2330.00,2985.09,2122.96,1529.18,2366.74,1825.63,2735.09,2507.21,2575.43,1681.62,2374.94,1698.26,2182.54,1900.45,2215.77,1880.83,1865.43,2334.83,2222.73
7.72183,2896.27,2797.82,2587.38,2943.62,3034.17,2748.07,2193.90,2469.55,2389.64,2239.27,2452.33,1821.47,1733.42,2086.93,1680.87,2665.26,2196.07,2272.21,2135.84,2300.52,2106.71,2224.61,2782.64,1904.57,1450.49,2102.27,1619.69,2571.15,2371.65,2397.60,1539.78,2193.77,1482.14,2106.98,1815.47,2166.37,1744.75,1800.78,2179.06,2073.23
7.72997,2627.71,2737.88,2449.19,2834.75,2747.98,2679.49,1922.65,2407.33,2287.35,2017.93,2270.10,1657.31,1588.86,1911.84,1559.93,2404.73,2081.90,2088.32,1907.30,2140.46,1873.59,1996.45,2580.18,1686.18,1371.80,1837.80,1413.75,2407.21,2236.08,2219.77,1397.93,2012.60,1266.02,2031.43,1730.48,2116.98,1608.67,1736.13,2023.30,1923.73
