,FA_20231206_2H_yeast_1.3.ser#1,FA_20231206_2H_yeast_1.3.ser#2,FA_20231206_2H_yeast_1.3.ser#3,FA_20231206_2H_yeast_1.3.ser#4,FA_20231206_2H_yeast_1.3.ser#5,FA_20231206_2H_yeast_1.3.ser#6,FA_20231206_2H_yeast_1.3.ser#7,FA_20231206_2H_yeast_1.3.ser#8,FA_20231206_2H_yeast_1.3.ser#9,FA_20231206_2H_yeast_1.3.ser#10,FA_20231206_2H_yeast_1.3.ser#11,FA_20231206_2H_yeast_1.3.ser#12,FA_20231206_2H_yeast_1.3.ser#13,FA_20231206_2H_yeast_1.3.ser#14,FA_20231206_2H_yeast_1.3.ser#15,FA_20231206_2H_yeast_1.3.ser#16,FA_20231206_2H_yeast_1.3.ser#17,FA_20231206_2H_yeast_1.3.ser#18,FA_20231206_2H_yeast_1.3.ser#19,FA_20231206_2H_yeast_1.3.ser#20,FA_20231206_2H_yeast_1.3.ser#21,FA_20231206_2H_yeast_1.3.ser#22,FA_20231206_2H_yeast_1.3.ser#23,FA_20231206_2H_yeast_1.3.ser#24,FA_20231206_2H_yeast_1.3.ser#25,FA_20231206_2H_yeast_1.3.ser#26,FA_20231206_2H_yeast_1.3.ser#27,FA_20231206_2H_yeast_1.3.ser#28,FA_20231206_2H_yeast_1.3.ser#29,FA_20231206_2H_yeast_1.3.ser#30,FA_20231206_2H_yeast_1.3.ser#31,FA_20231206_2H_yeast_1.3.ser#32,FA_20231206_2H_yeast_1.3.ser#33,FA_20231206_2H_yeast_1.3.ser#34,FA_20231206_2H_yeast_1.3.ser#35,FA_20231206_2H_yeast_1.3.ser#36,FA_20231206_2H_yeast_1.3.ser#37,FA_20231206_2H_yeast_1.3.ser#38,FA_20231206_2H_yeast_1.3.ser#39,FA_20231206_2H_yeast_1.3.ser#40,FA_20231206_2H_yeast_1.3.ser#41,FA_20231206_2H_yeast_1.3.ser#42,FA_20231206_2H_yeast_1.3.ser#43,FA_20231206_2H_yeast_1.3.ser#44,FA_20231206_2H_yeast_1.3.ser#45,FA_20231206_2H_yeast_1.3.ser#46,FA_20231206_2H_yeast_1.3.ser#47,FA_20231206_2H_yeast_1.3.ser#48,FA_20231206_2H_yeast_1.3.ser#49,FA_20231206_2H_yeast_1.3.ser#50,FA_20231206_2H_yeast_1.3.ser#51,FA_20231206_2H_yeast_1.3.ser#52,FA_20231206_2H_yeast_1.3.ser#53,FA_20231206_2H_yeast_1.3.ser#54,FA_20231206_2H_yeast_1.3.ser#55,FA_20231206_2H_yeast_1.3.ser#56,FA_20231206_2H_yeast_1.3.ser#57,FA_20231206_2H_yeast_1.3.ser#58,FA_20231206_2H_yeast_1.3.ser#59,FA_20231206_2H_yeast_1.3.ser#60,FA_20231206_2H_yeast_1.3.ser#61,FA_20231206_2H_yeast_1.3.ser#62,FA_20231206_2H_yeast_1.3.ser#63,FA_20231206_2H_yeast_1.3.ser#64,FA_20231206_2H_yeast_1.3.ser#65,FA_20231206_2H_yeast_1.3.ser#66,FA_20231206_2H_yeast_1.3.ser#67,FA_20231206_2H_yeast_1.3.ser#68,FA_20231206_2H_yeast_1.3.ser#69,FA_20231206_2H_yeast_1.3.ser#70,FA_20231206_2H_yeast_1.3.ser#71,FA_20231206_2H_yeast_1.3.ser#72,FA_20231206_2H_yeast_1.3.ser#73,FA_20231206_2H_yeast_1.3.ser#74,FA_20231206_2H_yeast_1.3.ser#75,FA_20231206_2H_yeast_1.3.ser#76,FA_20231206_2H_yeast_1.3.ser#77,FA_20231206_2H_yeast_1.3.ser#78,FA_20231206_2H_yeast_1.3.ser#79,FA_20231206_2H_yeast_1.3.ser#80,FA_20231206_2H_yeast_1.3.ser#81,FA_20231206_2H_yeast_1.3.ser#82,FA_20231206_2H_yeast_1.3.ser#83,FA_20231206_2H_yeast_1.3.ser#84,FA_20231206_2H_yeast_1.3.ser#85,FA_20231206_2H_yeast_1.3.ser#86,FA_20231206_2H_yeast_1.3.ser#87,FA_20231206_2H_yeast_1.3.ser#88,FA_20231206_2H_yeast_1.3.ser#89,FA_20231206_2H_yeast_1.3.ser#90,FA_20231206_2H_yeast_1.3.ser#91,FA_20231206_2H_yeast_1.3.ser#92,FA_20231206_2H_yeast_1.3.ser#93,FA_20231206_2H_yeast_1.3.ser#94,FA_20231206_2H_yeast_1.3.ser#95,FA_20231206_2H_yeast_1.3.ser#96,FA_20231206_2H_yeast_1.3.ser#97,FA_20231206_2H_yeast_1.3.ser#98,FA_20231206_2H_yeast_1.3.ser#99,FA_20231206_2H_yeast_1.3.ser#100
5.67740,-98.5765,50.0856,270.870,-15.7184,217.813,67.8644,174.925,66.4886,68.0461,-88.4075,321.485,28.4938,132.013,413.634,32.2247,-118.413,96.1139,239.898,184.445,-232.259,151.751,208.059,239.660,79.2907,-73.3504,447.722,184.164,382.055,167.844,298.478,-58.2404,201.886,42.8274,-41.6000,117.524,-105.024,2.08740,-107.686,171.005,54.9002,10.9594,262.659,31.6890,92.3340,-38.6482,-23.1945,-21.1990,210.597,253.077,94.1225,224.197,62.1513,-17.2775,140.464,58.6116,267.634,426.087,-29.5728,-22.2659,-120.992,-93.6637,321.502,143.378,207.407,231.585,59.2614,-17.9106,23.9449,77.6979,145.292,42.5838,83.8613,-6.41705,-68.2617,146.064,293.911,-2.34490,238.643,-1.49227,-8.05903,-36.8676,177.850,-22.6236,-25.4275,278.426,147.638,16.7636,219.352,304.199,-26.5522,-191.804,105.643,122.054,131.842,-87.8349,127.309,225.820,54.4626,161.094,99.2442
5.68147,-81.0037,45.1368,274.898,7.85325,206.640,61.8727,182.996,74.4223,41.8079,-113.502,304.158,19.5926,142.517,450.295,31.4807,-124.638,70.3137,251.740,169.859,-249.314,161.885,244.105,258.869,65.7282,-67.6942,475.769,193.841,393.901,172.937,303.881,-52.5180,188.021,23.3497,-64.2718,120.600,-67.9491,-7.52844,-97.5113,170.008,61.7266,51.2239,256.217,63.9248,87.3391,-16.2094,-12.6391,2.37024,210.954,270.258,104.465,240.408,61.8615,-21.5649,150.545,71.8504,253.293,436.275,-22.2387,-45.0984,-128.745,-82.5792,317.328,119.725,220.464,226.542,60.1255,-1.12880,-10.6127,91.2541,145.612,20.9648,69.0188,34.2530,-108.392,148.913,246.464,9.82901,253.779,-12.1123,5.28194,-26.7366,184.269,-9.39117,-71.6777,285.364,149.143,18.9413,233.729,333.644,-45.9497,-220.299,105.949,139.890,124.542,-81.2671,138.224,211.387,62.1176,127.885,133.215
5.68554,-59.6554,36.8465,278.472,30.9594,191.503,49.0910,195.319,76.6814,16.6420,-141.240,283.159,10.6317,152.518,477.432,37.9310,-130.032,45.5637,263.124,148.401,-255.404,167.340,273.630,269.441,52.0391,-70.5721,500.967,205.335,401.107,172.727,298.074,-55.5562,173.108,6.78367,-82.4998,123.394,-25.2443,-4.67455,-78.0927,167.633,65.8325,93.0518,251.237,93.8460,85.6022,10.9699,2.73196,28.5921,213.408,289.433,112.558,246.661,63.4694,-24.1332,150.398,87.5248,240.497,438.022,-11.8718,-70.7530,-131.151,-66.6060,314.579,99.3666,231.297,219.349,65.0620,14.4327,-39.5068,103.593,141.734,-3.42039,54.3167,68.5782,-145.761,154.244,202.785,13.8814,274.610,-19.8292,22.8614,-13.6965,186.141,11.5844,-109.943,293.887,152.716,10.4738,246.876,353.122,-56.3647,-247.583,112.528,159.340,112.668,-72.9826,152.144,191.207,70.3416,88.9418,165.128
5.68962,-36.1805,26.7352,282.929,50.8085,172.984,31.4089,210.821,74.9513,-4.78097,-170.125,257.417,5.47099,159.948,494.410,47.8014,-136.451,23.9581,273.015,125.226,-249.256,168.281,294.980,272.146,37.2305,-81.3557,519.659,218.315,401.750,167.358,279.393,-65.9691,159.979,-5.54970,-93.7023,125.732,19.0312,11.8189,-50.7710,162.350,66.8885,133.325,246.526,119.531,84.9570,39.9688,21.4976,54.7514,218.221,309.032,117.003,245.914,66.1021,-25.6458,138.283,104.186,229.127,428.563,1.99038,-94.6829,-129.229,-49.8157,315.022,83.5463,236.921,210.923,72.1914,28.0668,-59.2634,115.905,130.469,-28.0191,42.4007,94.5285,-178.514,160.639,163.516,10.2805,296.362,-22.6985,41.0079,-0.309854,183.197,37.8274,-139.211,301.996,155.564,-7.08354,258.259,363.504,-60.0464,-269.450,122.362,179.454,95.1068,-64.8451,166.952,164.235,77.2931,47.7821,192.941
5.69369,-12.2564,18.0195,288.423,65.8850,153.581,10.9269,228.385,71.0068,-19.6552,-197.523,226.412,6.77319,163.503,501.842,57.6391,-145.188,6.97505,281.412,106.134,-230.883,165.812,309.074,268.949,21.6133,-97.0572,529.038,231.209,394.990,158.045,249.087,-80.2380,150.991,-14.2014,-97.0406,127.931,60.8349,38.3879,-18.9369,153.389,63.7765,169.436,239.605,139.637,82.4722,67.3696,41.4797,78.1523,225.732,327.339,117.285,241.859,68.8083,-26.2134,114.256,119.098,217.810,406.228,19.4960,-112.269,-124.117,-35.8857,319.553,72.6979,234.055,202.786,79.3156,39.5748,-68.4525,128.624,111.859,-49.0962,35.1306,111.315,-206.848,165.165,128.591,1.95884,313.769,-20.4088,55.1488,11.1486,176.348,66.5389,-159.040,307.650,155.125,-31.2844,266.605,366.370,-60.8721,-281.048,130.981,198.420,73.0741,-55.9472,181.296,130.149,80.9434,8.41099,215.446
5.69776,11.0908,13.5436,293.622,76.6520,137.101,-11.1536,247.175,65.5647,-26.3913,-219.733,191.547,15.7982,163.371,500.319,64.4643,-156.136,-4.30689,288.721,95.4037,-202.283,162.083,318.496,263.004,6.61350,-113.360,528.357,242.105,382.106,146.701,211.067,-95.0916,147.777,-20.8198,-93.7457,129.694,97.3754,68.1274,13.2333,141.478,55.2705,199.585,227.565,154.152,76.6344,90.5031,60.4079,96.3214,235.255,343.217,113.441,237.530,70.6828,-26.0151,80.6770,128.583,205.010,371.856,40.3359,-119.714,-115.990,-26.3758,327.436,66.8924,220.269,195.766,84.5787,49.4939,-68.5768,141.031,89.3870,-63.0696,33.6579,118.562,-232.136,163.696,97.7756,-7.11533,322.893,-14.3178,61.2468,19.1264,167.223,95.8022,-169.562,309.289,150.094,-60.1852,270.865,363.280,-62.1822,-278.872,135.426,214.323,48.9942,-44.0222,194.070,90.6107,80.0724,-24.7805,232.175
5.70183,34.4176,13.8404,296.800,85.0770,127.161,-34.1253,266.152,58.0694,-25.5221,-233.148,156.514,32.3332,160.839,489.767,66.0582,-167.661,-9.62727,295.322,94.3782,-167.116,160.160,326.107,257.884,-5.79385,-126.031,519.139,249.837,365.821,135.236,170.493,-109.612,150.587,-26.6610,-86.9728,129.311,127.019,93.9761,42.3410,128.478,41.2845,222.951,208.138,163.884,68.2439,109.044,75.9680,107.413,244.609,356.390,106.030,234.464,70.7972,-25.9078,41.7493,129.137,190.061,328.523,63.5861,-114.852,-104.176,-20.1356,336.889,65.7632,195.331,189.743,86.7313,59.0997,-63.6433,151.665,68.4666,-67.2809,37.9183,115.900,-254.969,152.078,70.8444,-13.8488,322.579,-6.55293,57.1790,22.9445,157.057,124.517,-171.810,306.422,140.311,-92.0865,271.035,355.488,-65.4963,-262.940,136.279,225.670,24.8569,-27.4724,204.190,49.6445,74.8425,-47.2768,242.647
5.70591,59.6155,16.7769,297.327,93.3975,125.647,-56.4339,283.434,47.3641,-19.7705,-235.994,125.901,54.6905,157.637,469.937,61.7452,-177.512,-9.98033,301.462,101.477,-129.323,162.654,333.810,256.197,-13.9115,-132.312,503.930,254.030,348.260,124.681,132.142,-125.445,157.827,-31.1380,-81.1157,124.398,148.536,111.728,66.3507,116.307,23.3529,239.713,180.490,169.138,59.3801,125.617,85.7498,110.197,251.196,367.205,96.9306,232.554,68.1081,-27.3819,2.29671,118.733,173.294,280.333,87.4811,-97.9251,-88.2711,-14.1964,346.499,68.2494,161.901,184.802,85.1571,70.0260,-58.7263,159.127,53.9172,-60.5730,46.0462,103.422,-273.559,127.841,47.6954,-17.2373,314.470,1.28253,43.3153,23.0170,145.629,151.809,-168.115,300.009,126.107,-124.149,268.633,343.815,-70.5022,-237.696,137.385,231.526,1.20906,-6.14414,210.935,12.5288,66.5170,-55.6914,246.160
5.70998,88.3741,18.9216,295.967,103.426,132.240,-75.3335,296.470,32.9360,-13.1615,-229.345,102.969,80.1246,155.745,441.383,52.7276,-184.062,-7.22025,307.206,113.370,-91.8344,169.901,342.105,258.634,-17.0498,-131.451,484.651,254.204,329.505,114.799,99.2428,-145.246,166.645,-31.8394,-80.4420,113.544,160.795,120.833,84.6976,106.119,3.89818,250.796,145.211,169.533,51.8261,144.612,87.6293,103.689,253.628,376.002,89.6053,230.924,61.6316,-31.7576,-33.4550,97.8067,155.308,231.493,109.629,-71.5715,-69.3999,-5.53366,355.919,72.7121,125.051,182.634,79.8151,83.7473,-58.1320,162.568,47.8835,-43.9673,54.7234,82.4719,-284.122,91.8247,28.7130,-18.1676,301.267,8.70971,21.9599,20.9642,131.199,176.980,-161.877,292.017,107.994,-151.472,266.408,328.627,-75.9112,-210.773,143.420,231.700,-22.8173,19.0862,214.473,-16.3415,56.5123,-49.5567,242.512
5.71405,120.784,17.5755,293.682,116.656,145.110,-88.2912,303.183,16.0975,-9.45778,-216.464,88.5379,105.713,157.292,406.073,41.1576,-186.772,-2.80852,312.073,126.415,-56.5846,179.620,350.245,264.384,-16.0242,-124.039,462.129,249.305,307.737,104.749,72.9832,-170.547,174.325,-26.5032,-87.6616,97.3182,163.228,123.040,98.3665,98.1766,-14.6348,257.375,103.784,164.999,45.9783,169.726,80.4329,86.9761,252.327,382.311,87.6556,229.450,51.0695,-39.2213,-62.6857,69.4192,136.216,185.759,127.852,-39.6916,-50.6914,7.60988,365.489,77.3138,91.0399,186.489,71.0847,101.242,-63.9948,161.741,49.4562,-20.7190,60.3194,56.0602,-283.024,48.5981,15.0762,-18.0095,284.622,15.9156,-3.98299,18.9268,111.684,199.822,-156.334,284.461,87.0844,-167.759,267.163,310.062,-80.3213,-190.229,157.046,226.927,-48.7890,46.6629,215.940,-35.0459,45.7723,-32.0336,232.893
5.71813,154.807,12.0207,290.319,134.202,161.805,-94.7267,303.170,0.149861,-10.9610,-200.935,81.7073,129.269,163.950,367.204,28.6296,-185.724,3.26205,314.696,137.813,-25.4046,188.610,356.522,272.291,-13.3259,-111.113,436.989,238.300,280.512,94.2063,52.6828,-200.274,179.452,-15.2621,-103.260,78.0872,156.514,120.641,109.366,92.1941,-29.8603,260.296,58.2553,156.013,40.3972,201.818,64.7404,59.5253,248.615,384.472,92.7275,229.433,37.7528,-48.4805,-84.2906,38.1978,115.627,145.874,141.005,-6.07958,-36.3496,25.4149,375.760,80.3636,65.9716,199.317,59.4660,122.732,-76.0363,156.931,55.7838,4.72314,60.1571,28.4283,-268.808,4.72027,8.31963,-16.9989,264.629,22.8890,-32.0736,18.2414,86.4696,220.436,-153.202,278.654,65.5223,-167.809,272.346,288.400,-82.4044,-181.631,177.522,218.714,-78.0752,74.1547,216.841,-44.1329,35.0790,-8.63291,219.847
5.72220,186.396,3.52577,284.601,156.265,179.541,-96.3963,297.990,-10.7068,-18.3415,-185.064,81.2361,149.585,175.959,328.413,15.5285,-180.793,12.1394,313.306,146.481,-0.473418,195.041,358.640,281.263,-12.5584,-93.9736,410.329,221.028,246.404,83.6920,36.6271,-230.722,182.423,-0.982504,-125.687,59.0921,142.615,115.472,119.428,87.7150,-39.3984,259.753,11.4104,142.782,32.4561,238.404,43.4797,21.6080,243.386,380.074,103.508,232.505,25.0018,-57.2583,-98.5265,8.38455,93.3818,113.119,149.021,26.0835,-29.7224,46.6198,387.389,80.5775,54.3282,221.582,45.1564,147.331,-92.4070,148.770,63.3936,28.0722,53.7689,3.85080,-242.815,-34.5644,9.14026,-13.8066,241.042,28.8850,-60.5863,18.8008,57.5683,238.557,-152.238,274.897,45.7912,-150.599,281.208,264.401,-80.7427,-186.103,201.195,208.937,-110.741,98.1754,218.233,-45.5377,25.5436,15.1867,206.214
5.72627,210.445,-5.28576,275.304,181.940,195.136,-96.2860,290.430,-13.0131,-31.1168,-169.330,86.1630,165.876,191.709,293.002,1.78997,-171.158,24.5233,306.979,153.342,16.1030,199.680,354.369,289.609,-17.0483,-74.4116,383.129,198.302,206.258,73.9296,23.3675,-256.831,185.324,12.5705,-152.047,43.0132,123.842,108.631,128.774,84.3662,-41.6667,255.338,-32.9574,125.191,20.3057,275.016,21.5428,-25.5738,236.755,366.931,116.288,238.748,16.8983,-63.1621,-106.310,-17.8316,70.5317,87.1528,152.322,54.0582,-31.8015,68.7718,400.684,77.2498,57.6005,250.487,27.8218,172.861,-110.667,137.823,69.0563,45.8993,43.6045,-14.3763,-208.528,-67.6749,16.4837,-6.86450,214.534,32.4860,-88.3486,19.8463,29.2154,253.208,-151.913,272.354,29.1922,-120.437,290.895,239.611,-74.0804,-200.205,222.989,199.537,-144.258,115.248,220.311,-41.4073,18.3660,35.8567,194.367
5.73034,222.905,-11.3731,262.334,209.743,205.215,-97.1037,283.513,-5.41388,-48.2375,-152.713,95.3806,177.227,208.299,263.553,-11.8312,-155.537,39.2807,296.574,160.463,22.9939,205.569,342.386,294.725,-28.4726,-54.5834,355.258,171.295,163.439,65.2776,12.8045,-273.986,190.911,23.0187,-178.803,30.4225,101.674,100.665,135.859,81.9498,-36.8971,246.423,-70.4194,104.163,4.60977,307.654,4.22424,-79.8925,228.811,343.909,126.561,245.887,16.1428,-64.3911,-108.986,-40.4708,49.9342,66.3029,151.356,75.8259,-41.2449,88.8556,414.718,70.3070,73.8186,280.928,7.09218,196.196,-127.999,124.368,70.3127,55.8790,34.0673,-24.0244,-170.269,-96.0883,27.8836,3.93661,186.724,32.3040,-114.538,21.3136,6.47494,262.917,-150.427,268.948,15.1458,-84.9139,297.527,216.301,-61.9241,-217.826,238.003,192.247,-173.203,123.450,222.406,-33.3307,14.2636,52.0162,186.364
5.73442,223.137,-12.6977,246.717,238.257,206.684,-100.344,279.898,10.8150,-68.5087,-133.488,106.650,182.789,222.623,241.728,-23.3198,-132.909,53.3162,284.264,169.523,20.2349,216.448,322.924,294.093,-46.3600,-36.5365,325.677,141.156,122.916,57.8233,6.27239,-279.607,201.131,30.2216,-202.178,19.4881,76.4994,91.8335,138.306,80.4223,-27.1716,232.786,-97.2184,82.7466,-11.8674,334.979,-4.77325,-138.079,220.483,311.439,131.010,250.432,22.7921,-59.9760,-108.572,-60.2331,35.7628,48.5200,146.555,90.9512,-55.5361,104.196,427.012,60.1540,98.3097,307.459,-16.4590,214.151,-141.078,108.640,65.6812,57.1436,29.1287,-23.7985,-131.956,-121.624,40.5702,16.9976,159.468,27.9259,-138.658,24.2326,-6.11835,266.043,-146.245,261.733,2.12825,-51.2544,297.788,196.623,-44.8304,-233.041,242.616,188.303,-190.901,123.620,223.138,-22.1434,13.3263,63.5903,184.040
5.73849,214.559,-9.40391,229.681,266.210,197.448,-106.280,281.644,32.1195,-90.7321,-110.310,116.124,182.470,232.324,228.073,-30.1977,-103.289,62.6512,271.931,180.845,9.46469,234.541,297.769,286.664,-68.3499,-21.9109,293.786,109.632,89.4874,51.6012,5.64164,-273.972,216.469,35.5492,-218.448,7.64663,48.5056,82.3013,134.324,79.6585,-15.7011,215.281,-111.889,65.3582,-26.3745,358.852,-4.52979,-195.621,213.545,271.860,128.999,249.775,34.4548,-49.5351,-107.580,-76.9138,31.7038,32.5507,138.495,100.713,-72.1535,113.102,434.237,47.2187,125.088,326.211,-41.1229,224.472,-146.849,91.3015,54.5646,50.4387,30.6040,-13.8467,-96.6290,-144.320,52.1240,30.0904,134.492,20.2913,-160.772,29.5673,-5.93537,261.142,-138.155,248.390,-10.6165,-23.9551,290.030,181.480,-24.2088,-242.223,235.048,188.671,-191.941,119.083,220.700,-8.24043,15.2825,70.4514,188.456
5.74256,202.599,-3.33363,211.931,291.996,177.388,-114.644,290.073,53.6213,-113.741,-83.2696,119.412,177.285,236.130,222.030,-30.9241,-68.2283,64.3473,260.019,193.420,-6.63312,258.970,269.380,273.208,-90.7332,-11.7576,260.471,80.0736,65.7053,46.4056,12.0157,-259.853,236.216,40.6260,-224.747,-6.30528,18.7223,72.5278,123.500,78.7913,-6.13163,196.276,-115.910,55.8376,-37.8194,382.744,3.45215,-247.477,209.592,229.383,122.504,243.515,47.2043,-32.8708,-107.973,-89.6405,39.0087,18.2310,128.096,107.015,-89.2447,114.959,433.471,31.5094,148.403,335.702,-65.2883,226.529,-144.205,73.7817,37.1140,37.7442,38.5043,3.79470,-66.7232,-162.574,60.6565,41.4558,113.190,11.2142,-181.373,36.6268,6.16545,247.701,-125.400,229.149,-21.9323,-4.96194,274.194,170.213,-1.86201,-244.560,215.746,194.685,-174.066,114.149,213.432,7.72576,19.7989,71.6565,199.413
5.74663,191.412,3.89010,193.855,313.376,149.025,-125.123,305.560,70.6160,-136.411,-54.4054,113.883,168.937,233.473,222.273,-25.9709,-30.8464,58.3508,247.901,205.397,-25.4551,286.067,239.553,255.485,-109.311,-6.18202,227.761,57.1001,50.5847,41.6404,24.5416,-241.001,258.830,46.2704,-220.242,-21.6108,-11.0482,63.8142,106.680,75.6569,-1.81874,179.466,-112.699,56.0938,-46.8096,409.076,16.6598,-289.623,208.639,189.273,114.357,233.061,56.6881,-9.76752,-110.177,-98.3441,56.0309,5.68796,116.600,111.163,-105.934,109.985,423.391,12.8058,164.505,336.268,-88.8300,221.566,-134.910,58.5799,14.4047,21.8706,52.4874,25.8508,-44.5589,-174.839,65.2449,50.1765,95.9137,2.61907,-200.425,42.8265,25.3781,226.864,-108.034,207.247,-29.1241,5.04071,251.044,161.333,20.5359,-241.499,187.638,207.750,-138.900,112.272,200.405,24.1136,26.3741,66.0827,215.463
5.75071,181.931,12.1695,176.192,328.018,116.958,-137.177,327.149,80.1902,-157.603,-27.1800,100.464,158.939,223.948,227.240,-17.8329,4.49702,47.8078,234.932,214.603,-45.1133,311.267,208.702,235.300,-120.718,-4.21051,197.423,44.4101,40.3208,36.8531,39.7872,-220.335,282.492,52.0198,-206.601,-36.3551,-39.2733,58.1448,85.7945,67.4378,-4.90023,168.748,-105.717,66.0549,-54.6234,437.315,32.8594,-320.303,208.475,156.324,106.273,220.209,59.3994,19.7913,-113.314,-104.230,79.2940,-5.40150,105.211,113.129,-122.204,98.9950,404.743,-8.54260,173.026,329.358,-112.863,212.345,-122.691,49.0575,-11.1667,6.23257,72.4777,49.0548,-32.6347,-180.937,66.3198,55.8203,81.6505,-4.10006,-216.328,45.0905,44.9059,201.323,-86.9487,187.279,-29.9230,6.21673,221.908,153.497,41.7453,-236.136,155.690,227.834,-91.3148,114.846,181.641,38.2000,33.8626,53.9093,234.024
5.75478,172.449,22.5005,160.202,334.470,86.0268,-149.817,352.209,81.8889,-176.301,-5.02602,83.4752,148.027,207.332,235.550,-9.87237,32.9096,37.5342,220.821,218.962,-64.1124,330.898,176.525,214.361,-123.759,-4.26463,169.686,42.6245,30.9258,32.4063,52.1632,-199.201,306.041,56.5670,-187.338,-48.3355,-65.3129,56.9791,64.0082,52.3619,-15.4998,166.538,-97.2845,84.3907,-62.0664,463.931,50.5101,-339.948,205.518,133.430,98.2975,206.101,54.0053,54.9540,-116.314,-108.606,104.784,-15.6758,94.8249,111.435,-138.150,83.2503,379.904,-30.9395,176.699,317.527,-137.940,201.953,-111.278,48.1036,-36.0519,-5.72566,98.0507,70.9524,-33.2190,-181.886,65.2711,57.8769,69.3766,-8.79576,-226.099,41.6042,59.2573,174.327,-63.2402,172.952,-24.4748,0.304877,189.334,146.174,60.8898,-232.654,125.493,252.220,-37.7389,121.127,157.960,46.9865,40.4665,37.1406,251.496
5.75885,160.652,35.7098,147.187,332.606,59.3311,-161.971,376.722,77.0005,-191.977,10.0143,68.6935,136.331,184.241,246.194,-4.82995,50.3071,31.8312,205.258,216.785,-80.8781,342.781,143.461,194.791,-119.908,-4.63398,143.240,49.0308,20.9276,29.3599,55.6098,-178.103,329.252,58.8818,-166.777,-55.4883,-89.1474,60.0727,45.3753,30.5968,-31.5252,172.839,-88.5854,109.208,-68.8807,483.882,68.4943,-350.144,196.920,121.041,89.8398,191.052,42.1632,93.4823,-118.470,-111.517,128.815,-25.4883,86.1808,104.171,-152.939,64.3615,352.178,-51.5828,179.286,304.109,-162.810,191.910,-103.002,56.3820,-56.8117,-11.4436,127.741,90.1674,-47.0561,-178.793,63.6599,55.7476,60.0609,-13.0505,-226.846,32.7969,66.4927,148.574,-37.5049,165.815,-15.3714,-9.02419,157.570,139.791,77.2849,-234.952,101.312,275.783,15.6814,129.236,130.727,48.6029,44.6327,18.4402,263.947
5.76292,145.309,51.7081,138.047,323.101,37.5599,-172.906,396.322,67.3853,-204.865,17.7191,60.8849,123.896,156.918,258.405,-4.05484,54.9719,32.9026,187.711,206.967,-94.0835,345.809,111.349,179.250,-112.353,-3.54405,116.395,59.0108,12.1195,28.8006,46.1077,-157.690,351.711,59.2875,-149.189,-56.2590,-111.084,65.5240,33.1336,3.36361,-49.4914,185.819,-79.9311,138.430,-73.8642,492.651,85.7096,-352.443,182.640,117.473,81.0288,174.853,27.9300,132.306,-119.241,-111.562,148.639,-34.5069,80.0263,90.7910,-164.353,44.1926,325.272,-67.4236,183.270,291.971,-185.272,180.804,-98.6717,71.7865,-71.7805,-9.68134,159.064,106.506,-71.9287,-171.890,62.8503,49.5687,56.8038,-19.5698,-217.359,21.2023,68.2167,125.551,-9.90900,165.186,-5.84471,-17.4891,131.647,135.196,90.4847,-244.822,84.7478,292.737,64.2510,137.426,101.752,43.6453,45.9742,-0.332695,268.382
5.76700,126.726,69.6633,133.380,306.502,19.8369,-182.199,407.567,54.9901,-216.026,19.4955,62.0056,110.992,129.122,271.106,-7.73546,48.2255,40.4700,167.826,189.075,-103.503,339.293,82.4143,169.957,-104.014,0.512335,88.2173,68.0275,8.01839,31.4053,23.6906,-138.804,371.316,59.8609,-137.805,-50.1368,-131.785,70.8007,27.5379,-28.3233,-66.1889,202.998,-70.6572,170.225,-75.4133,487.784,100.740,-347.639,165.761,119.487,73.1015,157.329,15.7403,169.024,-118.560,-106.714,162.521,-41.8158,76.8209,73.0296,-169.569,24.5762,302.520,-76.6753,188.942,282.602,-204.334,165.035,-98.2748,90.4932,-81.6432,-0.216008,189.078,120.738,-102.186,-160.314,63.9797,41.1264,62.5250,-30.4949,-198.783,10.1860,67.7037,105.498,18.9955,168.700,1.89960,-22.4961,115.259,132.612,100.453,-261.275,74.8789,298.752,105.001,144.666,73.4809,35.3535,45.0855,-18.2992,263.781
5.77107,106.146,88.6612,133.774,282.928,4.95951,-189.603,408.876,42.1534,-227.170,18.1167,71.0968,98.1889,104.562,282.235,-15.5211,33.6692,52.6380,146.102,163.317,-110.280,322.933,57.6088,167.265,-96.1019,7.98212,58.8734,73.3111,11.4293,37.3217,-7.52458,-121.891,384.160,63.7806,-133.566,-37.8452,-151.954,73.8622,25.5746,-63.7108,-79.9368,221.797,-59.1048,203.618,-72.3254,469.346,111.784,-336.048,150.616,123.020,67.9359,139.045,8.29777,202.774,-117.623,-95.0332,169.009,-46.6416,76.0187,54.1695,-166.798,6.84394,285.536,-79.8539,194.985,276.201,-221.545,141.518,-101.595,108.439,-88.3163,16.4210,215.231,133.771,-129.873,-142.983,67.8423,33.5264,77.5238,-45.6910,-174.020,2.15621,67.4160,88.0811,47.4954,173.237,6.79431,-24.4012,108.966,130.915,107.584,-281.453,69.4555,292.147,136.499,150.288,49.0964,28.0634,42.2828,-34.5682,251.250
