2H chemical shift (ppm),FA_20240228_2H_E.coli_1.4.ser#1,FA_20240228_2H_E.coli_1.4.ser#2,FA_20240228_2H_E.coli_1.4.ser#3,FA_20240228_2H_E.coli_1.4.ser#4,FA_20240228_2H_E.coli_1.4.ser#5,FA_20240228_2H_E.coli_1.4.ser#6,FA_20240228_2H_E.coli_1.4.ser#7,FA_20240228_2H_E.coli_1.4.ser#8,FA_20240228_2H_E.coli_1.4.ser#9,FA_20240228_2H_E.coli_1.4.ser#10,FA_20240228_2H_E.coli_1.4.ser#11,FA_20240228_2H_E.coli_1.4.ser#12,FA_20240228_2H_E.coli_1.4.ser#13,FA_20240228_2H_E.coli_1.4.ser#14,FA_20240228_2H_E.coli_1.4.ser#15,FA_20240228_2H_E.coli_1.4.ser#16,FA_20240228_2H_E.coli_1.4.ser#17,FA_20240228_2H_E.coli_1.4.ser#18,FA_20240228_2H_E.coli_1.4.ser#19,FA_20240228_2H_E.coli_1.4.ser#20,FA_20240228_2H_E.coli_1.4.ser#21,FA_20240228_2H_E.coli_1.4.ser#22,FA_20240228_2H_E.coli_1.4.ser#23,FA_20240228_2H_E.coli_1.4.ser#24,FA_20240228_2H_E.coli_1.4.ser#25,FA_20240228_2H_E.coli_1.4.ser#26,FA_20240228_2H_E.coli_1.4.ser#27,FA_20240228_2H_E.coli_1.4.ser#28,FA_20240228_2H_E.coli_1.4.ser#29,FA_20240228_2H_E.coli_1.4.ser#30,FA_20240228_2H_E.coli_1.4.ser#31,FA_20240228_2H_E.coli_1.4.ser#32,FA_20240228_2H_E.coli_1.4.ser#33,FA_20240228_2H_E.coli_1.4.ser#34,FA_20240228_2H_E.coli_1.4.ser#35,FA_20240228_2H_E.coli_1.4.ser#36,FA_20240228_2H_E.coli_1.4.ser#37,FA_20240228_2H_E.coli_1.4.ser#38,FA_20240228_2H_E.coli_1.4.ser#39,FA_20240228_2H_E.coli_1.4.ser#40,FA_20240228_2H_E.coli_1.4.ser#41,FA_20240228_2H_E.coli_1.4.ser#42,FA_20240228_2H_E.coli_1.4.ser#43,FA_20240228_2H_E.coli_1.4.ser#44,FA_20240228_2H_E.coli_1.4.ser#45,FA_20240228_2H_E.coli_1.4.ser#46,FA_20240228_2H_E.coli_1.4.ser#47,FA_20240228_2H_E.coli_1.4.ser#48,FA_20240228_2H_E.coli_1.4.ser#49,FA_20240228_2H_E.coli_1.4.ser#50,FA_20240228_2H_E.coli_1.4.ser#51,FA_20240228_2H_E.coli_1.4.ser#52,FA_20240228_2H_E.coli_1.4.ser#53,FA_20240228_2H_E.coli_1.4.ser#54,FA_20240228_2H_E.coli_1.4.ser#55,FA_20240228_2H_E.coli_1.4.ser#56,FA_20240228_2H_E.coli_1.4.ser#57,FA_20240228_2H_E.coli_1.4.ser#58,FA_20240228_2H_E.coli_1.4.ser#59,FA_20240228_2H_E.coli_1.4.ser#60,FA_20240228_2H_E.coli_1.4.ser#61,FA_20240228_2H_E.coli_1.4.ser#62,FA_20240228_2H_E.coli_1.4.ser#63,FA_20240228_2H_E.coli_1.4.ser#64,FA_20240228_2H_E.coli_1.4.ser#65,FA_20240228_2H_E.coli_1.4.ser#66,FA_20240228_2H_E.coli_1.4.ser#67,FA_20240228_2H_E.coli_1.4.ser#68,FA_20240228_2H_E.coli_1.4.ser#69,FA_20240228_2H_E.coli_1.4.ser#70,FA_20240228_2H_E.coli_1.4.ser#71,FA_20240228_2H_E.coli_1.4.ser#72,FA_20240228_2H_E.coli_1.4.ser#73,FA_20240228_2H_E.coli_1.4.ser#74,FA_20240228_2H_E.coli_1.4.ser#75,FA_20240228_2H_E.coli_1.4.ser#76,FA_20240228_2H_E.coli_1.4.ser#77,FA_20240228_2H_E.coli_1.4.ser#78,FA_20240228_2H_E.coli_1.4.ser#79,FA_20240228_2H_E.coli_1.4.ser#80,FA_20240228_2H_E.coli_1.4.ser#81,FA_20240228_2H_E.coli_1.4.ser#82,FA_20240228_2H_E.coli_1.4.ser#83,FA_20240228_2H_E.coli_1.4.ser#84,FA_20240228_2H_E.coli_1.4.ser#85,FA_20240228_2H_E.coli_1.4.ser#86,FA_20240228_2H_E.coli_1.4.ser#87,FA_20240228_2H_E.coli_1.4.ser#88,FA_20240228_2H_E.coli_1.4.ser#89,FA_20240228_2H_E.coli_1.4.ser#90,FA_20240228_2H_E.coli_1.4.ser#91,FA_20240228_2H_E.coli_1.4.ser#92,FA_20240228_2H_E.coli_1.4.ser#93,FA_20240228_2H_E.coli_1.4.ser#94,FA_20240228_2H_E.coli_1.4.ser#95,FA_20240228_2H_E.coli_1.4.ser#96,FA_20240228_2H_E.coli_1.4.ser#97,FA_20240228_2H_E.coli_1.4.ser#98,FA_20240228_2H_E.coli_1.4.ser#99,FA_20240228_2H_E.coli_1.4.ser#100,FA_20240228_2H_E.coli_1.4.ser#101,FA_20240228_2H_E.coli_1.4.ser#102,FA_20240228_2H_E.coli_1.4.ser#103,FA_20240228_2H_E.coli_1.4.ser#104,FA_20240228_2H_E.coli_1.4.ser#105,FA_20240228_2H_E.coli_1.4.ser#106,FA_20240228_2H_E.coli_1.4.ser#107,FA_20240228_2H_E.coli_1.4.ser#108,FA_20240228_2H_E.coli_1.4.ser#109,FA_20240228_2H_E.coli_1.4.ser#110,FA_20240228_2H_E.coli_1.4.ser#111,FA_20240228_2H_E.coli_1.4.ser#112,FA_20240228_2H_E.coli_1.4.ser#113,FA_20240228_2H_E.coli_1.4.ser#114,FA_20240228_2H_E.coli_1.4.ser#115,FA_20240228_2H_E.coli_1.4.ser#116,FA_20240228_2H_E.coli_1.4.ser#117,FA_20240228_2H_E.coli_1.4.ser#118,FA_20240228_2H_E.coli_1.4.ser#119,FA_20240228_2H_E.coli_1.4.ser#120,FA_20240228_2H_E.coli_1.4.ser#121,FA_20240228_2H_E.coli_1.4.ser#122,FA_20240228_2H_E.coli_1.4.ser#123,FA_20240228_2H_E.coli_1.4.ser#124,FA_20240228_2H_E.coli_1.4.ser#125,FA_20240228_2H_E.coli_1.4.ser#126,FA_20240228_2H_E.coli_1.4.ser#127,FA_20240228_2H_E.coli_1.4.ser#128,FA_20240228_2H_E.coli_1.4.ser#129,FA_20240228_2H_E.coli_1.4.ser#130
2.70858,87.7512,141.568,4.41134,15.4848,79.3981,-94.7485,228.577,97.5553,63.3077,494.731,334.336,351.439,222.486,430.237,294.216,655.401,311.557,474.838,-213.464,394.876,416.239,454.932,193.6,375.381,358.463,184.138,551.732,230.617,446.533,475.61,286.879,245.18,179.491,338.398,586.961,465.561,284.994,340.836,264.263,104.349,535.933,195.436,287.287,261.009,322.23,595.955,404.643,397.386,225.553,166.947,207.392,660.614,501.583,486.313,317.11,660.088,470.594,767.599,450.307,345.405,302.219,699.755,424.619,242.951,455.4,312.205,242.563,646.427,283.533,670.218,377.138,234.432,333.922,504.931,302.597,671.155,196.217,520.88,541.171,354.833,524.377,492.019,418.004,626.152,617.08,281.91,262.836,643.421,809.352,657.839,321.654,469.206,453.987,209.74,338.781,663.174,334.552,588.141,503.779,415.199,387.873,598.342,269.88,355.713,439.817,203.666,755.665,373.952,293.754,319.952,327.459,375.485,565.358,269.106,327.021,410.359,582.821,362.476,21.4743,641.415,474.222,558.595,268.09,409.764,156.057,612.384,604.712,861.59,552.133,489.253
2.71265,104.223,108.779,22.9527,10.8489,67.8448,-76.6545,213.67,86.062,72.495,496.484,301.179,361.112,211.475,426.972,288.479,631.008,338.597,472.632,-221.119,360.536,417.698,470.03,189.632,366.688,355.764,178.567,541.104,204.885,443.226,489.319,270.377,215.113,169.353,345.857,576.489,441.302,265.67,342.297,243.149,92.061,501.592,167.599,265.088,245.099,313.607,576.547,410.119,399.08,247.917,156.785,197.7,646.949,519.452,538.557,327.654,618.965,444.616,759.678,451.699,367.917,266.129,708.722,408.19,209.713,399.861,276.831,249.526,630.089,275.29,618.737,331.997,226.652,299.188,480.367,300.513,650.816,190.433,502.771,506.592,318.483,496.09,470.778,419.644,591.259,597.51,275.687,269.125,632.689,798.663,640.011,285.797,435.724,417.897,209.833,338.782,616.094,330.366,615.821,489.786,386.73,403.214,580.613,244.468,316.973,430.142,210.859,741.918,354.634,257.278,318.753,309.014,363.788,581.67,264.74,301.866,381.61,574.384,344.684,24.9846,593.751,431.617,556.593,262.564,384.048,137.246,584.851,565.495,823.215,561.23,465.6
2.71672,125.901,73.2335,41.5273,9.28437,57.6452,-57.6306,196.854,79.2315,84.8949,492.788,265.346,380.677,193.529,418.496,286.702,604.668,365.128,463.659,-224.705,321.019,416.682,483.229,197.326,362.629,360.942,173.894,534.266,183.252,436.591,507.125,252.157,176.349,155.403,354.99,564.598,419.31,248.57,350.296,224.287,85.9603,472.404,138.763,239.776,234.75,308.017,550.407,413.028,393.822,269.663,145.948,187.069,623.658,550.994,590.128,333.914,582.66,415.358,747.185,456.746,390.812,234.763,706.163,393.644,185.616,348.686,244.269,263.473,610.783,273.893,560.431,291.331,227.689,268.836,457.369,298.09,637.641,187.877,478.069,464.293,291.238,468.278,436.522,425.962,552.146,574.052,269.974,269.08,622.745,788.83,619.321,250.573,398.619,382.238,221.235,337.129,572.313,326.77,638.331,467.741,365.672,416.183,565.349,218.892,289.295,416.295,227.207,731.677,335.162,221.927,322.907,288.156,352.604,589.594,255.788,279.836,356.467,559.688,331.671,30.1389,549.735,387.481,550.794,257.535,356.931,121.317,554.014,518.97,788.963,570.883,436.373
2.72079,148.918,37.8921,58.1274,9.47553,51.5982,-40.2874,182.107,76.4887,98.3709,484.472,227.787,409.676,168.299,403.807,287.049,579.519,389.622,446.548,-224.625,279.602,411.287,490.635,216.02,364.213,372.276,170.406,533.462,170.078,426.446,527.726,229.281,131.283,136.376,362.052,551.596,399.863,231.541,363.704,208.298,84.6604,450.551,112.007,212.59,230.753,302.864,522.853,413.845,384.003,287.988,134.21,173.498,593.04,593.91,635.621,335.35,552.523,381.162,732.275,463.154,408.405,207.811,693.871,381.988,170.248,304.776,216.234,283.299,592.659,280.161,498.242,258.185,237.211,244.775,438.769,294.876,631.763,188.38,450.177,419.076,274.064,445.699,391.409,433.903,510.117,548.191,265.82,261.972,610.25,778.896,598.282,218.251,363.17,348.274,239.627,333.747,532.238,323.916,653.121,440.32,351.449,427.766,552.761,193.094,276.69,401.041,248.683,725.318,315.262,189.142,331.228,266.974,342.645,586.933,241.093,261.337,336.496,541.597,321.526,34.4903,511.089,344.528,536.77,253.07,327.335,111.496,520.222,467.563,761.175,577.946,403.499
2.72487,168.472,6.3877,70.0141,10.0391,51.3309,-26.6485,173.769,76.0704,111.056,471.624,187.624,445.099,136.736,383.13,291.086,557.566,410.131,422.514,-221.332,239.59,400.973,490.865,241.331,370.258,386.517,169.664,540.077,168.036,412.889,548.37,201.253,83.4661,111.828,363.571,537.863,382.497,213.649,382.142,195.355,86.0876,437.245,90.4107,185.001,233.009,295.72,499.561,414.037,372.534,301.61,121.992,156.026,557.12,643.898,669.383,333.339,528.852,341.464,716.599,469.384,416.442,185.415,676.018,373.547,163.064,269.862,193.638,306.573,578.606,293.422,436.474,232.888,253.549,228.174,426.952,291.525,631.189,191.326,423.575,376.514,265.64,431.554,338.639,440.103,467.046,521.891,265.177,249.479,592.463,767.929,578.014,189.875,333.395,317.523,260.202,329.842,495.856,322.653,659.99,412.011,341.309,440.2,542.456,168.747,281.211,386.974,271.509,723.555,294.978,160.172,342.62,249.38,335.12,573.199,221.586,246.348,322.758,523.325,311.898,35.4595,477.441,305.871,511.431,250.698,296.011,108.479,484.986,415.009,740.259,579.394,369.759
2.72894,180.246,-17.3855,74.7605,9.05516,56.1042,-18.1214,175.053,75.3161,121.361,453.377,143.026,481.578,101.971,356.973,302.651,538.926,425.25,394.477,-214.533,202.369,386.025,486.139,266.383,377.477,399.861,174.724,553.821,176.674,396.618,565.614,170.333,36.6191,82.9156,357.96,524.09,367.031,195.991,404.729,185.318,88.383,432.119,75.539,158.378,240.59,285.092,484.611,414.72,362.289,310.697,110.558,135.248,517.557,695.223,687.251,330.189,509.803,297.685,700.909,473.944,414.279,167.695,657.348,368.118,163.166,244.159,176.511,329.927,569.724,310.968,379.34,212.818,274.275,219.034,423.271,288.874,632.499,194.912,401.881,342.371,263.875,426.736,282.26,441.827,425.313,496.965,268.847,234.253,568.467,755.002,558.13,165.615,311.154,290.931,279.288,327.188,463.016,324.013,660.675,388.125,332.382,454.702,533.542,148.607,301.818,375.02,293.428,725.544,274.474,136.038,355.817,239.236,330.523,550.602,200.04,235.145,315.428,506.555,300.903,31.0134,446.052,273.96,475.059,252.666,265.807,110.343,451.371,366.111,724.602,573.971,338.157
2.73301,181.326,-29.6849,71.3041,4.29545,63.6327,-15.7239,186.597,71.4711,128.219,428.685,93.1536,512.312,68.7812,325.813,324.735,521.23,434.775,366.247,-202.752,167.197,367.075,481.007,285.33,381.909,409.158,188.324,571.65,192.147,378.817,576.345,140.507,-5.5967,52.4308,346.481,510.913,354.216,181.257,429.478,177.634,90.2415,432.876,66.7264,133.544,252.207,270.963,479.149,416.033,355.74,316.121,101.817,113.008,476.074,741.753,688.235,327.716,491.621,253.497,685.204,474.855,406.06,154.331,640.557,364.997,168.91,226.801,164.889,350.068,565.244,328.075,329.799,193.85,297.516,216.548,427.659,287.434,632.177,196.669,386.419,321.699,267.19,429.797,227.035,437.275,387.182,474.583,274.781,218.484,539.23,739.208,537.433,145.195,296.432,268.645,295.071,327.219,433.652,328.973,658.211,373.12,323.514,470.478,524.836,135.161,334.442,363.625,314.049,728.09,254.143,117.89,368.849,238.621,327.949,523.836,180.046,228.562,313.84,491.271,287.94,20.5964,412.51,249.721,431.868,261.018,240.452,114.322,423.008,325.329,711.08,562.907,311.183
2.73708,170.994,-27.6354,60.5563,-5.78342,71.569,-19.9534,206.092,62.562,131.279,397.161,39.751,530.694,41.947,290.355,356.888,501.002,439.593,341.908,-184.064,132.702,345.064,479.472,296.324,380.86,413.003,210.597,587.744,208.61,360.895,578.592,115.591,-39.236,23.4016,332.852,498.2,345.33,172.339,453.824,170.894,90.9547,435.635,62.0017,110.488,266.743,254.685,481.206,417.304,354.703,318.392,97.5283,91.3676,435.149,778.13,674.751,326.648,470.416,213.795,669.103,469.849,399.091,145.023,625.177,363.148,177.535,216.316,159.473,364.745,563.02,339.139,288.601,172.492,322.603,219.808,438.302,287.684,627.82,194.978,376.204,317.116,274.24,437.75,177.801,425.519,354.221,454.728,278.714,203.316,506.757,719.952,514.711,128.139,288.074,250.647,307.558,330.697,408.231,337.983,656.391,369.045,315.683,485.567,514.861,129.84,373.432,349.67,334.129,726.687,234.962,107.265,378.33,247.326,325.443,498.596,164.77,227.637,317.256,476.75,273.777,5.40176,372.493,232.222,388.4,276.759,222.739,118.404,402.367,295.074,696.441,548.895,290.541
2.74116,151.37,-10.1157,45.3266,-20.9453,78.2966,-30.1897,229.29,47.8149,131.226,358.981,-12.8285,532.436,24.822,252.09,394.838,476.577,441.217,324.931,-157.6,98.2805,321.514,482.536,301.714,373.774,412.024,238.303,595.392,220.531,344.651,571.698,97.5663,-60.2436,-3.11586,321.813,484.538,341.395,171.063,475.347,163.004,90.6371,436.105,59.9118,88.4789,283.483,238.395,486.543,417.459,360.204,317.465,98.4678,71.7855,398.271,800.823,651.236,327.146,444.298,183.027,652.158,457.163,400.07,140.386,608.986,361.507,185.598,211.083,161.139,372.935,560.605,340.032,254.218,147.367,349.414,228.403,451.598,290.451,618.931,190.347,368.916,327.371,282.753,447.343,138.514,406.626,327.121,436.286,276.699,188.998,473.22,697.124,489.147,113.998,284.469,237.528,318.137,337.892,387.82,350.08,659.134,375.142,311.075,498.368,501.857,132.949,413.57,330.977,354.481,717.269,218.715,105.924,379.741,263.248,321.172,479.718,155.791,233.2,325.361,462.143,259.655,-12.2965,323.553,218.933,350.86,299.199,213.465,121.588,389.53,275.133,679.08,534.229,277.425
2.74523,126.934,21.7455,29.1997,-38.9669,82.965,-44.1718,251.609,27.6128,130.214,314.396,-59.1661,517.298,18.7828,213.786,432.332,449.597,441.375,316.848,-124.48,64.1051,298.533,487.605,305.581,361.525,408.12,266.051,589.522,224.749,332.615,556.101,85.9527,-65.7485,-29.0156,317.571,467.586,342.817,177.746,492.228,152.448,90.4799,431.244,60.372,66.5519,301.851,224.441,490.131,415.329,372.226,314.059,104.123,55.0656,369.099,808.912,622.172,329.486,414.335,164.088,634.174,436.921,411.981,141.689,590.67,359.236,190.506,209.985,170,374.351,556.348,330.436,224.603,119.594,377.145,242.381,462.909,296.515,606.871,185.229,361.78,347.884,289.08,455.896,111.412,382.084,305.634,418.381,267.213,175.263,440.499,670.88,460.23,102.729,284.125,230.58,328.821,348.838,373.223,362.265,669.354,388.847,311.681,508.458,484.464,143.732,451.458,308.324,375.467,697.62,207.59,114.88,369.384,283.193,314.628,469.745,152.518,245.348,337.64,446.143,246.05,-30.042,266.12,206.523,323.331,325.734,211.575,123.658,382.359,263.647,660.062,519.671,272.671
2.7493,102.318,64.8703,14.5108,-56.8296,85.2175,-58.3613,269.516,3.40046,131.599,263.802,-94.6424,489.363,23.2065,179.195,463.986,423.376,441.472,316.369,-87.3729,30.4482,278.234,489.762,310.661,345.245,403.437,288.519,568.363,221.393,327.694,533.141,78.3613,-55.4964,-57.5577,322.431,445.095,349.36,191.309,503.72,139.413,92.2918,420.858,64.026,44.1308,320.899,215.078,487.846,409.798,389.256,310.985,113.157,41.7147,349.993,804.28,590.697,334.151,383.717,157.878,615.476,412.373,433.738,149.178,571.637,355.804,191.896,212.561,185.096,369.243,549.896,314.42,199.542,92.094,403.563,261.268,468.091,305.469,593.801,182.185,351.94,373.138,289.235,461.268,96.2717,354.749,288.501,401.722,251.213,161.768,410.096,641.393,427.327,95.0535,286.039,231.4,341.268,363.223,363.994,370.091,687.58,407.114,318.097,516.22,462.995,160.397,485.713,285.119,397.248,668.409,203.387,132.925,346.728,303.858,306.691,468.566,152.598,262.669,352.518,426.855,232.225,-45.7506,203.651,191.862,307.815,352.439,214.949,125.492,377.878,258.516,642.773,504.611,276.463
2.75337,79.5893,115.03,0.631687,-72.1231,85.0021,-69.5328,281.118,-22.5579,138.521,208.353,-116.623,455.477,35.7329,151.879,487.532,399.982,441.882,319.853,-49.3607,-2.33418,262.009,483.879,317.157,325.794,399.863,302.266,534.01,213.373,331.922,504.83,71.9241,-31.9933,-90.3959,335.657,415.873,360.094,209.709,510.318,125.47,97.2157,408.197,71.325,21.6163,339.267,212.234,477.82,399.814,408.21,312.63,124.64,32.2944,341.288,790.807,558.461,341.206,355.88,163.151,596.796,389.406,462,160.922,555.591,350.743,191.526,218.177,204.588,358.78,542.048,298.548,181.246,68.2499,425.169,283.014,464.917,314.986,581.131,181.886,336.673,398.753,280.765,461.918,90.1423,327.798,273.919,388.144,230.796,148.494,383.205,608.684,389.501,92.4284,289.616,241.565,355.965,379.923,358.576,369.51,711.357,427.005,329.239,521.928,440.035,180.49,516.485,265.366,419.964,633.505,207.059,155.95,315.076,322.466,298.404,474.116,152.911,282.125,367.546,402.593,217.285,-58.0033,141.917,172.919,305.176,375.224,221.212,129.216,373.601,257.944,631.532,487.869,288.067
2.75745,57.3183,167.308,-15.8857,-83.0013,82.6397,-76.5055,285.608,-47.7212,152.313,150.303,-125.057,422.701,53.1591,134.23,504.086,379.011,441.609,322.719,-13.3532,-33.2828,250.302,466.363,323.959,304.192,398.709,306.19,491.844,204.606,345.219,473.371,64.7454,0.577576,-125.666,353.042,380.43,373.427,230.778,513.003,112.307,104.797,398.936,82.2432,0.659555,355.785,217.018,460.804,384.549,425.305,322.556,139.28,27.5903,341.843,772.49,526.419,349.406,333.1,176.963,578.602,373.965,493.045,173.592,546.239,343.019,191.873,225.335,225.808,345.352,534.201,288.518,172.61,50.8517,437.99,304.18,453.763,321.692,568.419,182.913,313.798,421.783,264.116,457.699,88.4598,303.547,260.687,378.767,207.891,135.733,360.609,572.522,346.204,96.5483,294.182,262.307,372.031,396.725,355.351,358.972,736.045,445.637,343.145,525.203,419.197,201.833,544.811,251.735,443.415,598.925,218.693,177.888,280.08,336.673,289.853,483.237,150.479,300.111,380.378,372.952,202.008,-66.1152,87.5597,149.254,315.528,390.929,228.469,137.26,367.778,260.23,629.733,468.425,305.696
2.76152,32.3331,216.114,-39.0486,-87.3913,78.9287,-80.426,282.258,-69.8124,171.871,92.4918,-122.799,396.22,72.8168,127.353,516.296,358.688,438.612,320.77,17.8568,-60.8853,242.929,436.017,330.443,282.534,400.177,300.78,448.714,197.875,365.349,440.735,56.3014,37.4617,-158.471,367.967,341.17,387.563,253.231,512.232,101.017,113.42,398.859,96.3541,-16.2064,369.924,229.463,439.436,363.93,437.263,341.143,159.174,28.4142,349.942,751.627,495.48,356.061,316.213,195.99,560.282,369.223,523.43,184.249,544.795,330.579,194.651,232.302,245.357,332.121,527.645,286.573,174.612,41.7353,438.869,321.282,437.438,323.083,553.653,183.264,282.371,440.045,242.434,450.159,87.2332,283.221,249.038,372.911,183.745,123.602,342.469,532.686,298.401,108.648,298.597,293.799,387.576,410.666,353.546,340.49,756.418,460.179,357.889,524.987,402.724,223.551,571.775,244.758,466.753,570.51,237.457,192.782,247.403,344.193,280.309,492.149,143.377,313.704,389.516,339.285,189.607,-69.8619,46.4428,121.825,337.866,398.326,235.785,150.864,358.985,263.81,638.205,446.056,326.193
2.76559,2.59935,255.717,-70.7637,-83.6029,75.0724,-83.6763,270.348,-87.2087,194.205,37.4502,-115.318,378.624,93.4387,131.055,525.906,337.704,430.515,310.99,41.8633,-83.9085,239.629,394.103,337.103,264.164,403.261,287.187,410.833,193.818,389.264,408.725,46.9216,73.9836,-183.432,374.031,301.797,401.3,276.978,508.168,92.6158,121.406,411.072,112.603,-26.3743,381.562,249.128,416.911,339.381,442.061,365.265,185.962,35.0406,363.546,728.574,466.347,358.051,304.822,217.902,540.172,374.337,549.653,191.527,549.056,310.935,200.092,238.322,260.016,322.15,523.04,291.509,184.894,41.7122,427.139,332.094,419.819,318.64,535.104,181.647,243.533,451.788,220.076,441.298,84.8236,267.715,240.395,368.567,159.218,111.732,328.524,489.596,248.926,128.771,301.233,334.26,400.161,419.052,353.441,318.613,768.074,468.093,371.618,519.8,390.082,246.51,597.632,243.114,488.563,551.59,261.379,196.902,221.069,342.806,269.409,497.028,131.571,321.305,394.616,304.386,184.183,-69.1034,22.1133,92.3,369.786,398.976,242.904,169.324,346.319,267.761,654.681,421.906,344.972
2.76966,-31.0594,281.654,-109.841,-72.221,72.3307,-88.4931,250.588,-99.12,215.665,-12.8217,-109.173,370.256,114.787,143.34,532.798,316.252,415.412,291.935,57.4253,-102.145,240.47,343.706,344.985,252.194,406.471,266.977,382.718,191.699,414.444,379.278,37.4094,106.232,-197.695,367.656,265.91,414.604,302.387,501.813,88.7794,127.546,434.006,128.844,-27.9133,390.574,275.721,395.791,314.305,439.304,390.213,219.474,46.8186,380.125,703.191,438.939,353.048,297.536,241.77,516.855,385.224,567.792,195.679,554.426,282.77,207.383,244.046,268.387,317.714,520.337,300.89,198.804,50.4094,405.726,335.997,403.472,309.403,513.393,177.466,200.815,456.064,201.104,432.049,82.1774,258.3,236.393,363.405,135.406,99.6971,318.739,444.52,201.757,155.007,300.013,379.651,407.337,420.752,355.881,297.778,768.316,467.505,382.091,508.387,378.78,272.671,621.357,244.355,506.795,542.123,287.361,190.102,203.199,330.855,258.178,495.096,116.746,322.889,396.646,271.54,187.935,-63.5894,14.6153,62.4843,407.908,396.945,249.344,190.612,330.277,272.167,674.976,398.481,357.173
2.77374,-65.1839,292.14,-153.012,-56.609,71.292,-95.7329,226.662,-105.297,233.285,-56.2931,-109.399,369.839,136.469,160.247,535.885,295.944,392.56,263.707,65.0285,-116.53,245.587,288.691,354.768,247.2,408.525,242.47,367.056,191.007,438.789,354.249,29.0238,131.914,-202.216,348.864,235.741,428.29,329.139,494.936,91.4694,131.105,461.691,141.958,-20.1664,396.787,308.725,377.516,293.617,430.469,411.954,258.145,62.3806,396.835,676.668,412.185,340.006,292.585,267.291,490.638,396.94,573.962,197.8,555.632,247.209,215.933,251.212,271.855,319.752,518.924,313.127,212.226,66.0441,380.456,333.314,387.98,296.872,492.026,170.175,159.137,453.285,188.579,422.052,81.523,256.135,238.01,355.379,114.007,87.8364,313.69,398.988,161.142,183.276,292.79,424.41,407.42,416.808,361.464,280.354,756.513,457.646,386.954,490.55,366.486,303.443,640.782,245.541,518.407,539.645,311.874,175.713,194.707,307.867,248.606,485.528,101.018,320.115,397.497,243.524,199.809,-52.8919,20.4277,34.0304,448.693,396.714,253.911,212.777,312.999,277.865,695.066,378.777,359.602
2.77781,-95.1931,288.795,-196.551,-40.8042,71.089,-104.278,204.745,-105.519,245.868,-90.4217,-117.539,375.212,157.294,176.88,534.493,279.064,362.632,227.394,66.8055,-128.705,254.543,232.906,366.02,246.342,408.31,217.049,364.482,192.397,459.774,334.702,23.205,150.718,-200.274,320.293,212.259,442.995,355.672,488.406,101.538,132.047,486.453,149.01,-4.17997,400.03,346.588,362.623,281.883,418.497,427.982,299.85,80.232,411.081,652.021,384.689,319.079,288.879,293.32,463.529,406.364,565.781,198.884,548.059,207.476,226.05,262.204,273.854,327.538,517.554,327.44,223.835,85.405,357.771,324.399,370.622,282.235,475.905,159.02,122.844,445.017,184.389,410.566,84.3845,260.697,245.309,342.776,97.0443,77.4793,314.034,354.364,130.849,208.361,278.378,462.931,400.142,409.762,370.097,266.857,734.057,439.228,384.979,467.697,352.724,338.161,653.408,243.814,519.743,540.858,332,158.62,195.776,274.855,241.795,469.297,85.8246,316.042,398.737,222.135,216.633,-36.6568,34.1915,8.29038,488.806,400.442,255.488,234.751,297.127,285.646,712.237,365.052,351.737
2.78188,-117.294,276.342,-237.103,-26.9812,69.3849,-111.715,190.682,-99.6164,254.583,-112.569,-131.836,384.396,176.048,189.311,528.807,267.582,327.461,184.489,65.8191,-140.188,265.94,179.683,376.954,245.136,404.64,195.04,373.068,197.324,474.587,320.565,21.0603,163.639,-194.73,286.044,196.12,458.358,379.634,481.005,117.726,131.499,502.249,148.756,17.271,400.021,386.42,351.299,280.665,406.543,437.086,341.776,99.3101,421.077,632.695,356.231,291.613,286.682,316.988,437.729,413.142,543.702,199.455,528.792,167.397,238.236,279.192,277.965,339.079,514.297,342.553,235.171,104.288,342.324,309.57,348.767,266.395,468.683,143.463,94.3787,432.826,189.034,397.386,90.3035,268.793,257.827,324.17,85.8282,70.0074,319.398,312.184,113.074,225.751,257.483,490.964,386.631,402.142,381.216,257.391,704.037,414.617,377.029,442.688,339.294,374.001,657.584,236.872,508.459,542.835,346.025,142.75,205.596,234.257,236.535,448.081,72.0139,314.402,400.254,208.411,235.158,-15.2814,51.3762,-13.7544,524.992,406.649,254.196,255.988,284.204,295.545,724.667,358.175,335.152
